,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
137,36.87722657518819,106019.60847608233,44.7136961839705,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,16,16.0
141,51.17991325726865,195425.02043072146,89.59574802940193,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,44,44.0
142,50.24107578651259,240963.50935261426,111.68449888522551,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,12,12.0
143,53.75048986828018,258442.71209262128,123.22810714098627,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_66_75,sex_male,,,27,27.0
144,40.01186691061628,141937.59558938822,61.2959489369819,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,35,35.0
148,45.883666747029245,169077.05825022582,80.14894738311179,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,18,18.0
150,43.98154707698895,180152.3374912204,88.00347461062074,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,12,12.0
151,47.15286789804102,226263.7372687611,100.85539323847505,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,,,12,12.0
152,36.75674533921837,102526.7800922346,42.124322271754096,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,14,14.0
154,46.8099171799141,183726.36630563324,86.37048817498987,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,20,20.0
155,46.10718396968669,191032.68143256716,82.59874084412759,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,,,9,9.0
156,50.808717930341096,235212.59683450602,111.47615534007845,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,57,57.0
157,37.74622511636939,127037.39048832365,54.62058175418872,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,21,21.0
158,46.797256607924965,206134.51005809972,96.08291000582852,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,9,9.0
160,51.53172747311976,225609.970117716,107.75059079586077,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,13,13.0
161,50.900642138531936,210548.37257379305,91.9561080112068,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,23,23.0
162,46.76239509045431,195576.5572780096,85.04461087630226,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,46,46.0
163,54.601751282414185,237810.92354408844,110.1861615444933,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,58,58.0
164,49.15938153842131,194452.33760442762,82.9497672559097,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,50,50.0
167,50.35833231485568,246413.22394939663,118.46327873251255,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,12,12.0
168,42.92445201643309,183285.3251716649,87.85160739578984,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,27,27.0
169,42.92876132647534,172970.59188867814,76.91312264913154,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,19,19.0
170,49.86864112838574,214476.94560761962,103.39812300265791,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,25,25.0
171,37.44095433966547,120672.43836954006,59.81037711875332,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_26_35,sex_female,,,1,1.0
172,47.4552347897441,197439.3410407104,87.19328439371628,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,56,56.0
173,40.39755912637967,127513.23070117901,55.38952852986152,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,3,3.0
174,47.953635564479676,207233.4905430472,105.40482533132175,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,18,18.0
175,45.445223990655435,171728.68393604393,73.16180999197698,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,17,17.0
176,37.028019769076735,126730.35004032592,61.361971668983884,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,1,1.0
177,46.00337980291669,190525.29174931612,92.8340355010524,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,7,7.0
180,49.09969379868475,219421.97477784328,100.48644956239247,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,4,4.0
181,40.89545645341505,133215.5044334369,65.27736939795881,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,3,3.0
183,43.31393420958111,158270.72103989805,69.17429403650122,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_male,,,1,1.0
184,49.78425351501819,229736.98965673445,107.68203785408488,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,55,55.0
185,44.07692609600756,179626.37487631215,86.15258953746914,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,29,29.0
186,36.45118325890301,119152.21858156727,58.657980938685135,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,,,6,6.0
188,44.54575532579602,178579.99293479792,76.35143024064945,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,35,35.0
189,46.27246346189036,198460.71804353406,94.43912892671153,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,24,24.0
190,51.12192194620035,243503.87584300604,114.72732419956378,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,12,12.0
192,56.57620887459159,293814.046974186,136.1748736527368,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,79,79.0
193,48.15702752667414,225394.403876879,96.71689298023489,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_36_45,sex_male,,,30,30.0
194,49.1217237147664,229618.0017246338,110.20428648572073,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_male,,,3,3.0
195,51.52756033704522,243212.24816332894,115.6680374011855,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,,,12,12.0
196,40.218284296047656,130679.40260807812,66.190737654058,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,,,8,8.0
199,38.18618844665709,119908.376502416,52.968776828936484,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_56_65,sex_male,,,6,6.0
200,59.89048481843365,298900.68390769104,142.5119213812958,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_66_75,sex_female,,,17,17.0
202,45.51809391151353,179262.92389376575,85.60808578718195,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,13,13.0
203,43.42571217966943,174643.87825343688,73.11257058254736,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,,,6,6.0
204,46.94753745032757,236009.44029293398,114.64677414066846,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,50,50.0
205,48.24032261796262,178119.41570188984,84.92842354721036,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,17,17.0
206,50.55045250083599,200515.60263394672,96.25060664162746,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,55,55.0
208,46.12878592899875,206970.61110440516,98.1649137357326,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_female,,,1,1.0
209,45.60843747575681,199949.82934267577,96.6829866654216,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_female,,,11,11.0
214,31.353286796994585,62883.20206917457,25.979589523251576,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,17,17.0
215,45.39135201953582,188983.37995919355,90.67291093257964,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,60,60.0
216,44.48401234350787,182088.71867863566,88.5666429265041,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,29,29.0
217,36.71283386737839,141241.36403422698,69.08073878972507,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,,,2,2.0
218,48.8218931887777,249922.46720726017,116.55650279434272,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,3,3.0
219,44.61931322101955,164805.3569815651,74.6994524289609,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,5,5.0
221,45.374778334551735,218517.4431489717,101.44668722496345,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,49,49.0
222,54.93052949275443,229927.6479092332,119.88938908004552,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,53,53.0
223,32.13133862480662,105065.39745843869,50.37882196886663,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,10,10.0
224,48.2272436543467,179518.62901461052,84.9724160969948,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,19,19.0
226,38.872160246735284,139782.50428459927,63.70463838821829,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,13,13.0
228,39.37138267119086,132221.20942413702,55.03800806968705,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,36,36.0
232,48.69954341736651,239469.67536059557,110.87154825477444,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,31,31.0
233,48.885949817223185,214831.56447577532,101.5836181049125,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,,,16,16.0
234,35.01697546508561,98057.96252545928,43.38333281481692,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_female,,,9,9.0
235,46.00652123915312,170255.6491502051,84.03285241537945,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,7,7.0
236,40.917890737118924,183305.41530808946,88.61166586029324,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_female,,,4,4.0
237,53.55663486800179,241716.44400681386,119.20982706858686,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,27,27.0
238,36.812912707576444,131650.05528479887,63.62850729993005,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_26_35,sex_male,,,14,14.0
239,40.39756939874509,144996.1129631742,69.5699239511576,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_female,,,22,22.0
240,51.801036050639425,233628.23090279673,111.99403102337672,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,47,47.0
241,40.60343721130308,170707.5759243798,81.48089168026176,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,18,18.0
242,43.911353874243844,151824.27623149572,73.60008473276396,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,20,20.0
243,47.89213437526565,182074.62770156914,86.83615531900054,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,57,57.0
244,40.859310793273615,160622.36037620425,77.62773842653706,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_4,age_36_45,sex_male,,,13,13.0
245,37.87739926900553,121994.43871783225,60.67973911954509,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,29,29.0
246,47.75999122576088,221520.89181176675,104.49991667404001,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_male,,,14,14.0
247,43.51749900785913,184136.94220211747,81.47570670895522,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,28,28.0
248,40.513807590204266,138237.50523142822,60.63804867319581,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,13,13.0
250,48.280088515499585,227451.1441821234,106.18394922805174,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_46_55,sex_male,,,30,30.0
251,46.8225429394185,211687.72300686067,97.39766701338377,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_female,,,15,15.0
252,37.56276477120927,129372.84835338901,65.636722763374,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,,,7,7.0
255,45.39354945214577,210501.00290186238,92.59744610909951,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_56_65,sex_male,,,27,27.0
256,43.78350930243095,152931.96791274069,77.15675735749187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_36_45,sex_male,,,30,30.0
257,45.55541070669239,204697.19988873482,96.9870904119945,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_7,age_36_45,sex_female,,,14,14.0
258,44.836266224364664,213716.58912768675,99.32664637321875,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_1,age_36_45,sex_female,,,4,4.0
259,46.24921273814723,211599.38850068202,101.60193425186864,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_female,,,23,23.0
261,46.39065127220929,212503.95214656813,97.01916932275608,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,28,28.0
262,35.859025998176925,113212.29472343065,55.53294523658692,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_46_55,sex_male,,,14,14.0
265,42.4877880318252,205665.0654499761,101.56907848746803,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_8,age_46_55,sex_male,,,23,23.0
267,45.75087948034988,198900.26347133395,95.6903647743235,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,26,26.0
268,41.904873010279374,146253.9413053165,62.07497444229484,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,5,5.0
269,43.07604628537401,193650.4752394856,81.57040787244509,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_36_45,sex_male,,,12,12.0
270,34.96239318698227,96837.30924101264,40.854619737213895,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_1,age_46_55,sex_male,,,4,4.0
272,50.80228225674697,259019.58850145538,122.85432563509161,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_male,,,8,8.0
273,53.110889974122,246679.8430758407,123.931567842636,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,15,15.0
274,50.98478692865076,246864.3205307853,122.6768548913524,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_5,age_46_55,sex_male,,,10,10.0
277,52.42052020747648,246332.3352596475,117.29390736154517,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_66_75,sex_male,,,11,11.0
278,58.157454646814344,286815.67030709446,134.64734768464598,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_56_65,sex_female,,,18,18.0
279,40.6913526434197,149042.98725132062,64.45546587798256,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,10,10.0
280,37.267384421198464,127061.43806580275,56.57069017732165,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,5,5.0
281,53.3283313959119,232847.3492911816,111.97329403898746,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,41,41.0
282,45.30446359986272,168092.5612391816,82.13801401660709,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,16,16.0
285,44.81353816578662,186052.7249911321,82.04339983549684,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_76_85,sex_female,,,4,4.0
286,42.61390426237858,194809.10008967266,94.32493070263769,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,59,59.0
287,49.63283490063122,227336.0287700295,116.50848150980275,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,5,5.0
