,Electricity,Income,Water,e_Cooking,e_Lighting,e_Refrigeration,e_TV,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
76,47.78189488257661,148223.60817187556,93.40110144857323,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_2,age_46_55,sex_male,,,8,8.0
77,54.98529078148488,227441.75909078945,156.14583308772114,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,36,36.0
78,49.65873549008393,186527.97257248106,120.10880027070453,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,38,38.0
81,56.29506653595376,215779.68081894208,141.0687356669093,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,12,12.0
82,45.70924277325017,131025.19749482226,88.89339317793045,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_male,,,7,7.0
84,45.698606468226075,134448.30732704353,91.64717221451548,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_46_55,sex_female,,,8,8.0
87,51.48248552604342,237248.4693081852,149.0754353443918,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,49,49.0
88,51.81518715255791,204220.0051106904,123.68227032763897,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,23,23.0
89,47.30643500068828,177752.31331026304,101.75802227506173,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,30,30.0
90,56.83654094159124,247341.71638165644,154.87116955098878,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,15,15.0
91,55.27953541660057,232584.83968148785,145.73660790703303,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_female,,,41,41.0
92,38.16275577413278,135191.3775338424,77.15785078102687,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,10,10.0
93,47.23956495928059,156762.30346793088,90.5245538493224,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_male,,,6,6.0
96,56.90047848761076,251634.64887760114,158.9643149149125,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_66_75,sex_male,,,15,15.0
97,47.42186921559991,169471.57765502678,94.72825737339207,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,13,13.0
98,49.777954192383895,174314.00668130774,115.25846674109245,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,20,20.0
99,50.59820710326299,206607.55064584245,126.5028874490246,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_5,age_26_35,sex_female,,,3,3.0
102,49.294875533007605,188416.96626423707,117.32889710317916,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_26_35,sex_male,,,2,2.0
103,48.66498765800027,204664.3284420203,131.0438547653133,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,3,3.0
104,53.38255113620781,231164.1127022995,149.7879426650714,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,42,42.0
105,54.47179419155329,239043.61351451575,153.8634267180008,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,15,15.0
106,46.00929020238853,166116.0893820057,111.25548437901175,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,7,7.0
107,50.31824388093529,184495.7400311149,121.41088973856847,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,14,14.0
108,54.910890767092525,217864.82734296293,140.19539332099285,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,18,18.0
111,41.877391681435256,128126.05396906107,87.42571413423326,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_36_45,sex_male,,,12,12.0
112,46.636679853733234,159586.39531729938,104.72537549458126,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_6,age_46_55,sex_female,,,4,4.0
113,50.561620355673355,196584.554098462,128.8281601071059,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,18,18.0
114,54.4234798843342,216923.27431671572,137.2474472750939,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_female,,,15,15.0
115,58.234920730195334,241080.67575802602,160.86434585948788,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_56_65,sex_female,,,12,12.0
118,45.52997080358493,167680.72406401474,108.03567174235573,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,5,5.0
120,48.10382785444174,184200.6718241346,114.39504744339126,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
123,52.38214509142491,232091.01285021155,143.15434252604078,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_female,,,33,33.0
125,41.49862199248701,137056.41202909366,76.1206794478696,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,24,24.0
126,53.257146561879786,224790.92756597782,148.09579184227977,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,4,4.0
128,53.60050441238788,204908.59196957227,126.5823814583644,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,23,23.0
129,53.71894748623296,198451.40255226198,114.65461078921798,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,25,25.0
130,46.12165272680545,164831.2180259747,94.78613615800026,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,13,13.0
131,50.948050627676984,220476.7007371968,138.079518718247,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_male,,,22,22.0
132,53.996210091228384,200814.8047172395,116.8048875043535,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,9,9.0
133,58.16949295274828,251495.01018332265,157.3153991734187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_66_75,sex_male,,,4,4.0
137,39.95032878978721,106019.60847608233,60.014961037800695,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,7,7.0
141,55.44490602870769,195425.02043072146,120.25588994060409,Cooking_yes,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,40,40.0
142,54.4278321020553,240963.50935261426,149.90352892199468,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,9,9.0
143,58.229697357303515,258442.71209262128,165.397421371742,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_8,age_66_75,sex_male,,,24,24.0
144,43.34618915316763,141937.59558938822,82.27174895343958,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,31,31.0
148,49.70730564261501,169077.05825022582,107.57634382600173,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,16,16.0
150,47.64667600007136,180152.3374912204,118.11873208193582,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,16,16.0
151,51.082273556211106,226263.7372687611,135.3686456774969,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_5,age_46_55,sex_female,,,8,8.0
152,39.8198074508199,102526.7800922346,56.53948958908438,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_26_35,sex_female,,,13,13.0
154,50.710743611573605,183726.36630563324,115.9269289953286,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_36_45,sex_male,,,20,20.0
155,49.9494493004939,191032.68143256716,110.86446965010279,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_66_75,sex_male,,,14,14.0
156,55.042777757869516,235212.59683450602,149.6238891066452,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_male,,,39,39.0
157,40.89174387606683,127037.39048832365,73.31203558642058,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,9,9.0
158,50.69702799191871,206134.51005809972,128.96299327778502,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,8,8.0
160,55.826038095879724,225609.970117716,144.62341654349373,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_male,,,12,12.0
161,55.14236231674292,210548.37257379305,123.42397767283647,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_female,,,17,17.0
162,50.659261347992164,195576.5572780096,114.14732942712811,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,39,39.0
163,59.15189722261536,237810.92354408844,147.8924525673237,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,42,42.0
164,53.25599666662307,194452.33760442762,111.33561916857842,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,47,47.0
167,54.55486000776031,246413.22394939663,159.00204331778298,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,11,11.0
168,46.50148968446917,183285.3251716649,117.91489509777115,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,28,28.0
169,46.506158103681614,172970.59188867814,103.23320264313091,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,13,13.0
170,54.02436122241788,214476.94560761962,138.78151110242675,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_46_55,sex_male,,,13,13.0
171,40.56103386797092,120672.43836954006,80.27780655102632,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_4,age_26_35,sex_female,,,1,1.0
172,51.409837688889425,197439.3410407104,117.03129046000703,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,44,44.0
173,43.7640223869113,127513.23070117901,74.34412004198143,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_High_School,Size_3,age_66_75,sex_male,,,7,7.0
174,51.94977186151964,207233.4905430472,141.47491765002496,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_26_35,sex_male,,,6,6.0
175,49.23232598987671,171728.68393604393,98.19817082573334,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,20,20.0
176,40.113688083166466,126730.35004032592,82.36036501578444,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,2,2.0
177,49.83699478649307,190525.29174931612,124.60233662308552,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_male,,,8,8.0
180,53.19133494857513,219421.97477784328,134.87344751150013,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_19_25,sex_male,,,6,6.0
181,44.3034111578663,133215.5044334369,87.61563269003594,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_5,age_26_35,sex_female,,,2,2.0
184,53.932941307936375,229736.98965673445,144.53140442012153,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,47,47.0
185,47.75000327067485,179626.37487631215,115.63446428413157,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,31,31.0
186,39.48878186381159,119152.21858156727,78.73105426371046,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_56_65,sex_male,,,2,2.0
188,48.25790160294568,178579.99293479792,102.47929610246864,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,34,34.0
189,50.12850208371456,198460.71804353406,126.75670156322876,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,27,27.0
190,55.382082108383706,243503.87584300604,153.98762525644872,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,14,14.0
191,53.23138316177237,232818.8157637113,146.64213829214128,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_56_65,sex_male,,,1,1.0
192,61.29089294747422,293814.046974186,182.77464030196228,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_8,age_46_55,sex_male,,,55,55.0
193,52.170113153896985,225394.403876879,129.81392860084756,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_7,age_36_45,sex_male,,,31,31.0
195,55.821523698465654,243212.24816332894,155.25025552326414,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_female,,,11,11.0
196,43.56980798738496,130679.40260807812,88.84156042540863,Cooking_no,Lighting_no,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_56_65,sex_female,,,7,7.0
199,41.36837081721184,119908.376502416,71.0949742228691,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_7,age_56_65,sex_male,,,5,5.0
200,64.8813585533031,298900.68390769104,191.2802594965681,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_7,age_66_75,sex_female,,,13,13.0
202,49.31126840413965,179262.92389376575,114.90362845199704,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,12,12.0
203,47.044521527975206,174643.87825343688,98.132081428286,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_2,age_26_35,sex_female,,,4,4.0
204,50.85983223785487,236009.44029293398,153.87951053861582,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_46_55,sex_male,,,49,49.0
205,52.26034950279283,178119.41570188984,113.99138217553327,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_46_55,sex_female,,,7,7.0
206,54.76299020923898,200515.60263394672,129.18807659503608,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,52,52.0
208,49.97285142308198,206970.61110440516,131.75746976697187,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_26_35,sex_female,,,1,1.0
209,49.409140598736535,199949.82934267577,129.76841936461528,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_56_65,sex_female,,,11,11.0
214,33.96606069674413,62883.20206917457,34.86994335250116,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,11,11.0
215,49.17396468783047,188983.37995919355,121.70166372319623,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,45,45.0
216,48.191013372133526,182088.71867863566,118.8746195933686,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,24,24.0
217,39.77223668965992,141241.36403422698,92.72053533373744,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_High_School,Size_3,age_26_35,sex_male,,,1,1.0
218,52.8903842878425,249922.46720726017,156.44275850343334,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_56_65,sex_female,,,2,2.0
219,48.33758932277118,164805.3569815651,100.26200268982203,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_56_65,sex_female,,,4,4.0
221,49.15600986243104,218517.4431489717,136.1622836137342,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,38,38.0
222,59.50807361715063,229927.6479092332,160.91617621770365,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_3,age_46_55,sex_male,,,48,48.0
223,34.808950176873836,105065.39745843869,67.6187230228514,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,11,11.0
224,52.24618062554226,179518.62901461052,114.05042921003482,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,21,21.0
226,42.11150693396321,139782.50428459927,85.5047047568101,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,9,9.0
227,49.33319151831801,196393.39461038949,123.65499613897782,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Graduate,Size_5,age_26_35,sex_female,,,1,1.0
228,42.65233122712342,132221.20942413702,73.87230740912368,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,22,22.0
232,52.75783870214705,239469.67536059557,148.81238225830938,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Rural,Education_College,Size_3,age_46_55,sex_male,,,23,23.0
233,52.95977896865844,214831.56447577532,136.34607296971143,Cooking_no,Lighting_yes,Refrigeration_yes,TV_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_female,,,19,19.0
