,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_Urban,i_Education_cat,i_Family_Size,i_HH_head_Age,i_HH_head_Sex,real_index,sw,w,wf
557,43.59319403003814,230208.52878638468,95.47149478632406,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,44,44.0
558,39.37834850020432,193484.15344329414,82.582933544502,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,80,80.0
560,26.559607369727978,63299.53069356781,23.440533989282905,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_male,,,19,19.0
561,40.59043641455209,188102.25781589985,79.49489370909156,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,85,85.0
564,36.71416326399335,197657.34475021518,84.4862169566523,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,14,14.0
567,32.482895637274986,133514.52483665964,56.908425641972364,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_1,age_46_55,sex_male,,,1,1.0
568,41.97824738448034,208729.32032383405,87.7596223440234,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,21,21.0
572,35.30344423130817,181696.39868018206,77.86944544735803,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_5,age_46_55,sex_female,,,18,18.0
575,43.30179977428788,191305.58243338027,83.7385837648784,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,79,79.0
576,34.17606118863272,148482.9032546224,59.179033835219464,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,53,53.0
577,40.77543918126358,187099.07428439995,80.48094958413866,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,81,81.0
578,41.266189898314764,218007.17794359731,86.50882504778532,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_46_55,sex_female,,,17,17.0
581,40.99532983653645,238779.20473113886,102.39369942127304,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_36_45,sex_male,,,18,18.0
582,41.614493835961554,207881.6058881871,93.5872577901559,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,57,57.0
583,38.654618881323906,188683.54733990753,80.77461469173754,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,60,60.0
584,39.26741951505176,172143.92806488118,77.04381597123071,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_female,,,4,4.0
585,41.096562542293285,228410.5404133263,97.29283646797492,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,55,55.0
586,42.87508257874074,229176.92708184663,106.65478325753217,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_4,age_46_55,sex_male,,,27,27.0
590,41.138631102993536,212036.19858891336,90.24909463441318,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_1,age_46_55,sex_male,,,9,9.0
591,33.063281709835074,162442.8085763768,69.98660963162314,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_High_School,Size_4,age_36_45,sex_male,,,1,1.0
595,40.904082203067055,213167.14628095602,88.88084999961771,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,18,18.0
596,43.28992288814308,240178.5672578911,100.19871535243745,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_56_65,sex_male,,,26,26.0
597,40.167624866515624,189934.85455990676,84.10453717723409,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,78,78.0
598,38.47200581883537,177465.2003011538,74.34443569279509,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_26_35,sex_male,,,30,30.0
600,37.57388610333302,180464.4704029029,77.29334156644897,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_5,age_36_45,sex_female,,,24,24.0
601,33.53890417510966,116240.66471555232,51.06594713559437,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_46_55,sex_male,,,47,47.0
602,44.72681141179813,252146.57160611261,107.95844376903398,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,20,20.0
604,46.4767605564663,217836.05845871536,94.78991432169363,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_36_45,sex_female,,,11,11.0
606,35.48811555901272,165925.6374494005,63.98090287066953,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_male,,,16,16.0
608,33.66397732821012,132797.94729456014,58.698611695487585,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_female,,,6,6.0
609,41.612631293159914,199079.65679444652,85.06706219873544,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,93,93.0
610,29.09348881012535,103469.82571363368,48.32449836269112,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,26,26.0
612,39.60981879630644,176845.34235648453,75.03721332209079,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_36_45,sex_male,,,44,44.0
613,39.122605897078785,208853.79797667512,89.76256302789187,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_5,age_36_45,sex_male,,,30,30.0
615,31.31710849521265,105246.98265964387,49.915087898887826,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_male,,,24,24.0
616,26.545203506971223,62152.16503939299,23.196984974613706,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_36_45,sex_female,,,27,27.0
618,27.568290683311595,101103.4640347122,45.32062731335973,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_1,age_36_45,sex_female,,,4,4.0
620,38.65598425153016,174901.97498352994,76.42903518887798,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_male,,,20,20.0
622,30.593187128210857,128210.28697037973,60.066615428739155,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_female,,,3,3.0
624,39.14701534535199,186921.24535360065,82.76246774590072,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,59,59.0
625,39.608402870738146,198054.78471265335,86.79678185896182,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,17,17.0
626,33.653454567651785,153326.96109983514,59.09383015482774,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,12,12.0
627,29.679491763936632,95300.6312109692,34.19618175451278,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_2,age_36_45,sex_male,,,26,26.0
630,32.57274705960183,129210.54199752425,49.523842722583424,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,4,4.0
631,35.078714540164036,146497.84887335385,57.84738915457961,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,58,58.0
635,43.16313437527364,202380.43052047296,85.4435443191775,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,22,22.0
636,41.63420455699358,204042.48132065983,86.53808452490091,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_male,,,19,19.0
637,42.42203397284663,217904.30107340348,91.57983401896846,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_female,,,9,9.0
638,38.49623758218911,168738.33258120608,66.5826227240386,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,6,6.0
639,41.26137999393429,208639.7917271923,92.191746648397,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_2,age_36_45,sex_male,,,58,58.0
640,44.46300548050314,272033.20562728,122.97590239845526,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_7,age_46_55,sex_female,,,37,37.0
641,35.85580671939675,141178.17735296677,57.13462686685631,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_7,age_26_35,sex_male,,,8,8.0
642,47.645138021886616,271602.6065841081,116.43482918085085,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_7,age_36_45,sex_male,,,46,46.0
643,44.706943095977515,243959.2690072931,97.63477936643571,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_46_55,sex_female,,,33,33.0
644,37.673363045858984,207263.2403985459,82.06564737125527,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_4,age_46_55,sex_male,,,14,14.0
645,43.98835453146315,251305.51498046712,107.80804766836242,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_4,age_46_55,sex_male,,,23,23.0
646,36.75123362477565,164681.70608175526,73.6682799151132,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_3,age_56_65,sex_male,,,9,9.0
647,38.45833704278993,224070.3312408008,96.15760551773968,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_2,age_36_45,sex_female,,,41,41.0
648,45.692735703613664,263308.9191871831,119.60083613956795,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Graduate,Size_7,age_46_55,sex_male,,,52,52.0
649,41.46663352034543,225475.99175497727,100.06760740520683,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_7,age_26_35,sex_male,,,15,15.0
650,41.28831466923487,227032.9172716607,97.57258303751262,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_36_45,sex_male,,,56,56.0
651,35.183717087354474,161243.9884474083,63.31376476105919,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_66_75,sex_male,,,17,17.0
657,44.414719818592914,242202.10696396593,103.39236177520176,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_female,,,82,82.0
658,43.994276052163734,236811.64919152448,100.50863702110581,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_46_55,sex_male,,,80,80.0
665,41.441862317422014,226677.72657739636,93.80679505112427,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,63,63.0
668,41.16009061892281,213738.89814793554,90.35638719668631,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,10,10.0
669,44.36842187421112,213891.16002650396,91.05715472615455,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_46_55,sex_male,,,13,13.0
670,38.41649429066461,192040.84787932655,83.06713601402149,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Graduate,Size_3,age_56_65,sex_male,,,20,20.0
671,36.34851861171832,140927.10314720045,55.63805839307344,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_male,,,40,40.0
672,36.577563276832905,170933.5664683307,75.12737932920146,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_26_35,sex_female,,,14,14.0
673,45.03373927049703,238272.5974767816,99.53188151578944,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_36_45,sex_female,,,73,73.0
674,43.93884225370113,232305.75985428246,98.01907006257385,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_3,age_26_35,sex_female,,,50,50.0
675,32.52274815738184,126548.54134862582,55.890812146172074,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_High_School,Size_1,age_36_45,sex_male,,,8,8.0
676,33.862303126119656,171661.36698843678,74.35998377085312,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_1,age_46_55,sex_male,,,5,5.0
681,36.88193239010708,197522.64465501075,84.8087966392864,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,23,23.0
682,41.36484215784425,187073.6608106084,81.0723006525886,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,51,51.0
683,34.18673661822746,149229.8219979897,56.30124520116856,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_female,,,29,29.0
684,38.04693988446695,193683.220636138,85.38369015393324,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,98,98.0
685,31.096791974066413,120219.57496243734,54.04124983300337,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_36_45,sex_female,,,38,38.0
686,34.69913477937679,191150.87504647762,83.32692836153004,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_36_45,sex_male,,,71,71.0
687,42.361808879371864,197052.1719689282,86.42864262861447,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,79,79.0
688,36.04553341527982,162921.4714604199,60.978118253204386,Cooking_yes,Refrigeration_yes,Urbanity_Urban,Education_College,Size_1,age_36_45,sex_male,,,10,10.0
692,43.93487948047897,261983.13138532202,113.33149058195873,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_6,age_36_45,sex_male,,,8,8.0
693,40.26602388631025,228620.5314182099,98.99300873171568,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_6,age_46_55,sex_female,,,15,15.0
694,46.38426445019651,262613.4307609248,113.00660684515442,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_7,age_26_35,sex_male,,,17,17.0
695,43.38414703987002,259477.8339853601,111.10954001748593,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_female,,,17,17.0
696,36.757744053968764,177357.9407315245,68.53374974483637,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_male,,,41,41.0
697,42.0967857755943,230792.14274011427,97.66172929261484,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_46_55,sex_male,,,58,58.0
698,44.24391602202676,213363.38629781303,87.51958564689721,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_26_35,sex_female,,,28,28.0
699,32.955145634038594,124117.60316137805,56.861795715785625,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_2,age_66_75,sex_male,,,5,5.0
701,36.30580976643971,172199.21815678742,70.51155751035691,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_46_55,sex_female,,,10,10.0
702,36.40839403866979,178365.89043843007,77.639138611026,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_2,age_36_45,sex_female,,,21,21.0
705,44.99857156555399,249058.6564663017,103.05990999550117,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,24,24.0
706,41.36440890714747,226676.5394299309,97.77786982258931,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_College,Size_3,age_26_35,sex_female,,,42,42.0
707,36.9132183034245,189575.6236823795,81.95551031916261,Cooking_no,Refrigeration_yes,Urbanity_Rural,Education_Post_Secondary,Size_3,age_46_55,sex_male,,,60,60.0
708,40.27346277671685,194668.72176229942,84.72730122433343,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_4,age_36_45,sex_male,,,21,21.0
709,35.64507308500072,167454.82439936814,71.4231353445156,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_1,age_36_45,sex_male,,,7,7.0
710,43.575462128817215,251569.3942239589,106.31769585350794,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_5,age_36_45,sex_male,,,21,21.0
712,42.75623970126648,224911.7173441024,87.7190411026585,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_6,age_46_55,sex_male,,,10,10.0
713,27.907007581813886,71552.59652449486,27.837883753278767,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Elementary_School,Size_3,age_26_35,sex_female,,,25,25.0
715,37.90280312060506,189350.189874255,83.49928946969108,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_Post_Secondary,Size_2,age_46_55,sex_female,,,75,75.0
716,41.3518394246856,221988.0715736172,97.12829083219378,Cooking_no,Refrigeration_yes,Urbanity_Urban,Education_College,Size_2,age_36_45,sex_female,,,63,63.0
