,Lighting,TV,Cooking,Refrigeration,AC,Urban,Income,Electricity
13594,1,1,0,1,0,1,21000.0,150.0
13595,1,1,0,0,0,1,2200.0,27.0
13596,1,1,0,1,0,1,15300.0,109.0
13597,1,0,0,0,0,1,3800.0,16.0
13598,1,1,0,0,0,1,6200.0,27.0
13599,1,0,0,0,0,1,5200.0,19.0
13600,1,0,0,0,0,1,8500.0,14.0
13601,1,0,0,0,0,1,1700.0,33.0
13604,1,0,0,0,0,0,14200.0,27.0
13606,1,1,0,0,0,0,3400.0,25.0
13607,1,1,0,1,0,0,15500.0,65.0
13609,1,0,0,0,0,0,2830.0,13.0
13610,1,0,0,0,0,0,2050.0,11.0
13613,1,1,0,1,0,0,13200.0,92.0
13614,1,0,0,1,0,0,6113.0,66.0
13615,1,1,1,1,0,0,5200.0,132.0
13617,1,0,0,0,0,0,2900.0,16.0
13618,1,1,1,1,0,0,4733.0,259.0
13619,1,1,0,0,0,0,3766.0,32.0
13620,1,0,0,0,0,0,1283.0,13.0
13621,1,0,0,0,0,0,3216.0,13.0
13626,1,1,0,0,0,0,2700.0,54.0
13627,1,1,0,0,0,0,3200.0,41.0
13628,1,1,0,1,0,0,10500.0,72.0
13631,1,1,0,0,0,0,3200.0,27.0
13634,1,0,0,1,0,0,9000.0,96.0
13635,1,0,0,0,0,0,6700.0,114.0
13636,1,0,0,0,0,0,4500.0,7.0
13637,1,1,0,0,0,0,11810.0,41.0
13640,1,1,0,0,0,1,2075.0,50.0
13641,1,0,0,0,0,1,1967.0,22.0
13642,1,0,0,0,0,1,4534.0,32.0
13643,1,1,0,0,0,1,2583.0,45.0
13644,1,0,0,0,0,1,1450.0,14.0
13645,1,1,0,0,0,1,5500.0,53.0
13646,1,0,0,0,0,1,1275.0,14.0
13647,1,1,0,1,0,1,15550.0,120.0
13648,1,1,0,1,0,1,6900.0,85.0
13649,1,1,1,1,0,1,9200.0,144.0
13650,1,1,0,0,0,1,2267.0,41.0
13651,1,0,0,0,0,1,3100.0,48.0
13652,1,0,0,0,0,1,1517.0,5.0
13654,1,0,0,0,0,0,5800.0,101.0
13655,1,0,0,0,0,0,4690.0,60.0
13660,1,0,0,0,0,0,4300.0,41.0
13671,1,0,0,0,0,0,2450.0,27.0
13672,1,1,0,0,0,0,6166.0,27.0
13673,1,0,0,0,0,0,3300.0,14.0
13674,1,0,0,0,0,0,5333.0,33.0
13675,1,0,0,0,0,0,9003.0,16.0
13676,1,1,0,1,0,0,10401.0,205.0
13678,1,0,0,0,0,0,1500.0,16.0
13679,1,0,0,0,0,0,1500.0,18.0
13685,1,1,0,1,0,0,9826.0,66.0
13686,1,1,0,1,0,0,5913.0,39.0
13687,1,0,0,0,0,0,8100.0,29.0
13688,1,1,0,1,0,0,7683.0,265.0
13689,1,0,0,0,0,0,4940.0,16.0
13690,1,0,0,0,0,0,7220.0,11.0
13691,1,1,0,1,0,0,3913.0,104.0
13692,1,0,0,0,0,0,1660.0,13.0
13693,1,0,0,0,0,0,2333.0,16.0
13695,1,1,0,0,0,0,3848.0,61.0
13696,1,1,0,1,0,0,3350.0,55.0
13697,1,0,0,0,0,0,3600.0,14.0
13698,1,0,0,0,0,0,2142.0,14.0
13699,1,1,0,0,0,0,10195.0,40.0
13700,1,0,0,0,0,0,2073.0,25.0
13701,1,1,0,1,0,0,15042.0,68.0
13703,1,1,0,0,0,0,5977.0,20.0
13704,1,1,0,1,0,0,2560.0,85.0
13705,1,1,0,1,0,0,7600.0,80.0
13706,1,1,1,1,0,0,11417.0,60.0
13709,1,1,0,0,0,0,3833.0,20.0
13710,1,0,0,0,0,0,1929.0,14.0
13712,1,1,0,0,0,0,4420.0,35.0
13713,1,0,0,0,0,0,2160.0,27.0
13714,1,1,0,1,0,0,11000.0,100.0
13715,1,1,1,0,0,0,4520.0,41.0
13716,1,0,0,0,0,0,6150.0,22.0
13720,1,1,0,1,0,0,9800.0,80.0
13724,1,1,0,0,0,0,6022.0,43.0
13726,1,1,0,0,0,0,1200.0,27.0
13728,1,1,0,1,0,0,7780.0,75.0
13732,1,1,1,0,0,1,9000.0,82.0
13733,1,1,0,1,0,1,21604.0,105.0
13734,1,1,1,0,0,1,3500.0,74.0
13735,1,1,1,0,0,1,13000.0,105.0
13736,1,0,0,0,0,1,4770.0,22.0
13737,1,1,0,1,0,1,2500.0,205.0
13738,1,0,0,0,0,1,1300.0,27.0
13739,1,1,0,1,0,1,2500.0,151.0
13740,1,1,0,0,0,1,3200.0,82.0
13741,1,1,0,1,0,1,9810.0,394.0
13742,1,1,0,0,0,1,22700.0,231.0
13743,1,1,0,0,0,1,3500.0,68.0
13745,1,0,0,0,0,1,1500.0,37.0
13746,1,1,0,1,0,1,3000.0,192.0
13747,1,1,0,1,0,1,15000.0,96.0
13748,1,1,0,0,0,1,6300.0,96.0
13749,1,1,0,1,0,1,12500.0,125.0
13750,1,1,0,0,0,1,21502.0,104.0
13751,1,1,1,1,0,1,21020.0,200.0
13752,1,1,0,0,0,1,2500.0,38.0
13753,1,1,0,1,0,1,6500.0,74.0
13754,1,1,0,0,0,1,3700.0,27.0
13755,1,1,1,1,0,1,12500.0,73.0
13756,1,1,1,1,0,1,20500.0,200.0
13757,1,1,0,1,0,1,5180.0,49.0
13758,1,1,0,1,1,1,55000.0,1600.0
13759,1,0,0,0,0,1,7067.0,37.0
13760,1,1,1,1,0,1,5000.0,112.0
13761,1,1,0,1,0,1,17000.0,259.0
13763,1,0,0,0,0,1,9766.0,34.0
13764,1,1,0,1,0,1,33166.0,82.0
13765,1,1,0,0,0,1,4133.0,37.0
13766,1,1,0,0,0,1,13883.0,49.0
13767,1,0,0,0,0,1,3000.0,49.0
13768,1,1,0,1,0,1,7500.0,125.0
13769,1,1,0,1,0,1,5000.0,71.0
13770,1,1,0,0,0,1,3217.0,82.0
13771,1,0,0,0,0,1,2600.0,12.0
13772,1,0,0,0,0,1,2600.0,12.0
13773,1,1,1,1,0,1,7800.0,120.0
13774,1,1,0,0,0,1,6000.0,214.0
13775,1,1,1,1,0,1,16000.0,281.0
13776,1,1,0,0,0,1,15000.0,162.0
13777,1,1,0,1,1,1,42800.0,287.0
13778,1,0,0,0,0,1,5500.0,18.0
13779,1,0,0,0,0,1,7000.0,35.0
13780,1,1,1,0,0,1,9200.0,73.0
13781,1,1,0,1,0,1,22450.0,35.0
13782,1,0,0,0,0,1,5030.0,25.0
13784,1,1,0,0,0,1,14304.0,138.0
13785,1,1,0,0,0,1,6400.0,94.0
13786,1,1,0,0,0,1,17000.0,192.0
13787,1,1,0,0,0,1,12500.0,138.0
13788,1,1,0,1,0,1,21000.0,176.0
13789,1,1,0,0,0,1,10100.0,53.0
13790,1,1,0,0,0,1,5000.0,56.0
13791,1,1,0,1,0,1,18000.0,130.0
13792,1,1,1,1,1,1,12000.0,177.0
13793,1,1,0,1,1,1,18000.0,425.0
13794,1,0,0,0,0,1,14000.0,73.0
13795,1,1,0,1,0,1,7500.0,103.0
13796,1,1,0,0,0,1,3500.0,88.0
13797,1,1,0,0,0,1,18000.0,132.0
13798,1,1,0,0,0,1,4500.0,53.0
13799,1,1,0,0,0,1,16300.0,53.0
13800,1,1,0,0,0,1,25510.0,133.0
13801,1,1,1,1,0,1,13780.0,195.0
13802,1,1,0,1,0,1,5000.0,146.0
13803,1,1,1,1,1,1,10500.0,324.0
13804,1,1,0,1,0,1,8400.0,405.0
13805,1,1,0,0,0,1,17020.0,114.0
13806,1,1,0,1,0,1,32300.0,129.0
13807,1,1,0,1,0,1,23800.0,154.0
13808,1,1,0,1,0,1,15000.0,330.0
13809,1,1,0,1,0,1,8000.0,190.0
13810,1,1,0,1,0,1,6000.0,260.0
13811,1,1,1,1,0,1,7200.0,58.0
13812,1,1,0,0,0,1,6000.0,312.0
13813,1,1,0,0,0,1,7800.0,78.0
13814,1,1,1,0,0,1,7200.0,133.0
13815,1,1,0,1,0,1,2880.0,133.0
13816,1,1,0,0,0,1,72000.0,110.0
13817,1,1,1,1,0,1,36000.0,684.0
13818,1,1,0,0,0,1,72000.0,125.0
13819,1,1,0,1,0,1,72000.0,130.0
13820,1,1,1,1,0,1,9750.0,90.0
13821,1,1,0,0,0,1,10000.0,97.0
13822,1,1,0,0,0,1,4000.0,26.0
13823,1,1,0,0,0,1,10400.0,53.0
13824,1,1,0,0,0,1,5000.0,9.0
13825,1,1,1,1,0,1,25000.0,175.0
13826,1,0,0,0,0,1,4000.0,9.0
13827,1,0,0,0,0,1,13860.0,18.0
13828,1,1,0,0,0,1,15500.0,60.0
13829,1,1,0,0,0,1,6200.0,80.0
13830,1,1,1,0,0,1,65000.0,35.0
13831,1,1,0,0,0,1,24900.0,120.0
13832,1,1,0,1,0,1,5000.0,150.0
13833,1,1,1,1,1,1,200000.0,250.0
13834,1,1,0,1,0,1,15982.0,217.0
13835,1,1,0,1,0,1,9800.0,201.0
13837,1,0,0,1,0,1,14400.0,72.0
13840,1,1,0,1,0,1,10300.0,130.0
13841,1,1,1,1,0,1,16380.0,130.0
13842,1,1,0,0,0,1,7500.0,95.0
13843,1,1,0,1,0,1,21000.0,120.0
13844,1,1,0,1,0,1,11000.0,80.0
13845,1,1,0,0,0,1,5500.0,32.0
13846,1,1,1,1,0,1,28000.0,75.0
13847,1,1,0,0,1,1,7500.0,260.0
13848,1,1,0,1,1,1,85000.0,342.0
13849,1,1,1,1,0,1,19500.0,176.0
13850,1,1,0,0,0,1,7000.0,120.0
13851,1,0,0,0,0,1,4000.0,18.0
13852,1,0,1,0,0,1,7000.0,26.0
13853,1,1,1,1,0,1,10800.0,230.0
13854,1,1,1,1,0,1,18000.0,150.0
13855,1,1,0,1,0,1,6500.0,80.0
13856,1,1,0,1,0,1,19800.0,70.0
13857,1,1,0,0,0,1,11200.0,45.0
13858,1,1,0,0,0,1,54000.0,35.0
13859,1,1,0,0,0,1,13500.0,112.0
13860,1,1,0,0,0,1,6500.0,69.0
13861,1,1,0,0,0,1,9500.0,150.0
13862,1,1,0,0,0,1,7000.0,98.0
13863,1,0,0,0,0,1,5000.0,58.0
13864,1,1,0,0,0,1,4000.0,67.0
13865,1,1,0,0,0,1,1500.0,24.0
13866,1,1,0,0,0,1,5000.0,176.0
13867,1,1,0,0,0,1,3000.0,137.0
13868,1,1,0,0,0,1,14000.0,110.0
13869,1,1,0,0,0,1,11500.0,65.0
13870,1,1,0,1,0,1,21000.0,210.0
13871,1,1,0,1,0,1,25000.0,114.0
13872,1,1,1,1,0,1,32800.0,114.0
13873,1,1,1,1,0,1,12800.0,114.0
13874,1,1,0,1,0,1,6500.0,110.0
13875,1,1,0,1,1,1,43000.0,302.0
13876,1,1,0,0,0,1,11500.0,58.0
13877,1,1,0,1,0,1,8100.0,196.0
13878,1,0,1,0,0,1,4500.0,50.0
13879,1,0,0,1,0,1,7800.0,212.0
13880,1,1,0,1,0,1,13792.0,130.0
13881,1,1,0,0,0,1,28400.0,65.0
13882,1,1,1,1,0,1,17400.0,200.0
13883,1,1,0,0,0,1,12200.0,32.0
13884,1,1,0,1,0,1,5000.0,205.0
13885,1,1,0,0,0,1,15000.0,85.0
13886,1,1,1,1,1,1,88320.0,734.0
13887,1,1,1,1,1,1,28000.0,466.0
13888,1,1,1,1,1,1,60000.0,265.0
13889,1,1,1,1,1,1,46684.0,467.0
13890,1,1,1,1,1,1,92000.0,557.0
13891,1,1,1,1,1,1,72000.0,947.0
13892,1,1,1,0,0,1,62000.0,73.0
13893,1,1,0,1,0,1,80000.0,230.0
13894,1,1,0,1,0,1,26000.0,300.0
13895,1,1,1,1,1,1,75000.0,574.0
13896,1,0,0,1,1,1,8000.0,383.0
13897,1,1,0,1,1,1,75000.0,390.0
13898,1,1,1,0,0,1,18000.0,305.0
13899,1,1,1,1,1,1,40000.0,517.0
13900,1,0,0,0,0,1,8400.0,49.0
13901,1,1,0,1,0,1,9000.0,48.0
13902,1,1,0,0,0,1,7800.0,97.0
13903,1,1,1,1,0,1,16000.0,214.0
13904,1,1,0,1,0,1,27000.0,60.0
13905,1,1,0,1,0,1,11000.0,454.0
13906,1,1,1,1,0,1,12000.0,49.0
13907,1,1,0,1,0,1,32500.0,243.0
13908,1,1,0,0,0,1,13000.0,73.0
13909,1,1,1,1,0,1,27000.0,214.0
13910,1,1,0,0,0,1,8000.0,83.0
13911,1,1,0,0,0,1,7368.0,53.0
13912,1,1,1,1,0,1,24000.0,146.0
13913,1,1,1,1,1,1,41000.0,508.0
13914,1,1,1,1,0,1,30000.0,156.0
13915,1,1,1,1,0,1,20000.0,176.0
13916,1,1,1,1,0,1,25000.0,350.0
13917,1,1,1,1,1,1,55000.0,977.0
13918,1,1,0,1,0,1,11500.0,176.0
13919,1,1,0,1,0,1,10000.0,176.0
13920,1,1,0,0,0,1,4000.0,90.0
13921,1,1,1,1,0,1,28000.0,350.0
13923,1,1,1,1,0,1,44161.0,195.0
13924,1,1,0,1,1,1,30000.0,680.0
13925,1,1,0,1,0,1,15240.0,195.0
13926,1,1,1,1,1,1,37000.0,318.0
13927,1,1,1,1,1,1,43500.0,650.0
13928,1,1,0,1,0,1,54000.0,508.0
13929,1,1,0,1,0,1,20000.0,153.0
13930,1,1,0,0,0,1,13500.0,102.0
13931,1,1,0,1,0,1,44500.0,145.0
13932,1,1,1,1,1,1,10800.0,115.0
13933,1,1,0,1,0,1,18620.0,45.0
13934,1,1,0,1,0,1,30000.0,130.0
13935,1,1,0,1,1,1,38350.0,162.0
13936,1,1,0,1,0,1,14300.0,176.0
13937,1,1,0,1,0,1,20500.0,146.0
13938,1,1,0,1,0,1,10500.0,178.0
13939,1,1,0,1,0,1,10500.0,240.0
13940,1,1,0,1,0,1,7500.0,129.0
13941,1,1,0,1,0,1,8000.0,293.0
13942,1,1,0,1,0,1,10500.0,185.0
13943,1,1,0,1,1,1,58000.0,404.0
13944,1,1,1,1,0,1,57000.0,230.0
13945,1,1,1,1,1,1,57000.0,345.0
13946,1,1,1,1,0,1,54500.0,530.0
13948,1,1,0,0,0,1,15000.0,195.0
13949,1,1,0,1,1,1,30000.0,470.0
13950,1,1,0,1,1,1,45000.0,486.0
13951,1,1,1,1,1,1,10000.0,243.0
13952,1,1,0,1,0,1,47000.0,195.0
13953,1,1,0,1,0,1,10000.0,176.0
13954,1,1,0,0,0,1,2000.0,41.0
13955,1,1,0,1,0,1,5000.0,211.0
13956,1,1,0,1,0,1,8400.0,145.0
13957,1,1,0,0,0,1,17212.0,60.0
13958,1,1,0,1,0,1,3200.0,111.0
13959,1,1,0,1,0,1,5000.0,211.0
13960,1,1,0,1,0,1,14000.0,289.0
13961,1,0,0,1,0,1,14000.0,175.0
13962,1,1,1,1,0,1,26000.0,429.0
13963,1,0,1,1,0,1,27000.0,195.0
13964,1,1,0,1,0,1,11200.0,153.0
13965,1,1,0,1,0,1,13811.0,195.0
13966,1,1,0,0,0,1,5000.0,58.0
13967,1,1,1,1,0,1,12800.0,189.0
13968,1,1,0,1,0,1,7000.0,225.0
13969,1,0,0,0,0,1,10400.0,50.0
13970,1,1,0,0,0,1,7500.0,75.0
13971,1,1,0,1,0,1,3000.0,213.0
13972,1,1,0,1,0,1,8000.0,262.0
13973,1,1,0,0,0,1,4200.0,60.0
13974,1,0,0,0,0,1,3000.0,39.0
13975,1,1,0,0,0,1,3900.0,48.0
13976,1,1,0,0,0,1,3900.0,68.0
13977,1,0,0,0,0,1,2920.0,9.0
13978,1,1,0,0,0,1,14300.0,190.0
13979,1,1,0,0,0,1,16800.0,195.0
13980,1,1,0,1,0,1,16000.0,454.0
13981,1,1,0,0,0,1,6000.0,195.0
13982,1,1,0,0,0,1,9000.0,127.0
13983,1,1,1,1,0,1,30000.0,283.0
13984,1,1,0,0,0,1,10500.0,195.0
13985,1,1,1,1,1,1,15000.0,742.0
13986,1,0,0,0,0,1,10000.0,32.0
13987,1,0,0,0,0,1,10000.0,32.0
13988,1,1,0,1,0,1,14000.0,178.0
13989,1,1,0,0,0,1,7000.0,49.0
13990,1,1,1,1,0,1,28000.0,243.0
13991,1,1,0,1,0,1,35000.0,162.0
13992,1,1,1,1,0,1,19000.0,203.0
13993,1,1,0,1,0,1,15900.0,339.0
13994,1,1,0,1,0,1,7000.0,130.0
13995,1,1,0,1,0,1,15000.0,236.0
13996,1,0,0,0,0,1,5600.0,16.0
13997,1,0,0,0,0,1,7700.0,32.0
13998,1,1,0,1,1,1,9800.0,287.0
13999,1,1,0,1,0,1,21200.0,290.0
14000,1,1,0,0,0,1,14200.0,162.0
14001,1,1,0,0,0,1,8748.0,65.0
14002,1,1,0,0,0,1,6300.0,18.0
14003,1,1,0,1,1,1,28476.0,290.0
14004,1,1,0,0,0,1,9600.0,145.0
14005,1,1,1,1,0,1,26500.0,205.0
14006,1,1,0,0,0,1,9600.0,72.0
14007,1,1,0,1,0,1,55900.0,143.0
14008,1,1,0,0,0,1,8800.0,18.0
14009,1,1,0,1,0,1,8100.0,78.0
14010,1,1,0,1,0,1,56280.0,390.0
14011,1,1,0,1,0,1,20080.0,290.0
14012,1,1,0,1,0,1,28500.0,190.0
14013,1,1,0,1,0,1,10500.0,234.0
14014,1,1,0,1,0,1,11500.0,178.0
14015,1,1,0,0,0,1,3500.0,94.0
14016,1,1,0,1,0,1,10500.0,123.0
14017,1,1,0,0,0,1,9000.0,80.0
14018,1,1,0,0,0,1,11000.0,85.0
14019,1,1,0,1,0,1,20000.0,350.0
14020,1,1,0,0,0,1,14000.0,105.0
14021,1,1,0,0,0,1,7000.0,59.0
14022,1,1,0,0,0,1,5000.0,49.0
14023,1,1,0,0,0,1,6994.0,30.0
14024,1,1,1,0,0,1,50000.0,234.0
14025,1,1,1,1,0,1,75000.0,254.0
14026,1,1,0,0,0,1,7000.0,123.0
14027,1,1,0,0,0,1,6000.0,61.0
14028,1,1,1,0,0,1,11000.0,146.0
14029,1,1,0,1,0,1,8000.0,65.0
14030,1,1,1,1,0,1,20820.0,195.0
14031,1,1,0,1,0,1,15863.0,276.0
14032,1,1,0,1,0,1,7000.0,157.0
14033,1,1,1,1,0,1,50000.0,292.0
14034,1,1,0,0,0,1,18200.0,114.0
14035,1,1,0,1,0,1,7000.0,114.0
14036,1,1,0,0,0,1,10000.0,32.0
14037,1,1,0,0,0,1,9000.0,98.0
14038,1,0,0,0,0,1,67000.0,35.0
14039,1,0,1,0,0,1,1500.0,18.0
14040,1,1,1,1,0,1,10667.0,45.0
14041,1,1,0,1,0,1,31350.0,88.0
14043,1,1,0,0,0,1,16880.0,79.0
14044,1,1,1,0,0,1,22000.0,35.0
14045,1,1,0,0,0,1,9500.0,44.0
14046,1,1,1,0,0,1,6000.0,35.0
14047,1,1,0,0,0,1,9000.0,70.0
14048,1,0,0,0,0,1,8000.0,39.0
14049,1,0,0,0,0,1,8000.0,39.0
14050,1,1,0,0,0,1,8000.0,97.0
14051,1,1,0,1,0,1,8006.0,143.0
14052,1,1,0,1,0,1,20700.0,232.0
14053,1,1,0,1,0,1,7200.0,243.0
14054,1,1,0,0,0,1,7700.0,114.0
14055,1,1,0,0,0,1,6500.0,84.0
14056,1,1,0,1,0,1,8500.0,154.0
14057,1,1,0,1,0,1,33000.0,446.0
14058,1,1,0,0,0,1,6000.0,111.0
14059,1,1,0,1,1,1,25000.0,431.0
14060,1,1,0,1,0,1,5000.0,226.0
14061,1,1,0,1,0,1,10500.0,175.0
14062,1,1,0,0,0,1,8500.0,80.0
14063,1,0,0,0,0,1,5500.0,70.0
14064,1,1,0,1,0,1,12000.0,240.0
14065,1,1,0,1,0,1,14000.0,123.0
14066,1,1,0,1,0,1,12500.0,280.0
14067,1,1,0,0,0,1,5500.0,103.0
14068,1,1,0,1,0,1,10500.0,211.0
14069,1,1,0,1,0,1,20500.0,312.0
14070,1,1,1,1,1,1,27000.0,382.0
14071,1,1,0,1,0,1,15500.0,235.0
14072,1,1,0,1,0,1,6500.0,164.0
14073,1,1,0,1,0,1,7500.0,225.0
14074,1,1,1,1,0,1,7000.0,228.0
14075,1,1,0,1,0,1,10000.0,183.0
14076,1,1,0,1,0,1,36738.0,200.0
14077,1,1,0,0,0,1,18000.0,200.0
14078,1,1,0,1,0,1,13000.0,156.0
14079,1,1,0,0,0,1,13000.0,120.0
14080,1,1,1,1,0,1,15000.0,200.0
14081,1,1,0,0,0,1,11000.0,530.0
14082,1,1,0,1,0,1,25000.0,100.0
14083,1,1,1,1,0,1,23100.0,330.0
14084,1,1,0,1,0,1,17000.0,190.0
14085,1,1,0,1,0,1,16200.0,140.0
14086,1,1,0,1,0,1,15000.0,145.0
14087,1,1,0,1,0,1,16500.0,176.0
14088,1,1,0,1,0,1,92600.0,190.0
14089,1,1,0,1,0,1,20500.0,290.0
14090,1,1,0,0,0,1,2290.0,62.0
14091,1,1,0,1,0,1,16900.0,207.0
14092,1,1,0,0,0,1,9880.0,151.0
14093,1,1,0,0,0,1,9010.0,34.0
14094,1,1,0,0,0,1,7500.0,68.0
14095,1,0,0,0,0,1,4200.0,34.0
14096,1,1,0,0,0,1,8880.0,76.0
14097,1,1,0,0,0,1,8280.0,34.0
14098,1,1,0,1,0,1,22000.0,240.0
14099,1,1,0,0,0,1,6760.0,51.0
14100,1,1,0,0,0,1,5000.0,26.0
14101,1,1,0,1,0,1,13348.0,187.0
14102,1,1,0,0,0,1,10400.0,59.0
14103,1,1,0,0,0,1,6500.0,68.0
14104,1,1,0,1,1,1,21040.0,340.0
14105,1,1,0,1,0,1,9800.0,204.0
14106,1,0,0,1,0,1,11000.0,102.0
14107,1,0,0,0,0,1,9750.0,25.0
14108,1,1,0,1,1,1,15000.0,144.0
14109,1,1,1,1,1,1,30000.0,533.0
14110,1,1,0,1,1,1,288000.0,303.0
14111,1,1,1,1,0,1,21700.0,102.0
14112,1,0,0,0,0,1,6000.0,24.0
14113,1,1,0,0,0,1,10500.0,63.0
14114,1,1,0,1,0,1,6000.0,136.0
14115,1,1,0,1,0,1,8000.0,170.0
14116,1,1,1,1,0,1,12000.0,248.0
14117,1,1,0,1,0,1,18000.0,165.0
14118,1,1,1,1,0,1,11000.0,253.0
14119,1,1,1,1,0,1,18320.0,222.0
14120,1,1,0,1,1,1,40300.0,350.0
14121,1,1,0,1,0,1,15800.0,286.0
14122,1,1,1,1,0,1,15000.0,134.0
14123,1,1,0,0,0,1,7200.0,33.0
14124,1,1,0,0,0,1,9500.0,50.0
14125,1,1,0,1,0,1,13000.0,165.0
14126,1,1,0,0,0,1,7000.0,45.0
14127,1,1,0,0,0,1,14500.0,30.0
14128,1,1,0,1,0,1,32000.0,198.0
14129,1,1,1,1,0,1,64000.0,301.0
14130,1,1,0,1,1,1,30000.0,316.0
14131,1,1,0,1,0,1,36000.0,90.0
14132,1,1,0,0,0,1,9320.0,19.0
14133,1,1,1,1,0,1,10300.0,29.0
14134,1,1,0,0,0,1,8383.0,223.0
14135,1,1,0,0,0,1,10780.0,93.0
14136,1,0,0,1,0,1,11300.0,130.0
14137,1,0,1,0,0,1,7447.0,79.0
14138,1,1,0,1,0,1,6800.0,49.0
14139,1,1,0,1,0,1,15280.0,96.0
14140,1,1,0,0,0,1,10250.0,51.0
14141,1,1,0,1,0,1,15000.0,306.0
14142,1,1,1,1,1,1,30000.0,147.0
14143,1,1,1,1,0,1,16000.0,96.0
14144,1,1,1,1,0,1,25000.0,159.0
14145,1,1,0,0,0,1,6000.0,83.0
14146,1,1,1,1,0,1,14400.0,101.0
14147,1,1,0,1,0,1,22500.0,162.0
14148,1,1,0,1,0,1,10300.0,50.0
14149,1,1,1,1,0,1,16400.0,101.0
14150,1,1,0,0,0,1,8000.0,110.0
14151,1,0,0,0,0,1,3000.0,17.0
14152,1,1,0,0,0,1,6500.0,72.0
14153,1,1,1,1,1,1,34000.0,750.0
14154,1,1,0,1,1,1,10160.0,478.0
14155,1,1,1,0,1,1,57280.0,891.0
14156,1,1,0,1,0,1,12600.0,80.0
14157,1,1,1,1,0,1,20000.0,214.0
14158,1,1,0,0,0,1,7550.0,169.0
14159,1,1,1,1,0,1,47984.0,160.0
14160,1,1,0,1,0,1,13667.0,50.0
14161,1,1,0,1,0,1,16000.0,139.0
14162,1,1,1,1,0,1,37983.0,168.0
14163,1,1,0,1,0,1,14500.0,50.0
14164,1,1,0,1,0,1,8800.0,92.0
14165,1,1,0,0,0,1,6000.0,95.0
14166,1,1,1,1,0,1,18000.0,150.0
14167,1,1,1,1,0,1,28000.0,160.0
14168,1,1,1,1,0,1,8000.0,50.0
14169,1,1,0,1,0,1,42500.0,160.0
14170,1,1,0,0,0,1,7000.0,38.0
14171,1,1,1,0,0,1,8500.0,147.0
14172,1,1,1,0,0,1,16300.0,54.0
14173,1,1,0,0,0,1,8000.0,53.0
14174,1,1,0,0,0,1,22000.0,62.0
14175,1,1,0,0,0,1,8700.0,47.0
14176,1,1,1,1,0,1,15200.0,125.0
14177,1,1,0,0,0,1,13000.0,67.0
14178,1,1,1,0,0,1,10500.0,61.0
14179,1,1,1,1,0,1,37339.0,267.0
14180,1,1,1,1,0,1,61000.0,303.0
14181,1,1,1,1,1,1,41667.0,387.0
14182,1,1,0,1,0,1,6500.0,67.0
14183,1,1,0,1,0,1,7300.0,188.0
14184,1,1,0,1,0,1,8000.0,68.0
14185,1,1,0,1,1,1,28000.0,873.0
14186,1,1,0,1,0,1,23500.0,100.0
14187,1,1,0,1,1,1,23000.0,328.0
14188,1,1,0,1,0,1,134000.0,302.0
14189,1,0,0,0,0,1,6100.0,72.0
14190,1,1,0,0,0,1,9000.0,125.0
14191,1,1,1,0,0,1,7500.0,74.0
14192,1,1,0,0,0,1,6200.0,26.0
14193,1,1,0,0,0,1,6500.0,37.0
14194,1,1,1,0,0,1,11500.0,147.0
14195,1,1,0,1,0,1,15000.0,116.0
14196,1,1,1,1,1,1,44167.0,361.0
14197,1,1,0,1,0,1,25000.0,72.0
14198,1,1,0,1,0,1,6000.0,122.0
14199,1,0,0,0,0,1,10000.0,39.0
14200,1,1,0,1,0,1,21500.0,181.0
14201,1,1,0,0,0,1,7800.0,63.0
14202,1,1,1,1,0,1,11700.0,129.0
14203,1,1,1,1,0,1,13800.0,126.0
14204,1,1,0,1,0,1,9500.0,120.0
14205,1,1,1,1,0,1,16667.0,120.0
14206,1,1,1,1,0,1,28200.0,200.0
14207,1,1,1,1,1,1,38000.0,200.0
14208,1,1,1,1,1,1,40000.0,633.0
14209,1,1,1,1,0,1,55000.0,135.0
14210,1,0,0,0,0,1,8000.0,96.0
14211,1,1,0,0,0,1,12500.0,106.0
14212,1,1,0,1,0,1,67000.0,196.0
14213,1,1,0,0,0,1,8000.0,146.0
14214,1,0,0,0,0,1,4000.0,53.0
14215,1,1,0,1,0,1,6000.0,65.0
14216,1,1,0,1,0,1,15000.0,123.0
14217,1,1,0,1,0,1,21200.0,139.0
14218,1,1,0,1,0,1,40638.0,169.0
14219,1,1,0,1,0,1,20960.0,193.0
14220,1,0,0,0,0,1,2660.0,31.0
14221,1,1,1,1,0,1,35000.0,192.0
14222,1,1,1,1,0,1,10000.0,125.0
14223,1,1,0,1,0,1,15900.0,105.0
14224,1,1,0,0,0,1,18700.0,56.0
14225,1,1,0,1,0,1,17000.0,159.0
14226,1,1,0,1,0,1,7400.0,110.0
14227,1,1,1,1,0,1,18000.0,117.0
14228,1,1,0,1,0,1,23000.0,232.0
14229,1,1,0,1,0,1,11500.0,160.0
14230,1,1,0,0,0,1,8000.0,55.0
14231,1,1,0,0,0,1,6500.0,120.0
14232,1,1,0,1,0,1,15000.0,110.0
14233,1,1,0,1,0,1,11736.0,154.0
14234,1,1,0,1,0,1,29900.0,143.0
14235,1,1,0,1,0,1,17000.0,257.0
14236,1,1,0,0,0,1,14550.0,100.0
14237,1,1,0,1,0,1,34333.0,180.0
