,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
619,619,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,341375.8406667929,163.7665096134,219.60391890597734,46.72198731501057,19.53114574538958
620,620,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,367276.5297685467,178.56995502027252,256.00183843465385,46.72198731501057,109.6233985599845
621,621,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,369821.2206094501,167.33972363998248,256.3505772510316,46.72198731501057,41.41204616702353
622,622,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,357728.73489891225,152.87162302014474,237.44654659174927,46.72198731501057,19.801153123750513
623,623,sex_male,Urbanity_Rural,Size_4,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,395825.14216735563,173.34760925867326,267.6791514251853,46.72198731501057,0.0
624,624,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,218811.4683284215,121.748035602383,161.20788841538794,46.72198731501057,16.068460445757523
625,625,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Cooking_no,Refrigeration_yes,113177.6786244033,83.89955190468419,86.81291454661378,46.72198731501057,87.88036230207928
626,626,sex_male,Urbanity_Rural,Size_5,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,339277.95763802034,149.3812414672699,223.81631329534733,46.72198731501057,46.537412589491744
627,627,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,219541.6371241888,127.59521154887705,160.54081411652024,46.72198731501057,0.0
628,628,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,399896.2728828063,167.82526176900174,288.25848114982034,46.72198731501057,103.02315744995518
629,629,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,369555.7398223029,159.75259408798138,265.9060462692974,46.72198731501057,109.6233985599845
630,630,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,202816.1122134649,117.00066355702066,152.27037065719875,46.72198731501057,79.23848324222097
631,631,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,84360.64225217016,92.13169038021343,66.90235200357617,46.72198731501057,69.66718974599421
632,632,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,360269.69256272377,167.03113539721534,255.49957240586707,46.72198731501057,71.8768037617103
633,633,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,123013.7231960148,96.95357294843805,95.25808782705984,46.72198731501057,109.84413370402457
634,634,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,199670.09124969415,118.02840919199562,146.5121569788873,46.72198731501057,133.9765826662468
635,635,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,210728.76851854872,119.00119098128157,158.32063602738378,46.72198731501057,114.0661327287031
636,636,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,211794.31501053055,123.76590168059224,161.24825748012609,46.72198731501057,30.14101975971713
637,637,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,389793.6271268288,161.00272234188418,260.1527328704668,46.72198731501057,18.53984683490763
638,638,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,205889.07073852915,116.07345226479391,153.38761953710124,46.72198731501057,133.9765826662468
639,639,sex_male,Urbanity_Rural,Size_1,age_26_35,Education_Elementary_School,Cooking_no,Refrigeration_yes,33859.49194098585,65.27165364780973,17.584490851065063,46.72198731501057,32.48579186569402
640,640,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,95142.25972519179,96.7001438984741,73.78668373266126,46.72198731501057,121.48634385822798
641,641,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,210605.0901658753,119.78747257142498,157.73224240607504,46.72198731501057,45.854780335742134
642,642,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,319471.2196850877,137.66489975248908,211.04029885319318,46.72198731501057,85.6201138536451
643,643,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,66353.13339064097,81.15323833607209,45.610811917971105,46.72198731501057,115.31920401261905
644,644,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,368130.98163228296,156.7217082292949,264.1888781707928,46.72198731501057,109.6233985599845
645,645,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Cooking_no,Refrigeration_yes,358709.7890503964,163.42880189978388,253.09618801191945,46.72198731501057,145.31667189385712
646,646,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,392758.25340232416,186.72742724264444,277.26488391830543,46.72198731501057,77.17262038543913
647,647,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,134548.62679735976,94.49146724130912,106.48406514656936,46.72198731501057,0.0
648,648,sex_male,Urbanity_Urban,Size_9,age_56_65,Education_College,Cooking_no,Refrigeration_yes,419305.6058017243,187.03697808466518,302.9240572876455,46.72198731501057,1.975603325908428
649,649,sex_male,Urbanity_Urban,Size_10,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,174851.78006977527,118.87015097340364,134.4329104241201,46.72198731501057,34.99999937511787
650,650,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_High_School,Cooking_yes,Refrigeration_yes,121266.6012001519,98.50871156958107,94.68560422720492,46.72198731501057,16.36951276664134
651,651,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,186362.8560452227,115.31991278112338,128.36338343555698,46.72198731501057,26.892825225900243
652,652,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,228338.35336394465,125.47051146809828,168.37345034521016,46.72198731501057,20.24533204052389
653,653,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,367100.18131849024,164.90300405227933,256.3050726844368,46.72198731501057,41.41204616702353
654,654,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,225146.67193520532,128.6892480733539,168.36321473832675,46.72198731501057,23.164277352315956
655,655,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Cooking_no,Refrigeration_no,427679.9160581639,162.06936007299214,295.1527789982701,46.72198731501057,43.99999921443214
656,656,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,377493.06631568866,164.26585584243878,266.75653078688924,46.72198731501057,56.81431773266751
657,657,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,329726.25387797697,143.9653105005534,226.58714515433712,46.72198731501057,123.36670865191925
658,658,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,354978.19968946924,165.26970627376218,239.19686629092757,46.72198731501057,0.0
659,659,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,190445.29616523854,114.3279505329962,147.7925699096956,46.72198731501057,18.55432063482041
660,660,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,359447.9764113378,166.10444638958674,258.75752885483064,46.72198731501057,0.0
661,661,sex_female,Urbanity_Rural,Size_1,age_36_45,Education_High_School,Cooking_yes,Refrigeration_yes,72801.73069830674,82.80163607995773,48.35945932710005,46.72198731501057,22.23774107849254
662,662,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,98248.97182624367,92.37689236484422,75.5100073247435,46.72198731501057,36.28348683951537
663,663,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,331910.1385026634,148.51428907958837,219.17102034828488,46.72198731501057,123.36670865191925
664,664,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_High_School,Cooking_yes,Refrigeration_yes,133929.13991584064,110.40452968999304,106.86669175354149,46.72198731501057,54.11610756491553
665,665,sex_male,Urbanity_Urban,Size_3,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,102901.6433658741,94.40761537071276,80.98465841881462,46.72198731501057,51.685758405159355
666,666,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,166101.04045658553,109.68339082198881,115.1983152153948,46.72198731501057,90.06284802236368
667,667,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_no,Refrigeration_yes,96831.37228564676,88.28467750829965,76.46634783264037,46.72198731501057,120.27766262880525
668,668,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_no,Refrigeration_yes,366058.7759367637,160.53892902637233,255.58074712041432,46.72198731501057,125.40622195631337
669,669,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,368192.6736895456,165.37370622124922,260.11487026940176,46.72198731501057,109.6233985599845
670,670,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,99704.68123030904,93.67155467317724,76.84338354644218,46.72198731501057,6.497166949530764
671,671,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,195080.24173350786,121.66924118821127,147.6398155183731,46.72198731501057,96.22998786797262
672,672,sex_female,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,189559.34642156996,120.53373913143948,143.35568397051344,46.72198731501057,12.530951873657092
673,673,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,193032.40379593696,115.89741210546076,147.59882013906318,46.72198731501057,4.481761320860807
674,674,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,208932.40850887165,120.03560200197587,159.1563931226585,46.72198731501057,116.98507804049514
675,675,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,209874.78492182185,117.63029399529482,158.51704979188082,46.72198731501057,116.98507804049514
676,676,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,169128.61777092892,110.10927469954821,115.27202979076479,46.72198731501057,144.80094744638953
677,677,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Graduate,Cooking_yes,Refrigeration_yes,388839.276782893,170.2497100788928,261.3009836134366,46.72198731501057,48.32616672489223
678,678,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_High_School,Cooking_no,Refrigeration_yes,140181.35200750091,92.95832740536892,104.35623048607417,46.72198731501057,45.87871572613388
679,679,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,383678.1922337942,169.4480084727291,271.8126740837378,46.72198731501057,15.802597871805293
680,680,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,196576.21743859485,120.79301746696702,148.5125657643774,46.72198731501057,1.5628160090687433
681,681,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Cooking_yes,Refrigeration_yes,78588.11167032622,79.79288071106815,53.67468488430847,46.72198731501057,82.9219036858931
682,682,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,88690.98881992811,95.70395007260065,70.12428062808368,46.72198731501057,124.40528917002005
683,683,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,352831.856546822,153.2817233490958,238.82881508708232,46.72198731501057,88.86830838746198
684,684,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,190217.42176852954,119.06960198939163,138.3233262197335,46.72198731501057,21.473265946612475
685,685,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,119296.47320267926,99.83132716698402,93.5413264394954,46.72198731501057,0.9672412009973591
686,686,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Cooking_yes,Refrigeration_yes,81151.50872311028,84.88459575313834,64.30121356192815,46.72198731501057,86.65869437174587
687,687,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_College,Cooking_yes,Refrigeration_yes,331829.80897001136,146.75099647146246,224.413066649115,46.72198731501057,29.892087714536046
688,688,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,382428.43537047954,166.72253122220718,268.2594177447532,46.72198731501057,25.968292969359464
689,689,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,90535.81189126143,88.4411598016848,60.47854976066369,46.72198731501057,11.753648484450288
690,690,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Cooking_yes,Refrigeration_yes,102133.69125639269,94.50940723192652,82.03177262337006,46.72198731501057,11.020218295093105
691,691,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,366117.9275318245,164.98091786340663,254.9141325152194,46.72198731501057,41.41204616702353
692,692,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_High_School,Cooking_no,Refrigeration_yes,124160.64094134867,90.46664888867184,98.45106491612127,46.72198731501057,54.49665939560044
693,693,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Cooking_yes,Refrigeration_yes,121792.79198607037,93.91570225435291,98.08143880769043,46.72198731501057,0.0
694,694,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,205049.88459849852,115.38036590027292,160.1823054058319,46.72198731501057,79.23848324222097
695,695,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,318533.8111963115,154.78527930223845,208.12413594814961,46.72198731501057,85.6201138536451
696,696,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,359180.5492225,158.89376562775846,255.59585514006423,46.72198731501057,3.6654513687493506
697,697,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Cooking_yes,Refrigeration_yes,364318.58335585706,172.14003163503483,250.7335744667551,46.72198731501057,112.54234387177655
698,698,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,156783.88790344994,96.94847362889392,110.23866321778856,46.72198731501057,101.03098388695204
699,699,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Cooking_yes,Refrigeration_yes,94966.56840045867,92.91381661861294,72.22926499448226,46.72198731501057,107.4137845442684
700,700,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_no,Refrigeration_yes,205243.46922661058,116.19862634793623,153.7504185173701,46.72198731501057,132.76790143682408
701,701,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,218594.4924187287,123.31229691969,163.54028986628958,46.72198731501057,0.0
702,702,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Cooking_yes,Refrigeration_yes,99400.41890344076,89.80315641020425,78.03237288539026,46.72198731501057,36.28348683951537
703,703,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,211697.0194781345,119.7934362047546,158.11939172788524,46.72198731501057,116.98507804049514
704,704,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,206278.22779863654,131.1358646168321,151.42717414564933,46.72198731501057,133.9765826662468
705,705,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Cooking_yes,Refrigeration_yes,351654.4772372028,161.4662966720584,246.606012433594,46.72198731501057,91.78725369925404
706,706,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Cooking_yes,Refrigeration_yes,203257.00010085703,122.82711653982237,148.44869837009432,46.72198731501057,133.9765826662468
707,707,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Cooking_yes,Refrigeration_yes,370836.75908542867,170.40749352894684,261.0607836537283,46.72198731501057,41.41204616702353
