,Electricity,Income,Water,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
122,81.92740586866759,375666.09122885735,187.04643451705343,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,27,27.0
123,85.89084216581863,358533.23650730326,173.7406070613657,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,46,46.0
124,84.35333253401801,362120.2884313822,181.77980998812387,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,50,50.0
125,56.73649042647788,201733.28687555587,106.03059786340023,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,53,53.0
128,60.84275943427504,206678.60216608425,108.8245719382502,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,99,99.0
129,74.22359743530833,332664.15809168026,158.65035903517773,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,,,72,72.0
130,39.57536631957516,59184.665786946935,25.839411855700202,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
132,62.62311741828038,221944.80546132207,111.2144135428948,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,8,8.0
134,48.939895975345316,99074.12013710996,53.051945593139294,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,13,13.0
137,88.16586826461676,361983.9146316975,179.0037326604856,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,100,100.0
138,87.6448438681855,365210.214408739,179.75477781073255,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,18,18.0
139,63.11319242200665,220613.939956121,117.44480500031655,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,17,17.0
140,85.56655383810796,360823.0077331857,178.71158843300245,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,99,99.0
141,82.21086395916291,352282.3193262118,174.41456264243857,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,60,60.0
143,64.95846940537243,240006.5745281277,124.23875538989262,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,51,51.0
144,66.21315595237165,246543.31682840266,127.71199476445761,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,98,98.0
145,95.18402815832106,457364.6936561604,219.68398677195293,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_8,sex_male,Urbanity_Urban,,,101,101.0
146,86.02028698986544,407842.5885521579,201.26205782414732,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_8,sex_male,Urbanity_Urban,,,30,30.0
148,85.89095475177122,366799.70832449174,181.2339453196871,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,95,95.0
149,42.6060231522097,74886.47967227112,41.86853901296626,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,7,7.0
150,85.83392053950176,351641.74906505155,172.2201031205461,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_1,sex_female,Urbanity_Urban,,,7,7.0
151,81.79304420235034,332066.81599071785,160.86726548649546,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,15,15.0
155,62.53568219832397,217254.241681942,115.65577722979356,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,24,24.0
157,61.10477662196621,198206.66449082817,103.79484833617012,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,60,60.0
158,62.78130304817625,202339.80959320802,105.16815097152927,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,97,97.0
159,54.11213200146539,182344.86443122328,89.9130551981145,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Rural,,,22,22.0
160,62.59682902264578,218677.8782220805,112.4280265544218,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,26,26.0
161,62.822265340080044,198217.57648467226,101.3605104601188,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,92,92.0
162,59.94091464342893,185985.97122506824,95.7985839466914,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,13,13.0
163,81.87381584771573,351568.46860145783,167.7442049165424,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_female,Urbanity_Urban,,,5,5.0
165,88.25148459239522,369966.4790566303,187.01121513356247,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,33,33.0
166,72.64716689071629,310849.8845938516,146.5160428356714,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,,,41,41.0
167,63.35550177685666,212631.29288862945,112.07518959851704,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
168,48.14715416751735,99051.88120577742,52.43390301913324,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,10,10.0
169,67.46689603475835,219695.87088220406,114.19630895410451,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,10,10.0
170,67.4778055045557,214190.4142577094,109.36948788357651,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,92,92.0
171,40.30223195086957,56364.59401141577,26.685443384064712,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,3,3.0
172,62.62555705195738,219717.2190765104,113.73869803075127,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,58,58.0
173,81.76174295659978,365339.1630657817,179.44501964082315,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,95,95.0
174,44.35660882421455,80464.34230629394,42.99320610073115,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,42,42.0
175,65.82004279813562,213359.6419269945,112.99001254542742,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,31,31.0
176,85.01948166231384,360872.72146469867,180.74333984114594,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,100,100.0
177,83.72095017699374,360787.25549064134,179.3344171037446,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,92,92.0
181,90.58600021471432,426462.0511100352,207.91674401853996,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,26,26.0
182,52.27617749119475,166775.68004818022,81.52935174587142,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,22,22.0
183,87.58424672922506,372665.6526080159,176.33672273600214,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,13,13.0
184,47.61712436035004,117323.63850996508,62.963631687431096,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,54,54.0
185,45.13917546602203,100936.86833511447,49.50850608802523,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
188,50.97859898303221,121757.46517619847,66.89985305129395,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,47,47.0
189,84.55074705009343,383792.5605194831,187.01867860469645,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,11,11.0
190,44.76922567611771,97022.3679816291,53.32839570849167,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,16,16.0
191,77.58796748280729,342329.3898943356,159.9800155606351,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,15,15.0
192,49.75616769887611,104143.41871952613,56.7631833751208,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,9,9.0
193,70.04814701694605,260133.94203810906,138.52836314049162,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_8,sex_male,Urbanity_Urban,,,58,58.0
194,48.60079733883572,124426.99119716875,66.11337326872663,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,32,32.0
195,90.7227013469518,419749.28144319647,206.4130541791749,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,,,4,4.0
196,89.66470072339666,420395.652726166,212.32835007585555,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_9,sex_male,Urbanity_Urban,,,6,6.0
197,49.94052645898344,125467.13854401837,68.62013766111494,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,28,28.0
198,54.769592689292296,130795.35624559713,70.0168572482479,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,27,27.0
199,51.65330719421453,123731.44359415307,66.2192849531908,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,30,30.0
200,64.38549898759796,227625.1005231354,119.40925586339843,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
201,85.46544194553618,384575.4816816147,189.2394243881716,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,16,16.0
202,72.69761871432081,334548.8130297218,159.34809458879442,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Rural,,,20,20.0
203,42.876501542127656,81275.31676444362,44.218180436578095,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_female,Urbanity_Urban,,,5,5.0
206,65.61598871369362,226544.2253435176,120.8286376579618,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,17,17.0
208,47.6137220177562,95461.29058157084,53.04116588391767,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,9,9.0
209,61.31006399774362,210234.12225536702,111.16418215457179,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
210,58.45371544686849,182837.8684173384,88.03497505726385,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,44,44.0
211,67.02607719967412,239951.81634681692,125.07552553019653,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,47,47.0
212,85.23646660160448,383855.22073664283,188.00320626306316,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,18,18.0
213,42.01644740404615,97169.39621330588,53.05915458581098,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,18,18.0
214,82.74534446804863,369094.6579240105,181.10465866811919,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,28,28.0
215,38.65995391565679,76957.73408046787,36.26899661937698,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
217,62.9100120145428,218333.31704377627,113.80947720277354,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,11,11.0
218,60.81635473465414,203692.4095044757,107.1883739734559,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
219,52.09089651305821,117618.59645498171,62.87936150447636,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,33,33.0
221,87.61919727757791,406169.1691578499,191.59430415561488,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,62,62.0
222,62.70728771351396,225727.90612214358,115.72112027899809,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,15,15.0
223,88.63124785378383,419523.0952379217,204.58868131329595,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,26,26.0
224,39.140809282937276,65933.61873849323,29.944692926110243,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
226,49.73415259808769,103155.41363618906,56.42047016861079,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,9,9.0
227,80.64482894971145,362488.4194934982,180.52751785585411,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,48,48.0
230,50.6434745511369,165905.74913163163,81.44130284502135,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,47,47.0
231,82.28959857695423,394739.16042215173,190.8863634767869,Cooking_yes,Refrigeration_yes,TV_yes,age_19_25,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,110,110.0
232,93.66787523269223,425916.34330174007,209.84931998939695,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,26,26.0
233,50.01186272826399,150387.89281364065,70.7159848225589,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Rural,,,5,5.0
234,88.38333751235196,404799.1315155562,197.256968294042,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,21,21.0
236,55.663993765658724,159772.70285732253,85.1718902105171,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,34,34.0
238,81.13527759280359,356664.5524939461,178.49708932926,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,51,51.0
239,57.323450900164005,194064.6357254723,100.97778062494416,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,8,8.0
240,52.98953218685726,166284.03430256175,79.36492916745645,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,21,21.0
241,57.75619594388118,194970.63566130906,92.85865012650694,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,13,13.0
242,46.144302850159654,106094.10977448974,48.88555922335161,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Rural,,,1,1.0
243,86.90730448941872,390477.7193050953,198.49392251699342,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,12,12.0
244,66.4849580270362,230408.33842714928,121.98234236181747,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,13,13.0
245,47.17999359195676,96660.95265177533,45.52957044232938,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Rural,,,1,1.0
247,86.86279803502138,372877.7824488666,181.27090862870645,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,12,12.0
248,86.55576209391424,376254.26862575096,184.62057641975977,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
249,47.4019969588653,103362.3077426498,56.304588666056034,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,11,11.0
250,85.44530180454731,395935.35728726396,192.78651637548572,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,53,53.0
252,64.71865383567557,223464.78999316023,120.4089458419138,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,16,16.0
253,86.66873084733706,378436.9069810175,191.9289661161738,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
254,45.2270204532986,87046.78794248188,46.68904689535056,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,50,50.0
255,62.81423392485575,200009.80249955683,102.04777528261495,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,91,91.0
256,45.00821348570772,84806.21292810881,44.906998400145746,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,50,50.0
257,46.1184170846341,104702.64456045613,58.43148583269454,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,9,9.0
258,55.28594663917858,159046.38720792526,74.47119425479515,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,23,23.0
260,47.58634781505356,102238.98357322287,54.8022417616522,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,9,9.0
261,63.1069056289121,198584.53742355574,103.60361883863548,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,51,51.0
262,61.26077442606478,195815.45804675922,96.34070724164408,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Rural,,,11,11.0
263,51.3897144769034,147270.23463414522,80.74539869609215,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,13,13.0
267,47.67720951835615,94141.27404040466,50.60135838106817,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,14,14.0
268,48.177244087980384,127961.02520614168,69.54465429992821,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,17,17.0
269,57.20955292794894,193336.94630524766,101.61364833419186,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,6,6.0
