,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Cooking,Income,Electricity,Water,w,wf
619,619,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,105003.774848863,94.17324650011349,84.0979274368901,45.552879581151835,0.0
620,620,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,378475.001621632,174.97424009493335,265.00680077271807,45.552879581151835,0.0
621,621,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,128124.6769484099,99.69918941719558,96.72271135247571,45.552879581151835,6.007061941426622
622,622,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,389398.176387243,174.0588794159152,279.28087464370503,45.552879581151835,0.0
623,623,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,215190.36288070446,126.1454408893193,160.85285569464224,45.552879581151835,8.782782757940973
624,624,sex_male,Urbanity_Rural,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_yes,391498.9155567157,171.10998698744987,257.2241826401707,45.552879581151835,18.052402411108034
625,625,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,347005.5379815919,154.2602116961709,231.41889669175842,45.552879581151835,0.0
626,626,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,128456.21914073135,99.01158010488916,98.22138021693847,45.552879581151835,6.007061941426622
627,627,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,363180.00787796977,161.08121576905458,255.8833857779061,45.552879581151835,22.94146987117107
628,628,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,378861.06043405546,165.27701988556782,274.5208739758383,45.552879581151835,43.37772815797718
629,629,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,396710.01435700257,170.22039643299863,285.68730187187316,45.552879581151835,25.42471306634614
630,630,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,120203.68985498682,100.18747587607348,94.07676940894056,45.552879581151835,36.204638709232036
631,631,sex_male,Urbanity_Urban,Size_8,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,159077.3535208576,107.38631900154265,120.84935250198912,45.552879581151835,0.0
632,632,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,240559.26907256385,122.37595414872862,179.48941602316418,45.552879581151835,50.04984334608503
633,633,sex_male,Urbanity_Rural,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,201841.04142119648,114.09989068389996,139.27947108653706,45.552879581151835,0.0
634,634,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,219742.468415369,115.83497947992494,163.76512153750303,45.552879581151835,13.456168179280013
635,635,sex_female,Urbanity_Urban,Size_7,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,111088.37520751008,83.14871650300618,86.72554240799246,45.552879581151835,62.60448914925377
636,636,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,322850.24005034013,147.4513079274231,214.9239270874561,45.552879581151835,72.47881017933464
637,637,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,359531.58044151065,166.641836202777,249.71905605750908,45.552879581151835,15.888975090949042
638,638,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,199242.6697729297,122.28247914327706,149.0990434580404,45.552879581151835,115.31802860438515
639,639,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,159977.5888814227,104.36386330168968,108.7955264547683,45.552879581151835,128.71830192416215
640,640,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,183368.36985276503,110.28592188049643,123.32600821214113,45.552879581151835,9.211210303667546
641,641,sex_female,Urbanity_Rural,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,55121.12712599691,74.64899130960639,37.50494482693341,45.552879581151835,49.85176017224826
642,642,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,225383.20522473613,129.29344096948788,164.68682012601838,45.552879581151835,0.0
643,643,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,394470.5192701452,177.0918654581756,282.59340364851346,45.552879581151835,0.0
644,644,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,Lighting_yes,TV_yes,Cooking_no,364263.0691764966,153.5608941135976,252.6890966821243,45.552879581151835,44.217878134103266
645,645,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,115933.1287269085,91.84515104712601,90.69178539365973,45.552879581151835,32.503815670685604
646,646,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,112952.58589119508,89.66753955598574,89.09812406363842,45.552879581151835,0.0
647,647,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,337025.56562585017,159.39122011943863,224.50066748935131,45.552879581151835,6.2081229515435234
648,648,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,375151.582306934,163.40751557228012,264.24230263206044,45.552879581151835,20.980256398251033
649,649,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,82619.1273002391,85.15066439755834,65.99982385056954,45.552879581151835,134.3186161553557
650,650,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,390554.14688590384,173.24639618975817,277.76259083129054,45.552879581151835,0.0
651,651,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,108759.08535511773,87.46769007582328,86.74374883279769,45.552879581151835,0.0
652,652,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,363696.24410028406,156.80734054587435,261.0929751108372,45.552879581151835,7.740908878737144
653,653,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,49905.623647689434,75.05100698860434,30.393926575377805,45.552879581151835,132.30237349812694
654,654,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,370962.7729855617,167.08456112567202,258.8483679613951,45.552879581151835,7.037452557079495
655,655,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,374467.04879699607,169.53075664358218,264.70031137741483,45.552879581151835,22.23801354951358
656,656,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,107820.75416746484,97.28573321694893,83.09107104896638,45.552879581151835,18.82785615127088
657,657,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,375468.0358945878,166.49830598615355,263.75518764823386,45.552879581151835,22.23801354951358
658,658,sex_male,Urbanity_Urban,Size_5,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_no,142843.39301238858,98.43579432488205,107.356529559725,45.552879581151835,0.0
659,659,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,236426.19704605837,122.4357913072332,175.53607935004828,45.552879581151835,0.0
660,660,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,204702.83957710987,117.38800620028154,156.73085014067962,45.552879581151835,34.09262343550683
661,661,sex_male,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,199707.76703533734,111.88210070313892,139.84055706320967,45.552879581151835,51.48262847716682
662,662,sex_female,Urbanity_Urban,Size_10,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,143925.50206118068,97.87486735523987,112.67391811613041,45.552879581151835,539.7464434141422
663,663,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,363005.37483557424,158.58005714311741,263.19264072984186,45.552879581151835,22.94146987117107
664,664,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,88449.99936000627,84.56347872024985,69.27786074871221,45.552879581151835,27.299913578876033
665,665,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,210336.5644808617,120.9716625779422,159.1692915405153,45.552879581151835,25.94455722329509
666,666,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,374769.50183985604,170.70927758176066,260.7576669324394,45.552879581151835,7.037452557079495
667,667,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_yes,386978.9161205113,167.73379881811968,270.92576289994287,45.552879581151835,0.0
668,668,sex_male,Urbanity_Rural,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,338533.4392820716,150.26571381121227,227.4702976761473,45.552879581151835,10.22445456795345
669,669,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,114885.17121541795,93.80986279568941,90.25523957166484,45.552879581151835,0.0
670,670,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,351311.0906871015,159.54407863353688,246.7349440532857,45.552879581151835,129.96017244765073
671,671,sex_female,Urbanity_Rural,Size_2,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,71532.47257170854,76.51021063821578,45.879489724218104,45.552879581151835,139.88538494881948
672,672,sex_male,Urbanity_Rural,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,38288.07771898808,67.36055664104747,22.047234969110082,45.552879581151835,157.05915199453457
673,673,sex_male,Urbanity_Rural,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,188740.54225254175,116.03023033266793,129.45857314424094,45.552879581151835,0.0
674,674,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,365986.7254060007,172.0261287123154,257.5024005597121,45.552879581151835,7.740908878737144
675,675,sex_female,Urbanity_Rural,Size_4,age_66_75,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,396871.5595619821,162.5899590674604,265.75197376600426,45.552879581151835,0.0
676,676,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,59122.21067434164,73.01897050585728,39.14365913380558,45.552879581151835,26.47058397334022
677,677,sex_female,Urbanity_Rural,Size_6,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,191337.85833703488,110.0457796220166,136.3377084882548,45.552879581151835,6.115994619058925
678,678,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,365762.8499119717,159.73169982422218,260.9591483072441,45.552879581151835,21.683712719908687
679,679,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,360703.0776050243,159.94488983654128,256.2235751904111,45.552879581151835,21.683712719908687
680,680,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,59823.626102797854,74.9075087446478,39.00624972100019,45.552879581151835,0.7428474098112549
681,681,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,360672.90394044115,171.32951588089642,252.66816351176232,45.552879581151835,6.483151727474762
682,682,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,400224.6804895596,174.7287460468171,286.4647531918352,45.552879581151835,25.42471306634614
683,683,sex_male,Urbanity_Urban,Size_7,age_66_75,Education_High_School,Lighting_yes,TV_yes,Cooking_yes,157731.64880007433,113.3426292184722,123.32422236071986,45.552879581151835,0.0
684,684,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,225712.40446096536,131.25295954813453,173.47441261056676,45.552879581151835,0.0
685,685,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_yes,373122.09075686475,167.86607169618168,258.9715762825628,45.552879581151835,5.77969540581695
686,686,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_yes,364235.01982989564,160.84836371226294,262.53685845002786,45.552879581151835,100.53000852990404
687,687,sex_male,Urbanity_Urban,Size_3,age_76_85,Education_College,Lighting_yes,TV_yes,Cooking_yes,372107.0546276936,158.31868065562418,262.8919947491482,45.552879581151835,42.167525813295924
688,688,sex_male,Urbanity_Rural,Size_2,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_yes,329758.6031139466,145.8133557898351,221.50702954158024,45.552879581151835,57.27824918690072
689,689,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,447691.87527843576,188.07228679881248,307.7043044566402,45.552879581151835,47.10610273116825
690,690,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_yes,42694.47564213187,72.85266223557291,25.0224152554531,45.552879581151835,131.3314154310056
691,691,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_yes,212094.9063009481,131.98645083417057,157.30282124481502,45.552879581151835,7.10712972071548
692,692,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,221076.11807996992,128.27340945470758,163.2746276213791,45.552879581151835,0.0
693,693,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,213369.95451897566,127.03750116366527,162.59549526075602,45.552879581151835,14.159624500937664
694,694,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,227412.92154667032,132.22149903580043,170.94052832411057,45.552879581151835,0.0
695,695,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,224345.35733081214,127.4722449873966,167.49838448028856,45.552879581151835,0.0
696,696,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,202677.2807390048,108.98022270102005,153.74953841591537,45.552879581151835,118.73365687446197
697,697,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,199236.61270027497,109.14462220185587,149.3696333690674,45.552879581151835,129.26083244555687
698,698,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_High_School,Lighting_yes,TV_yes,Cooking_no,152607.24153725005,100.00134388980268,114.76692018965969,45.552879581151835,0.0
699,699,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,430761.18757164717,170.38193380602684,304.20591381344326,45.552879581151835,21.03960313545812
700,700,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,200530.8103489375,110.08733643427297,150.4807484267539,45.552879581151835,36.47173279438981
701,701,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,TV_yes,Cooking_no,376547.25057943346,155.78252571923196,259.70493119621085,45.552879581151835,0.0
702,702,sex_male,Urbanity_Rural,Size_4,age_36_45,Education_High_School,Lighting_yes,TV_yes,Cooking_no,78730.80040663407,80.48939964239165,52.329526790148144,45.552879581151835,32.86668237233982
703,703,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,370727.7918251578,168.73754589960694,260.13614320080586,45.552879581151835,24.9965880146608
704,704,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,102768.77093550713,94.37011474132125,79.29664336332371,45.552879581151835,29.355031722365762
705,705,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Cooking_no,382172.57373569784,173.18446967188538,267.17052261951136,45.552879581151835,2.6844797212086533
706,706,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Cooking_no,126032.32992621993,94.98873301563944,95.91999658553051,45.552879581151835,0.0
707,707,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_College,Lighting_yes,TV_yes,Cooking_no,386771.2210995714,165.46281188737547,267.1110596156773,45.552879581151835,46.793356428054004
708,708,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Cooking_no,413356.8880757804,171.08281465197413,290.33250479835016,45.552879581151835,44.055167750568074
709,709,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Cooking_no,371795.33147420135,173.81267808015616,262.5262227228038,45.552879581151835,0.0
710,710,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,203714.27677146552,122.53826476575777,149.21721854731555,45.552879581151835,130.51858959681923
711,711,sex_female,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,188803.23060128526,122.60884429594564,139.24522581751341,45.552879581151835,143.49043537086948
712,712,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Cooking_no,185187.97494249587,120.14668966027372,134.4193028373077,45.552879581151835,155.2753680932269
