,Electricity,Income,Water,e_Cooking,e_Refrigeration,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
28,73.79813085297545,245451.3361289668,137.72585390147077,Cooking_yes,Refrigeration_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,15,15.0
29,82.24091682861462,334933.2981707977,162.28077159137817,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,23,23.0
30,40.764996591285396,60664.108353204014,28.058911303488802,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,3,3.0
31,54.25634024270531,169280.98350050492,84.27241991468458,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,5,5.0
32,87.6934247716157,368040.4224215949,186.93565681113765,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,13,13.0
34,97.33164174947086,426469.98999418976,211.24700388973156,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,17,17.0
35,81.81673705436927,318665.39327314764,155.1142693614317,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,42,42.0
36,90.28380416589691,362320.6620926322,183.7141493350259,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,2,2.0
37,68.92031989200676,221792.3833220313,119.1871675849926,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,25,25.0
38,66.7500700005329,203266.99106213983,110.32852331180021,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,84,84.0
40,97.91284334042092,410174.979961736,213.81404835826763,Cooking_yes,Refrigeration_yes,age_76_85,Education_College,Size_6,sex_female,Urbanity_Urban,,,3,3.0
43,53.99119186515686,124149.590594473,67.17049353231018,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,20,20.0
44,57.49559394012021,140264.13768115733,79.09717235688474,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,9,9.0
46,89.00729447442248,362481.02882118296,187.43263733105687,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Urban,,,97,97.0
47,97.89571988094983,402662.84896751115,202.78762395038058,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,66,66.0
48,88.28636024530981,360382.7605762551,183.1296168342617,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,4,4.0
49,83.88419492298127,362917.3153387545,184.88132428435193,Cooking_no,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,94,94.0
50,83.48169578160542,342842.27770484105,160.36971877031417,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Rural,,,9,9.0
51,65.79181649384785,206420.0312516598,113.09197589879997,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
52,89.91175350361301,371711.6814202815,190.14944712388123,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
53,64.41582895449781,207421.22661945608,111.63976790323603,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,5,5.0
54,87.05115095125171,355195.16477135755,182.79702375827478,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,59,59.0
55,61.633111246395416,152452.60929187445,84.57256278547214,Cooking_yes,Refrigeration_yes,age_76_85,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,3,3.0
56,56.398586965540254,176622.3931525189,88.96276134009263,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,13,13.0
57,53.99622639136915,132501.16414612302,73.37801203271961,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
58,49.92892734087822,106506.61358991092,58.48865440064328,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,27,27.0
60,87.66943511262194,344030.16070755624,174.26709263904488,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,13,13.0
62,89.6136901668833,356236.79212453146,180.37821722181,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,42,42.0
65,54.280905473835006,118116.67433153227,66.41970635004802,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,55,55.0
66,88.57988621214795,367213.7958012839,187.19004634943025,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,72,72.0
68,50.67863227414432,130775.38431445506,73.85980159247943,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,10,10.0
70,52.84387826230138,109748.12169164198,60.84291269518615,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
71,68.75759605321491,221019.07291282198,118.85731984452572,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,11,11.0
72,98.50319882164793,431946.98491561954,218.11073447476312,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,3,3.0
73,90.34136048952313,357604.54185368214,184.85450043758527,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,83,83.0
76,62.277116636386594,203613.8095467916,111.02332998860311,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,52,52.0
77,45.603554083717825,87905.8598366281,49.6140795043178,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,30,30.0
78,44.01283655361315,74770.01749385818,36.01617230666307,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
79,52.36232585854068,118238.70615943676,66.54458513146305,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,30,30.0
80,57.080535932155556,128121.97002340725,72.91372029669745,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,10,10.0
81,53.31641230882413,103424.93047056934,59.94547444733753,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,3,3.0
82,93.41139232992026,370297.11521893344,185.93807833339676,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,10,10.0
83,62.36575699914578,203629.7957958971,109.18292036694402,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,21,21.0
84,58.08324204261654,181785.60460900105,92.11400022220268,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,13,13.0
85,53.19392068460453,127876.0955271693,70.28816149934558,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
86,91.77283774066686,385781.25667086896,193.68190695306856,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,8,8.0
87,49.351652983050926,115902.34779326698,64.05526054944497,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,27,27.0
88,86.25452240608297,357050.47833198454,178.98483980461862,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,62,62.0
89,62.937140956554686,240933.0906938306,132.45422012963866,Cooking_no,Refrigeration_yes,age_76_85,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,23,23.0
90,72.22021197860715,211852.57671365427,112.11619407718871,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,23,23.0
91,91.5459925628779,368787.9387725615,187.21988648956776,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,20,20.0
92,51.89157936160954,132477.76578965667,71.87891246973349,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,14,14.0
93,54.17964224498095,105222.07443738343,58.469237187862426,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,3,3.0
94,43.982413344470444,78345.87009769361,44.749708144982094,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,3,3.0
95,67.9306170649857,210696.38486979454,114.35299669144796,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,76,76.0
96,92.49556240625114,386029.368687564,180.4628162408363,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,69,69.0
97,60.377108537037095,198211.04175320675,106.60559476623231,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,50,50.0
98,60.70903298782016,196728.1668604881,104.35117764664636,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,75,75.0
99,65.17587150163345,201437.96480770872,108.67697247986618,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,54,54.0
101,98.02912427064523,424739.52240851533,211.7159895866744,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,23,23.0
102,45.55562963430098,90421.50235733564,52.35069614961448,Cooking_no,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,48,48.0
103,51.4949586803712,119484.82495723302,66.48738884874494,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,24,24.0
104,44.95362242688419,54284.51227790637,23.998131347530876,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
105,67.3897181064446,220677.8502443791,119.02115435518319,Cooking_no,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,43,43.0
106,88.6548975459168,376967.28831728094,196.0461100455411,Cooking_no,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,32,32.0
107,62.026904099988684,182189.8954294871,93.77947993415805,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,8,8.0
110,54.67035371661751,117148.35667335698,66.48338019242823,Cooking_yes,Refrigeration_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,25,25.0
112,76.83273421629886,323406.20046907326,155.16837117713564,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Rural,,,45,45.0
113,68.16382258926959,205437.1247885653,110.31990732713247,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,6,6.0
114,46.69225110663489,93336.35715484688,52.48448566306528,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
115,51.30883704589267,111055.003929243,62.50924781357257,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
119,45.66665746513798,109649.81899550123,61.16641282506412,Cooking_no,Refrigeration_yes,age_46_55,Education_High_School,Size_1,sex_female,Urbanity_Urban,,,3,3.0
120,47.955741612155734,104440.76529097883,61.618145245780326,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,5,5.0
121,42.58288872576741,76452.77048424188,37.4145539956398,Cooking_yes,Refrigeration_yes,age_66_75,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
124,88.91649767529532,370931.50233025104,190.48045065955904,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,68,68.0
125,84.08823059922302,345305.9516140635,178.86385288068846,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,11,11.0
126,86.98607111429332,355772.94656026445,183.1217203945038,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_2,sex_female,Urbanity_Urban,,,63,63.0
127,45.68504290640687,79322.5412129274,43.83085917423416,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,31,31.0
128,41.65944147138181,53480.01185851283,24.370520722218576,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
130,55.472887452234374,131026.96075945662,73.48847735698311,Cooking_yes,Refrigeration_yes,age_76_85,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,25,25.0
136,42.22250389610493,77629.58549373574,43.339484977868985,Cooking_no,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
139,86.17696820652662,359110.8864318981,184.78888829804185,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,70,70.0
140,81.39989927999522,357190.1369514378,183.9582093532317,Cooking_no,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,77,77.0
141,90.86091537680721,364381.8032290535,179.18978913180203,Cooking_yes,Refrigeration_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
142,88.80984988510332,372620.25643749634,182.50181195449835,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,9,9.0
143,89.76325777398137,374641.2911294279,189.4390096408835,Cooking_yes,Refrigeration_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,27,27.0
144,51.789034557888954,117452.74079657895,66.0810373955625,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,50,50.0
145,61.12957793177521,203429.42253505805,115.54793871279911,Cooking_no,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,108,108.0
146,63.82455769171336,206960.96371522505,115.82626781080477,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,85,85.0
147,93.19917579152275,363198.5788898947,183.19033789650175,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,83,83.0
148,88.24697166100381,363243.83856311993,188.09681165707354,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,83,83.0
149,45.401809672958734,110171.44033274152,62.19405142977481,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,29,29.0
150,45.62444456604552,67387.48189224518,38.13057016241502,Cooking_no,Refrigeration_yes,age_26_35,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,11,11.0
152,44.245850471617736,60656.3040068652,27.628367647512704,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
153,63.63680083343121,184998.1540497842,100.0706372943161,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,13,13.0
155,85.30744756928884,343281.8300241745,175.19066046860274,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_1,sex_male,Urbanity_Urban,,,12,12.0
156,64.66685188582355,197875.749215422,106.45840293431758,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,62,62.0
157,48.276242435709726,112315.84933740603,61.25298524699809,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,44,44.0
158,46.91375958450297,91362.9106608648,51.69280239471834,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
160,45.09631149647165,70657.65556446298,39.67261858472198,Cooking_yes,Refrigeration_yes,age_36_45,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,2,2.0
161,62.289712611569975,187667.242927572,100.3234969361502,Cooking_yes,Refrigeration_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,12,12.0
162,64.0561090089752,189386.7213592516,99.76008476532506,Cooking_yes,Refrigeration_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
163,68.26991109355578,226174.1017493665,123.48841722012878,Cooking_yes,Refrigeration_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,16,16.0
165,50.805232088141196,91522.94248862144,51.43645030750825,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,20,20.0
166,92.67434237108415,371682.9265532907,188.2226823697084,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,23,23.0
167,53.7162447902014,127385.78361510855,70.66883495042057,Cooking_yes,Refrigeration_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,9,9.0
168,51.98794794475713,103892.22134775916,58.574986964431055,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,2,2.0
170,90.61744375950202,367809.2068195361,194.24618054519388,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,79,79.0
171,87.14675900767304,369474.82240196096,192.12768332551747,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,80,80.0
172,89.79384551079842,359553.88837590354,183.27802366149862,Cooking_yes,Refrigeration_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,84,84.0
173,61.15776009062694,179330.56269875425,92.00870972648714,Cooking_yes,Refrigeration_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,17,17.0
174,87.9859670227444,367550.44027077116,193.85136703870896,Cooking_no,Refrigeration_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,26,26.0
175,87.37857929589565,355649.73584196257,181.8306203615861,Cooking_yes,Refrigeration_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,48,48.0
176,50.57194493505667,91321.48225031797,51.97188942173015,Cooking_yes,Refrigeration_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,30,30.0
