,Electricity,Income,Water,e_Cooking,e_Lighting,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
170,99.05816337552065,375332.9065835286,196.5288281984371,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,4,4.0
171,53.500310594543066,102620.52797328918,58.61739978557536,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,3,3.0
173,66.32230457338449,202592.35712758466,112.54708042233834,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,28,28.0
174,66.37037514735431,206801.12369153067,116.30991135468233,Cooking_no,Lighting_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,48,48.0
175,50.25187701369511,105609.61167869123,59.91824845423013,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,3,3.0
176,54.52827326770981,120772.35130343756,68.42411256379326,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,6,6.0
178,92.33486739555623,365414.70636885357,194.11714886750084,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_female,Urbanity_Urban,,,10,10.0
179,106.80580609498209,417998.48114665743,210.8496244603868,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_4,sex_female,Urbanity_Urban,,,12,12.0
180,75.96489290341903,222459.53838051192,123.76278487886515,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,29,29.0
181,65.49001342468712,155597.766520457,92.2439587289681,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,11,11.0
182,101.3250766747416,393934.9277446977,195.00159282687204,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Rural,,,9,9.0
183,58.57277652331152,147643.94817874403,82.9033983644996,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_female,Urbanity_Urban,,,13,13.0
185,93.58238883182135,360746.90168625,189.0221348617336,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,21,21.0
186,65.1380709734188,193463.29500023715,106.98785380863588,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,93,93.0
187,91.14776668214348,357804.70581616095,193.9665741054332,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_female,Urbanity_Urban,,,23,23.0
190,54.9042174324011,104069.66427827528,60.697238703470774,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,19,19.0
191,52.52401712649648,119243.36079083088,64.9196801077579,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_female,Urbanity_Urban,,,7,7.0
193,97.09199531676158,393048.0384799463,206.4862231932637,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,21,21.0
194,55.50213813209952,131718.117576292,75.77815486589846,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_9,sex_male,Urbanity_Urban,,,8,8.0
196,55.32853091029389,138568.96925500256,78.02132707213978,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,7,7.0
197,64.61838868269365,221485.56311262466,125.23651875527774,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,22,22.0
198,68.62383524923825,227733.22535262074,126.71623896865745,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,4,4.0
199,41.127716265160295,55331.81465112093,26.483066308788217,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Rural,,,2,2.0
200,48.14944285014556,82239.19028748713,46.45209327427169,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,50,50.0
201,56.182241724189794,170508.44530939515,86.86652598848715,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,4,4.0
202,66.14213633914719,187842.4028360096,103.95372128531034,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,90,90.0
203,94.36336968748726,354947.72108490235,183.78247250351146,Cooking_yes,Lighting_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,39,39.0
204,54.63027819939163,118507.43999495528,67.23271425496287,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,15,15.0
205,88.52913344360572,354823.391919972,185.73769434936204,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,32,32.0
206,52.121085939272696,96264.92712866668,54.847387841926206,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,6,6.0
209,86.77407153685908,349621.50591082394,184.48021396221344,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,75,75.0
210,46.015540545588024,90322.46864378423,52.48290499599888,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
212,72.64000079601747,205750.8257120715,116.65858256513627,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,68,68.0
213,102.0450320293989,416433.1110172317,212.36220953029564,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,31,31.0
214,74.18998789733813,208255.08134135048,115.63622501389527,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,8,8.0
216,51.17010447293464,100500.74013100972,55.670092253840515,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,4,4.0
217,70.77074060931913,212234.59506926566,113.25630493160824,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,13,13.0
218,47.708631326315874,82099.97008167508,46.55399375050477,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
219,64.47222558079062,197375.90918032575,109.8378418588222,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,82,82.0
220,68.95488659748109,208721.84173382344,116.42133512956099,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
221,66.4007614181461,191156.61980659727,106.02151917374962,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,81,81.0
223,67.81223555600843,202934.8869642797,113.8141246444482,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,26,26.0
224,44.052507757896564,84273.35023573987,49.7634202571423,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,49,49.0
225,64.53571740896375,188029.0147478312,106.35891299875192,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,95,95.0
226,45.92008340404048,78457.41018259745,39.98785127076929,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
227,55.31919746786719,131201.29711739215,73.33216884365356,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
228,66.38739041744753,210209.54397086802,115.62089173791607,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,22,22.0
229,89.83894414951978,375907.50258082495,195.2599632379573,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
230,57.44974654430511,120545.32176455745,69.16791680276697,Cooking_no,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
231,65.64862003312554,200308.3838998588,109.82397308689323,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,85,85.0
232,56.75625539119727,123672.19910566427,72.1323315726692,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,4,4.0
233,94.03080678536169,362549.2051987868,193.24960710271984,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
236,50.11111204991559,109534.05409395164,65.47536462998278,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,35,35.0
237,54.5936054738395,137944.81812971778,79.3292292177334,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,6,6.0
239,67.77903930476445,210831.90837948435,117.70457285403792,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,25,25.0
241,57.37797814717087,121928.29118584945,68.38056787901185,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
242,51.31817411495288,92214.02483422996,55.39072150197267,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
244,70.8552816467144,211528.3728456989,117.76401129530714,Cooking_yes,Lighting_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,38,38.0
245,94.34624062784572,345828.68350566505,178.311052561272,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,86,86.0
246,93.47835197096917,345591.7598265639,178.68658540056356,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,79,79.0
247,47.06737999389859,79438.03279242074,47.50631014482576,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
248,90.58988214232564,343744.62608871085,177.2171203817416,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,92,92.0
249,106.40514349085988,430423.06105266867,223.8700757911072,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,13,13.0
250,104.5088828764386,399833.87395646796,212.93976127923324,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_8,sex_female,Urbanity_Urban,,,5,5.0
251,95.49281185896152,356311.8748338761,183.97454491479232,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,70,70.0
252,62.03128310709737,166220.1152289644,87.52068500949069,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,7,7.0
253,82.26559323087398,303987.3616181129,148.46157416797237,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Rural,,,73,73.0
254,87.86748761055627,349639.57713385124,179.88847452403482,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,79,79.0
255,58.44898854783524,118719.4282638799,68.10252974041246,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,5,5.0
256,90.41947832162425,366444.3760866402,193.89271866003386,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,7,7.0
257,68.188130379904,206486.93556737696,114.31833613176582,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,8,8.0
258,72.44592869565967,218465.11591308183,118.67561034243217,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,6,6.0
259,100.49245248492394,423707.3922644119,219.1762290408874,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_male,Urbanity_Urban,,,27,27.0
260,96.1069203617414,386114.3943813529,203.30426401190442,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,30,30.0
262,92.64120294441537,378603.04351501865,199.29335101717223,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,11,11.0
263,49.997325903293444,99712.00866846157,56.77390304883136,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
264,87.0371473302028,356966.33270507155,189.91636298969243,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,25,25.0
268,64.72775523789777,224555.118095278,122.97612555013,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,5,5.0
269,51.73427758866922,123692.32112902365,70.11478671191557,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,9,9.0
270,101.71452840940348,428095.9257291155,218.15645995105714,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,18,18.0
271,93.76500340708124,371275.08325131796,195.25918771773448,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
275,69.2728799846831,205081.57133013086,115.11225300194778,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
276,60.08947637389939,119759.18764857105,68.66636084031799,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
277,97.8570942153985,364765.49068443774,193.2976443957427,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,10,10.0
278,94.96668951803932,358049.54424610577,186.09539234082436,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,77,77.0
279,45.02053860686863,79707.57743818982,46.3889737779624,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,47,47.0
280,68.07485643201078,204488.15909312852,111.5304570632163,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,26,26.0
281,68.18034432947243,214293.14018797933,117.88075853142578,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,22,22.0
282,89.77653577664307,347663.02416411927,176.80289577314113,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,93,93.0
284,55.43168961595616,137252.05295683967,76.12539115869411,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,6,6.0
287,59.48030826949472,175868.44034421555,89.55645892308802,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,9,9.0
288,45.21997865762597,88617.51950611858,50.86906887269235,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,12,12.0
289,69.02398732141116,207126.8271120025,114.28908912935644,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
290,68.50733827997715,195604.04050049017,102.52175947432616,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Rural,,,26,26.0
291,50.69993570189968,113252.46959265975,63.775678690202746,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,21,21.0
292,59.24833551832343,142280.2906934215,81.85833159434401,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_7,sex_male,Urbanity_Urban,,,16,16.0
295,60.80237789568819,124664.01871961262,71.74290667541358,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,3,3.0
296,54.47412973056872,101367.3580121718,58.20526501205894,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,2,2.0
297,99.48582503722302,403140.067828028,199.69344758200964,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_6,sex_male,Urbanity_Rural,,,7,7.0
298,91.22416135505718,365279.16964532476,186.79092862694787,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,14,14.0
300,53.88708120064199,130674.79712807502,74.78827535091246,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
301,36.84959495117884,39610.5900652642,16.648182519412135,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Rural,,,2,2.0
302,93.79708109786442,366484.8597870807,187.2481173672408,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,22,22.0
303,45.51850822493875,88564.9512910297,52.459754284277906,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,45,45.0
304,58.21830150303914,163332.46412407415,85.03972755102198,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,28,28.0
305,94.67890713731427,351877.66593425896,182.87722230081943,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,78,78.0
306,60.278393135637955,159724.47657813365,82.03831577807348,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,34,34.0
307,46.20307293331044,84435.19781407273,41.72614228777765,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_female,Urbanity_Rural,,,3,3.0
308,92.15826169510184,371963.73902074405,195.73532687279206,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,15,15.0
310,91.31016160430492,363550.04222280474,190.63176744572158,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,17,17.0
311,49.79772865503824,85095.2594180156,49.53431636019252,Cooking_yes,Lighting_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,47,47.0
312,107.16635337368388,446511.4496428428,231.65605985832684,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_8,sex_male,Urbanity_Urban,,,29,29.0
313,52.404565745946805,121679.09884390724,66.32864160941674,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_Elementary_School,Size_8,sex_male,Urbanity_Urban,,,16,16.0
316,65.29828425214738,197854.72262703028,110.24196660484098,Cooking_no,Lighting_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,89,89.0
317,83.23171328400818,321203.8180501093,160.4797612961377,Cooking_no,Lighting_yes,TV_yes,age_36_45,Education_College,Size_3,sex_female,Urbanity_Rural,,,63,63.0
318,81.8933913993165,311712.23491794936,153.09542639752814,Cooking_yes,Lighting_yes,TV_yes,age_19_25,Education_College,Size_3,sex_female,Urbanity_Rural,,,100,100.0
320,107.04608020181006,454423.23648192344,236.9658628103047,Cooking_yes,Lighting_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_9,sex_female,Urbanity_Urban,,,24,24.0
321,61.14606601940952,134901.9355946622,76.80018365263503,Cooking_yes,Lighting_yes,TV_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,2,2.0
322,66.59987446375732,198852.59017195573,110.93518222608141,Cooking_yes,Lighting_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,13,13.0
323,39.75003725825196,63581.663204266035,30.42073592968284,Cooking_no,Lighting_yes,TV_yes,age_26_35,Education_High_School,Size_2,sex_male,Urbanity_Rural,,,1,1.0
