,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_TV,e_Cooking,e_Refrigeration,Income,Electricity,Water,w,wf
612,612,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,379305.04548638256,173.4754276398836,263.45402368112656,47.021989528795814,0.0
613,613,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,217801.153709108,130.8520574128957,159.17210997286102,47.021989528795814,14.794592292909048
614,614,sex_female,Urbanity_Urban,Size_6,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,117684.27165102572,105.15019410552877,91.49946832475109,47.021989528795814,21.91659973534102
615,615,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,391005.5087462179,184.30183946605342,273.78288934249537,47.021989528795814,11.953794744691734
616,616,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,355924.6904484296,175.56663913391068,249.089519744718,47.021989528795814,70.4608431922523
617,617,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,212811.2060462868,132.6606318493352,158.81075035111138,47.021989528795814,21.847535607926027
618,618,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,353144.9726738056,166.32312650129168,250.67136221162716,47.021989528795814,77.51378650726927
619,619,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,363110.6928031308,162.37604132714338,256.066564321976,47.021989528795814,68.36705697099403
620,620,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,418524.8203045749,168.81066297208338,293.0418988722427,47.021989528795814,0.0
621,621,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,196807.19893131766,114.8804286506375,154.20374175969988,47.021989528795814,0.0
622,622,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,195970.79436472815,118.51050409822822,149.82150219690269,47.021989528795814,75.69506115890331
623,623,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,376002.2888719794,177.2683996275176,268.8483246904664,47.021989528795814,14.519531420016737
624,624,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,110624.59300126316,94.10704263762119,77.12934521295084,47.021989528795814,24.066197512042745
625,625,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,384016.574198649,166.73626939055427,272.166998430442,47.021989528795814,0.0
626,626,sex_female,Urbanity_Rural,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,181989.45470079468,112.26918525448644,128.23410062476805,47.021989528795814,20.236960669917682
627,627,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,101829.84804421154,89.82964691467436,77.1310351771736,47.021989528795814,82.88677714810404
628,628,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,355685.54288634827,169.84660369291353,246.83622267788533,47.021989528795814,70.4608431922523
629,629,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,434980.1113657917,184.18044455236213,316.69137667074835,47.021989528795814,0.0
630,630,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,381009.85386753094,165.78199950850117,270.16570124732624,47.021989528795814,0.0
631,631,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,93921.17043391037,93.52922893096445,72.39784912265921,47.021989528795814,26.576122631924306
632,632,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203537.63032390835,123.55230642044693,154.06536386615713,47.021989528795814,133.89846460606122
633,633,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,217025.50891567112,125.67573137943373,163.85891190560525,47.021989528795814,124.75173506978597
634,634,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,357996.751465671,157.50880553078986,249.74588128613524,47.021989528795814,70.4608431922523
635,635,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,86962.77504052497,85.68300263814578,67.88412278358204,47.021989528795814,73.3707048678846
636,636,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,95706.29766855577,92.38717025509493,74.80406595786762,47.021989528795814,44.31532133253976
637,637,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,220805.7257727125,134.58470236401132,161.7103388796805,47.021989528795814,12.70080607165078
638,638,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,113299.92604053873,96.12798591774832,84.72454669431927,47.021989528795814,28.389375415090893
639,639,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,204416.84791661415,125.19217998669272,150.7818750674506,47.021989528795814,66.54833162262807
640,640,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,206082.47798134753,123.77257723378472,151.99763183824462,47.021989528795814,0.0
641,641,sex_female,Urbanity_Urban,Size_4,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,210434.91914285335,123.30429319513388,152.81439152375603,47.021989528795814,15.591334764659733
642,642,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,212461.61445492238,128.57084963156058,157.15001336042067,47.021989528795814,26.551317084101605
643,643,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,167049.27172041294,101.50813839032128,115.53044606559372,47.021989528795814,69.12532912713625
644,644,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,384270.17698537983,164.3086771139019,257.61406478338506,47.021989528795814,144.73481937500833
645,645,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,318332.1479090289,150.00355159598226,209.12214892386191,47.021989528795814,0.0
646,646,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,189587.04040562824,123.73699959233336,141.63239130754948,47.021989528795814,7.670082296742468
647,647,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,339868.9223019907,159.01775368799974,240.46651217227955,47.021989528795814,16.5417509601254
648,648,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,381328.3628653511,167.3014910307734,267.07421325416357,47.021989528795814,0.0
649,649,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,146603.8007336099,96.07580603057065,116.01307351197474,47.021989528795814,23.58298622879282
650,650,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,119145.11366680734,94.40301951245935,89.88546241469061,47.021989528795814,16.957442641582308
651,651,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,371152.27592559945,178.5803423375487,259.3526126120224,47.021989528795814,16.613317641275003
652,652,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,369414.24980496994,170.68036120768528,262.4352114175849,47.021989528795814,41.40545965690745
653,653,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,351190.0743999182,164.97083144777602,254.28333435711158,47.021989528795814,77.51378650726927
654,654,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,346987.8178819172,155.06907750332599,245.01203597040254,47.021989528795814,71.25758566400302
655,655,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,379664.5563977164,176.478438681285,256.62453307524044,47.021989528795814,25.479513739458586
656,656,sex_male,Urbanity_Urban,Size_5,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,371028.25831039576,172.9724257449014,262.1126181335049,47.021989528795814,28.370042432467557
657,657,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,404057.71020027116,179.12100702653782,273.91653295616885,47.021989528795814,147.14213678476736
658,658,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,205839.70954883887,127.19194811283607,153.17119269261997,47.021989528795814,131.80467838480297
659,659,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,120637.12484220974,98.95293888067314,92.70865387792904,47.021989528795814,145.25259521727003
660,660,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,367021.14931113896,153.8153388188335,256.547942839691,47.021989528795814,126.5704604181519
661,661,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,328430.50560218736,151.762811769023,221.9925182240147,47.021989528795814,0.0
662,662,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,203392.29772094038,121.72885761879893,151.0209146315695,47.021989528795814,133.89846460606122
663,663,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,113063.93860776447,93.71384307107596,87.72136631477842,47.021989528795814,145.25259521727003
664,664,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,206901.9212961792,124.1129270618092,159.1416500200682,47.021989528795814,131.80467838480297
665,665,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,353420.99476485257,163.22994536621934,249.2508586612508,47.021989528795814,70.4608431922523
666,666,sex_male,Urbanity_Urban,Size_8,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,395125.196454501,178.46158957901488,275.27142628980204,47.021989528795814,133.97050150189247
667,667,sex_female,Urbanity_Urban,Size_5,age_36_45,Education_High_School,TV_yes,Cooking_yes,Refrigeration_yes,137357.9300425002,102.87284148854286,108.07498209571487,47.021989528795814,39.9740760960601
668,668,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,211187.32210470753,126.45318319199221,154.138159248682,47.021989528795814,39.5867343085415
669,669,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,210304.175026225,125.63295964832142,159.36079221773332,47.021989528795814,0.0
670,670,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,198538.9118676188,125.26955352865244,143.18028769585337,47.021989528795814,68.64211784388634
671,671,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,384213.7595367515,177.5110342659946,278.3040597995066,47.021989528795814,0.0
672,672,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,208531.5780619933,125.94429495801428,153.7538967959318,47.021989528795814,21.847535607926027
673,673,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,193080.01027242435,118.60094682767885,143.5527628362529,47.021989528795814,75.69506115890331
674,674,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,199176.22054518078,130.05053068065493,150.46702311111358,47.021989528795814,75.69506115890331
675,675,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,346680.257689478,165.13515193324645,248.85730011842082,47.021989528795814,73.35137188526129
676,676,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,370025.1318285834,161.2087190273202,265.2620025810811,47.021989528795814,126.5704604181519
677,677,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,201540.84921000208,127.33785254526971,149.11313552855628,47.021989528795814,68.64211784388634
678,678,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,88104.00648473736,88.7424763222928,68.64875331170197,47.021989528795814,73.3707048678846
679,679,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,413106.7548863404,181.4897049303091,288.1038503106542,47.021989528795814,83.95441842334222
680,680,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,351021.8738113889,163.79456540893312,246.5603510765807,47.021989528795814,77.51378650726927
681,681,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,170232.52924555933,98.78492198941605,116.76862065982428,47.021989528795814,0.0
682,682,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,362337.4443248388,163.50017490444378,250.90981330937169,47.021989528795814,128.66424663941018
683,683,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,205134.2561167617,122.42657660981877,151.33001267801419,47.021989528795814,127.64226376279493
684,684,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,220224.00342357162,122.53079078555908,166.4774794670064,47.021989528795814,37.49294808728323
685,685,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,378239.2482200224,166.5802642775506,263.5143035751055,47.021989528795814,0.0
686,686,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,113814.65246655242,98.51973577388313,88.11698137361981,47.021989528795814,0.0
687,687,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,348178.6293807073,162.10023692692585,244.4339222114015,47.021989528795814,9.488807645108421
688,688,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,218283.24381074906,129.8412163250263,168.2511401181071,47.021989528795814,14.794592292909048
689,689,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,108968.322981235,102.18640461771679,86.81414498436529,47.021989528795814,0.0
690,690,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,TV_yes,Cooking_yes,Refrigeration_yes,426628.31484261784,179.1105797886117,290.6071924370611,47.021989528795814,54.899034887997374
691,691,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,370957.87840428425,169.80926403275572,264.7957591359309,47.021989528795814,39.31167343564918
692,692,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,212651.30616455726,129.3832413918585,157.8370380807029,47.021989528795814,124.75173506978597
693,693,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,360725.1736506734,166.6187580644683,248.51264886815144,47.021989528795814,135.7171899544272
694,694,sex_female,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,195122.32838966395,116.26621359516777,141.63946008949122,47.021989528795814,5.576296075484199
695,695,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,201598.75806223718,130.68110445648622,151.3246310112738,47.021989528795814,0.0
696,696,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,165668.9812912335,106.6953878681784,114.7179049099704,47.021989528795814,69.12532912713625
697,697,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,TV_yes,Cooking_yes,Refrigeration_yes,165900.32503192808,106.33312530191624,115.58929260696941,47.021989528795814,69.12532912713625
698,698,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,103408.49321456382,97.13414162414644,80.10921831253269,47.021989528795814,35.44231873010787
699,699,sex_female,Urbanity_Urban,Size_7,age_26_35,Education_Elementary_School,TV_yes,Cooking_yes,Refrigeration_yes,118808.00334481856,97.44652636436035,92.96202857911231,47.021989528795814,71.86542082750216
700,700,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,TV_yes,Cooking_yes,Refrigeration_yes,362292.2456288257,166.34600981496428,263.6052782565177,47.021989528795814,0.0
