,Electricity,Income,Water,e_AC,e_Cooking,e_Refrigeration,e_TV,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
116,111.71659799201866,379106.59835227573,224.52942575877685,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,1,1.0
117,64.19702160732609,111253.9097576296,73.47482197020246,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,6,6.0
118,72.75755424411761,176083.48474475078,106.46617117403612,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,3,3.0
119,76.23143407484365,216138.7995219964,136.05881262981535,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,3,3.0
121,62.39487387271215,107617.23090734142,71.2577661615277,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
123,107.59799948697069,378389.2744522018,220.99259057254773,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,10,10.0
124,106.4388228685979,403865.41497349436,224.8156024968117,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_5,sex_female,Urbanity_Rural,,,7,7.0
125,54.167611701761004,106438.01896612524,68.51864774734717,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
126,105.03702081299154,352933.81276754674,202.7559093281864,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,16,16.0
127,80.9874507739143,199145.5485218784,123.15888135510257,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,23,23.0
128,63.37025868799851,117756.5288628919,78.69345776898389,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,9,9.0
129,116.57894781811342,360587.8675464945,215.13575084007803,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,5,5.0
130,112.67318384397838,385603.9546784172,224.68098972956787,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,1,1.0
132,99.77054714861198,333563.0526680298,187.76206206548042,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,9,9.0
133,109.9963928589429,371683.5434457081,219.1404411068704,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,5,5.0
136,83.45878591519603,230647.80567168051,143.75030739719352,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,7,7.0
138,70.63458567102069,198261.6198814325,118.85730988266661,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,,,19,19.0
139,68.50022950441692,123663.18046692113,80.18606553301451,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,8,8.0
141,77.40779795022728,187000.36418115554,110.37985196183676,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Rural,,,6,6.0
142,64.80348253086431,102185.07646899574,67.16580365930983,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,6,6.0
143,111.75433009692422,372015.913331229,224.29051917472273,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,8,8.0
144,57.515013413943045,86015.1411459848,56.43948475566197,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
146,88.41491204120322,205253.31375872536,125.97695006712766,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,7,7.0
147,84.05469721606002,219538.06624545355,135.28611655368502,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,17,17.0
148,114.85802344928337,375647.3308682733,217.36071290160643,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,14,14.0
150,116.16812325013917,357099.6758857165,215.66108753297286,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_male,Urbanity_Urban,,,21,21.0
151,78.2507394754775,160253.27357057852,91.57328351578296,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Rural,,,9,9.0
152,70.3791404755195,121040.83440451481,78.01710964611175,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
154,117.87973616022714,398850.8483199381,230.25034338691083,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,5,5.0
156,113.13428900735977,363624.4894432847,212.70766055695526,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,5,5.0
157,119.25541451181242,351238.4052069883,215.32350407506206,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,25,25.0
158,113.44606681399442,363239.1075855853,222.32181459293727,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_2,sex_male,Urbanity_Urban,,,8,8.0
159,61.070688919838744,79578.05449666452,52.30151845289992,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,17,17.0
160,58.51557457231398,100557.41717245123,66.42707741441792,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,4,4.0
163,79.07446544061811,205556.4629069813,133.11607572668342,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
164,98.75969485005636,323355.5783322978,179.774929290976,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Rural,,,3,3.0
165,78.966731608508,202202.78925178145,128.84225986487002,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,24,24.0
166,58.5941983623936,93300.91927663599,61.11143913610023,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,9,9.0
167,56.928798838705056,97759.4241903632,58.81182409295774,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_High_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
168,108.51514168653961,365655.7281304132,213.400475904628,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,4,4.0
169,105.91238953679014,371035.15728482546,218.02535900014678,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_5,sex_male,Urbanity_Urban,,,10,10.0
170,79.23103646002036,209699.69545630328,131.9790286895761,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
171,63.85050660146444,123761.18327094555,80.1625414148566,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,6,6.0
172,60.042368822106184,119760.17692155205,78.13139839311471,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,13,13.0
173,106.05324211550261,358209.46173578117,203.86324474386325,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,41,41.0
174,62.481044210040956,101621.94337719704,65.52253363415764,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,1,1.0
176,110.82227288734462,388826.2040720427,220.239600671279,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Rural,,,10,10.0
177,60.327775129658335,83986.95573260155,54.464765653474146,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,12,12.0
179,71.24038931982447,128246.1856299503,80.81295296051589,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
180,87.0968864644227,205140.52707662128,124.43126419722452,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,46,46.0
182,78.24572658976747,209804.5193223764,131.4545927359605,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,36,36.0
183,75.13712079263942,192744.60591041087,120.94001079101488,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
184,115.7039086806051,347507.4320458925,208.34166078623585,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,1,1.0
185,84.82149195676702,217653.725310248,135.14615124224073,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,3,3.0
187,81.6340183937187,192191.05348396112,117.18390940196323,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,5,5.0
188,79.5844740033183,195534.6688326692,123.88264472072328,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_female,Urbanity_Urban,,,1,1.0
189,112.64114747749768,368130.3759823489,214.13998870677045,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,19,19.0
190,79.69192287995688,199567.9228548648,123.88161629390206,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,10,10.0
191,66.56606852524426,104948.08024281287,69.98116046339177,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,6,6.0
192,110.99365133920851,368902.49293485755,221.22659836078347,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,15,15.0
193,117.56284586964317,414165.8485638349,244.4026097055675,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,36,36.0
196,116.2876859311117,413429.299632707,240.8603576337789,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,32,32.0
197,78.96170858867798,193608.35397448493,111.23693890414036,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,3,3.0
198,68.22005482416226,138170.89323676456,90.0874583581748,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
199,115.84741730103168,381117.51608348615,221.81081395903252,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_female,Urbanity_Urban,,,2,2.0
200,81.53086135768163,212101.4580098641,137.6855161746544,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,15,15.0
201,76.15398087615186,198824.13329616238,122.36000468744314,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,43,43.0
202,106.01483975531819,377081.8939507779,226.53398457111874,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,20,20.0
205,116.75487237699431,373897.19914966135,219.3375910426679,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,3,3.0
206,113.7774831422547,379986.66832835047,221.6979460999871,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,10,10.0
207,79.28707772983176,190552.12348515613,117.09593060064137,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,2,2.0
208,84.28099204238946,210161.93382178032,129.52917213357338,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_76_85,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,7,7.0
209,82.12703820322325,194787.99695898074,122.75310543528882,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,25,25.0
211,66.95156749323722,123654.01580639533,80.18991412741546,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
212,58.587220989070225,97809.81261726619,62.99781246366706,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,5,5.0
214,84.97738046834019,216527.09210965078,138.00852698660577,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_66_75,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,14,14.0
215,78.70363327370792,208605.57582497282,131.68074125106364,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
216,67.87541498221866,170849.02908911815,101.73716440860066,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,20,20.0
217,64.91417194215815,92264.48485153288,60.79519255892198,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,14,14.0
219,118.02903424248267,359301.06035882304,223.75321529042884,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_2,sex_female,Urbanity_Urban,,,21,21.0
220,112.59469671612366,364151.8652129143,214.69146847115425,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,1,1.0
221,82.32105432831041,196783.45387412613,123.98165256159602,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,31,31.0
223,71.3446596574052,180981.05334880206,106.02010015287404,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,6,6.0
224,51.94267444438602,74712.42097118133,48.923323512926615,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_1,sex_male,Urbanity_Urban,,,1,1.0
225,84.2952664765457,194930.00949668183,124.43110634276704,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,3,3.0
226,74.33551834047111,187591.65933895926,119.2203770113609,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_1,sex_male,Urbanity_Urban,,,12,12.0
228,75.70720977218605,177535.38676825352,106.3221586200147,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,9,9.0
230,103.38662575110438,338916.22767824976,192.59549377358908,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
231,54.67133719407307,98196.76779350864,61.817116672533956,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_High_School,Size_1,sex_male,Urbanity_Urban,,,4,4.0
232,115.51172134534303,398150.33955518564,232.7662903700441,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Graduate,Size_1,sex_male,Urbanity_Urban,,,16,16.0
233,110.38466132717025,335101.184875303,201.7932603911693,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_26_35,Education_College,Size_1,sex_male,Urbanity_Urban,,,3,3.0
236,118.0398031028903,390997.54888469883,234.67926040820794,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_6,sex_male,Urbanity_Urban,,,5,5.0
238,118.34623820096223,397197.81090540695,239.57693667094318,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,33,33.0
239,106.63253677787594,346433.22401503,198.79498701508825,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Rural,,,4,4.0
240,116.20909456852213,345551.9008869021,207.5122267996103,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_1,sex_male,Urbanity_Urban,,,1,1.0
241,106.90974965950852,360428.2636059851,213.46024415369655,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,5,5.0
242,109.06685000566691,371408.7075279636,221.07354563070544,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_2,sex_female,Urbanity_Urban,,,1,1.0
245,121.55480084329463,396484.22431455844,235.12538315744368,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,35,35.0
246,120.39792191393269,424763.0124755116,249.96737462551678,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Post_Graduate,Size_4,sex_male,Urbanity_Urban,,,9,9.0
248,56.520398867793546,82210.77971118393,55.09944952688536,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,10,10.0
250,107.59637435223817,366721.326964564,213.95839831768444,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,7,7.0
251,112.28976481861818,370226.914785406,226.52700073871665,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_56_65,Education_College,Size_3,sex_male,Urbanity_Urban,,,17,17.0
252,66.68599068088893,84529.20619640412,55.8797051644155,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_2,sex_female,Urbanity_Urban,,,10,10.0
253,111.66275968864016,349633.0446467415,200.47878689843813,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,32,32.0
254,71.59060396878837,179199.40060992673,105.16866669101364,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,3,3.0
257,67.92574408263552,109986.25875549273,73.21895080075389,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,1,1.0
259,43.24349748324262,30631.436954850986,13.485462793107779,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_19_25,Education_Elementary_School,Size_1,sex_female,Urbanity_Rural,,,2,2.0
261,61.90324847297731,119194.77912802904,80.00877253419453,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,1,1.0
264,113.98753850214406,401709.91531183437,240.65975551290336,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,26,26.0
266,62.1247993626549,129226.02880694074,86.65484451761348,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,9,9.0
268,56.56394581216917,92748.0163074677,58.94748873913443,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,18,18.0
270,110.34899645032388,363744.814540075,224.57605631138546,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,37,37.0
272,63.08424220703651,125409.63366727153,81.68758013601483,AC_yes,Cooking_no,Refrigeration_yes,TV_yes,age_56_65,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,5,5.0
273,57.92897251237971,86484.33279484554,48.56237403260632,AC_yes,Cooking_yes,Refrigeration_yes,TV_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
