,Family_Size,HH_head_Sex,HH_head_Age,Education,Electricity_expenditure,Water_expenditure,Total_Family_Income,Urbanity
27070,3.5,2,57,1.0,13200,3150,32297.0,1
27072,6.0,1,53,3.0,27000,6600,52337.833333333336,1
27073,1.0,1,41,2.0,1200,900,13537.833333333334,1
27074,5.0,2,80,1.0,6600,900,26265.333333333332,1
27075,8.5,1,45,2.0,900,258,12100.333333333334,1
27076,2.0,1,49,1.0,1200,300,16004.5,1
27078,4.5,1,42,2.0,5130,1938,21358.0,1
27079,5.0,1,49,3.0,6264,4722,20948.333333333332,1
27080,4.5,1,65,1.0,3600,1980,29237.5,1
27081,5.0,1,56,1.0,10200,2880,56203.833333333336,1
27082,4.0,1,41,1.0,5280,1800,21623.666666666668,1
27083,3.0,2,71,1.0,1734,1020,10360.0,1
27084,5.0,2,44,1.0,4464,2100,40183.333333333336,1
27085,4.5,2,60,1.0,2634,600,13993.333333333334,1
27086,5.0,1,39,1.0,3042,600,22806.166666666668,1
27090,5.0,1,56,1.0,3804,1080,29224.0,1
27091,5.5,1,45,2.0,10140,1680,25768.5,1
27092,3.0,1,35,2.0,2442,1320,20255.0,1
27095,1.0,2,65,1.0,1842,1200,11920.666666666666,1
27096,6.0,1,37,3.0,5760,1440,27480.0,1
27097,5.5,1,26,1.0,4182,1170,16344.166666666666,1
27098,5.0,1,53,2.0,5010,1500,53720.333333333336,1
27099,9.0,2,54,1.0,5400,600,51033.833333333336,1
27100,1.0,1,73,1.0,3030,600,14469.833333333334,1
27101,3.0,1,27,1.0,3600,2400,21050.0,1
27102,6.0,1,32,2.0,8700,2790,46965.166666666664,1
27103,3.0,2,45,4.0,14400,3300,43561.333333333336,1
27104,3.0,1,24,2.0,3000,1800,16308.666666666666,1
27105,10.5,1,46,2.0,7800,4200,36139.166666666664,1
27106,8.0,1,52,1.0,12600,3000,34338.333333333336,1
27107,1.0,2,65,1.0,1788,1200,8336.333333333334,1
27108,3.0,1,29,3.0,9600,2520,51325.666666666664,1
27110,3.0,1,63,1.0,2838,1740,25917.0,1
27117,5.0,1,47,1.0,5796,1200,35118.0,1
27118,5.0,1,38,3.0,5988,1200,16280.0,1
27119,7.0,1,60,2.0,3480,900,48019.0,1
27121,5.0,1,42,3.0,5520,1380,16975.0,1
27123,5.0,1,59,2.0,11100,1800,20807.0,1
27124,7.0,2,64,1.0,8100,2400,55388.666666666664,1
27125,4.0,1,69,2.0,18276,6390,55655.333333333336,1
27126,3.5,2,55,2.0,11838,1350,55258.666666666664,1
27127,3.0,1,59,2.0,4464,3000,20894.333333333332,1
27128,2.5,1,39,1.0,5304,2124,44700.0,1
27130,5.0,1,41,2.0,6600,2922,20992.166666666668,1
27131,3.0,1,52,3.0,3504,1800,25134.0,1
27135,6.0,1,51,2.0,5724,2160,26176.333333333332,1
27136,3.0,1,40,1.0,5100,2280,18952.333333333332,1
27137,7.0,1,39,1.0,9180,1200,38113.0,1
27138,1.0,1,59,4.0,8700,1680,45533.0,1
27139,6.5,1,56,1.0,5700,3000,29420.0,1
27140,2.0,2,57,2.0,4560,2790,33132.0,1
27141,7.0,2,60,3.0,4524,2700,29185.0,1
27145,8.0,1,57,2.0,3000,1680,45943.333333333336,1
27146,3.0,1,29,2.0,5940,960,59716.333333333336,1
27149,4.0,1,26,3.0,3060,2400,17635.0,1
27152,7.0,1,38,1.0,5100,2196,19918.333333333332,1
27155,4.0,1,40,3.0,9000,2880,39405.333333333336,1
27157,3.5,1,67,4.0,21600,7800,43896.833333333336,1
27158,3.0,1,55,2.0,8400,3900,33808.333333333336,1
27162,4.0,1,49,1.0,0,3492,29902.0,1
27163,7.0,1,48,1.0,10800,2172,29864.166666666668,1
27164,9.0,2,38,2.0,19440,3300,40217.166666666664,1
27165,4.0,1,44,4.0,19200,6600,41232.166666666664,1
27166,5.0,2,74,1.0,4500,1572,30344.666666666668,1
27167,7.0,1,38,2.0,5400,1692,27752.5,1
27168,5.0,1,49,3.0,15600,2100,44819.833333333336,1
27170,7.0,1,52,3.0,6900,2400,46408.166666666664,1
27172,4.0,2,57,1.0,10086,5226,41381.333333333336,1
27173,1.0,1,33,3.0,3600,1554,23186.666666666668,1
27174,5.0,1,30,2.0,7800,2400,29746.5,1
27176,3.0,1,31,3.0,6000,2700,43822.0,1
27178,6.0,1,35,2.0,9600,3600,39752.666666666664,1
27180,4.0,1,30,2.0,17400,1980,37205.333333333336,1
27181,6.0,1,51,1.0,7488,3522,53864.666666666664,1
27182,6.0,1,51,1.0,13860,5400,42713.333333333336,1
27183,4.5,1,52,2.0,17400,2580,50183.0,1
27184,7.0,1,39,3.0,17400,4200,58748.666666666664,1
27187,5.0,1,43,2.0,10200,2100,49318.166666666664,1
27188,2.0,1,29,2.0,4554,2460,53496.5,1
27189,4.0,2,60,4.0,11760,1740,41895.666666666664,1
27191,4.0,1,34,2.0,6600,3600,28074.166666666668,1
27192,4.0,1,68,1.0,9000,3000,29535.0,1
27193,2.0,2,81,2.0,21000,7200,21844.5,1
27194,4.0,2,39,2.0,15000,2700,33905.833333333336,1
27200,3.0,1,40,3.0,5400,1170,31148.333333333332,1
27203,3.0,1,70,2.0,12600,2400,33662.0,1
27206,4.0,1,58,2.0,4800,3600,55268.666666666664,1
27209,7.5,1,54,2.0,12000,4800,46277.0,1
27210,3.0,1,37,2.0,3300,2424,32140.0,1
27211,3.0,2,66,3.0,3300,2400,28550.333333333332,1
27213,4.0,1,37,2.0,13800,6000,22283.333333333332,1
27214,3.0,2,42,4.0,16200,1272,54057.333333333336,1
27217,3.5,2,34,2.0,15000,1800,39583.333333333336,1
27218,4.0,1,31,3.0,6900,2700,24285.166666666668,1
27219,3.5,2,53,2.0,3600,3930,42245.333333333336,1
27220,6.0,1,34,2.0,17400,4500,39715.666666666664,1
27221,2.0,1,51,2.0,4500,1026,26749.333333333332,1
27226,8.0,1,37,1.0,4200,3858,15788.5,1
27227,7.5,1,39,1.0,9600,4002,21385.666666666668,1
27228,4.0,2,78,1.0,2250,3750,40589.333333333336,1
27229,2.0,1,38,3.0,6000,2400,48602.166666666664,1
27231,7.0,1,37,2.0,0,1710,35567.0,1
27232,3.0,2,52,1.0,3900,1680,10348.5,1
27233,4.0,2,38,3.0,14400,3528,56969.833333333336,1
27235,5.0,1,42,2.0,4860,4296,24729.833333333332,1
27236,2.0,1,56,3.0,15000,1944,45053.0,1
27237,6.0,1,49,3.0,5448,2172,41365.333333333336,1
27238,6.0,1,46,2.0,14154,4674,51852.833333333336,1
27239,4.0,1,39,2.0,3000,2160,22356.333333333332,1
27240,5.0,1,37,2.0,1680,2160,27102.666666666668,1
27241,6.0,1,77,2.0,4500,2340,14660.833333333334,1
27242,6.0,2,62,1.0,12000,2340,34793.666666666664,1
27244,6.0,1,53,1.0,3000,2160,20250.0,1
27245,1.0,1,53,1.0,300,300,3872.6666666666665,1
27246,4.0,1,71,2.0,3900,2340,25305.0,1
27247,4.0,1,54,1.0,4002,900,23896.666666666668,1
27248,3.0,1,42,2.0,1626,1680,26299.666666666668,1
27249,4.0,1,34,2.0,3324,2202,22123.666666666668,1
27250,5.0,1,51,2.0,2700,2160,30200.0,1
27252,3.0,1,29,2.0,5400,1200,25600.333333333332,1
27253,5.0,1,61,1.0,1800,1800,20844.5,1
27254,1.0,1,47,3.0,3000,840,13869.5,1
27255,5.0,1,49,3.0,4764,1320,24518.166666666668,1
27256,3.0,1,35,2.0,5280,1800,32981.5,1
27257,7.0,1,37,4.0,8700,2040,50278.333333333336,1
27258,1.5,1,45,4.0,9600,1350,22455.0,1
27259,5.0,2,44,2.0,6360,1188,16596.333333333332,1
27262,2.0,1,43,2.0,2970,960,21500.0,1
27263,5.5,1,47,3.0,10758,2700,39801.333333333336,1
27264,6.0,1,47,1.0,5310,1476,34042.166666666664,1
27265,5.5,1,34,1.0,5400,3000,24393.333333333332,1
27276,4.0,2,37,2.0,12000,3000,26927.5,0
27277,8.5,2,57,1.0,3900,1200,23468.666666666668,0
27283,4.5,1,39,2.0,30000,4200,34106.666666666664,1
27284,4.0,1,55,3.0,7800,1200,54205.666666666664,1
27286,1.0,1,59,3.0,12600,3000,36773.0,1
27288,6.5,2,60,2.0,3684,2100,43489.0,1
27291,5.0,1,47,1.0,13800,7050,39380.5,1
27293,3.0,1,57,2.0,5100,846,22603.166666666668,1
27294,4.5,1,26,2.0,5400,3000,26179.666666666668,1
27296,1.5,2,71,1.0,5502,2400,17940.0,1
27302,6.0,1,52,3.0,10200,6000,40555.5,1
27303,3.5,1,77,1.0,6810,3420,31650.333333333332,1
27304,8.5,1,38,2.0,4800,1020,29951.666666666668,1
27305,1.0,1,56,2.0,1500,1770,13687.5,1
27306,8.0,1,43,3.0,3600,810,34684.666666666664,1
27307,5.0,1,48,2.0,4800,300,39663.333333333336,1
27308,4.5,2,46,2.0,7050,1500,17837.166666666668,1
27309,6.5,1,45,2.0,6480,3120,50820.666666666664,1
27310,5.0,1,46,1.0,12600,1122,29211.0,1
27311,3.0,1,22,2.0,2400,1452,13944.166666666666,1
27312,10.0,1,40,2.0,5100,2604,27641.666666666668,1
27313,7.0,1,39,2.0,2880,1440,16800.833333333332,1
27314,10.0,1,68,1.0,7260,1500,59275.0,1
27315,3.0,1,38,2.0,2550,1002,18235.333333333332,1
27316,5.0,1,36,1.0,6702,60,32201.666666666668,1
27320,8.0,1,49,1.0,4200,2700,52798.0,1
27321,3.0,2,53,3.0,3132,2400,30272.333333333332,1
27322,2.5,1,28,2.0,4200,2250,18206.666666666668,1
27323,4.0,1,55,2.0,5172,3060,32334.333333333332,1
27324,4.0,1,35,3.0,17916,3054,38108.0,1
27326,7.0,1,40,1.0,4200,2550,32476.166666666668,1
27329,6.5,2,37,1.0,9240,5226,43247.333333333336,1
27330,6.0,1,62,3.0,10350,3300,43416.833333333336,1
27333,3.5,1,63,2.0,14400,4800,41530.0,1
27334,2.5,1,32,3.0,4560,1650,22585.0,1
27336,3.5,1,30,2.0,3300,2700,16848.333333333332,1
27337,4.5,2,45,4.0,13668,4800,33636.333333333336,1
27339,1.0,1,55,3.0,1320,420,8461.0,1
27340,4.0,1,48,1.0,13920,6000,40566.333333333336,1
27341,3.0,2,68,2.0,12000,3720,35416.666666666664,1
27342,4.0,2,48,4.0,5832,3114,26635.0,1
27343,4.5,1,56,2.0,10200,3000,41586.666666666664,1
27344,4.0,1,41,3.0,13800,3750,23350.5,1
27346,5.0,1,42,2.0,4878,480,20051.5,1
27347,5.0,2,58,1.0,12000,3600,54255.666666666664,1
27349,4.0,1,58,1.0,3414,2850,14783.333333333334,1
27350,3.0,1,57,1.0,4800,1350,11351.166666666666,1
27351,4.0,1,42,3.0,18000,3000,36277.333333333336,1
27352,6.5,1,32,2.0,6000,1350,13349.833333333334,1
27354,7.0,2,32,2.0,5400,1350,12330.0,1
27357,3.0,2,74,1.0,4800,420,20978.333333333332,1
27358,3.0,1,28,2.0,3300,300,18266.666666666668,1
27359,5.0,1,33,2.0,7008,600,15253.333333333334,1
27361,4.5,2,44,3.0,22800,3450,46410.0,1
27362,3.0,2,11,1.0,2670,2700,30753.5,1
27363,3.5,2,37,2.0,2400,600,17532.0,1
27364,6.5,1,32,2.0,3600,120,26093.0,1
27365,1.0,2,75,1.0,6000,480,13976.5,1
27368,6.0,2,57,1.0,3168,600,31564.333333333332,1
27369,3.5,1,60,2.0,5940,2700,20172.0,1
27370,3.0,2,66,2.0,4680,3150,24309.666666666668,1
27371,3.0,2,51,3.0,12600,4596,38331.0,1
27372,4.0,1,59,2.0,4500,4860,22064.833333333332,1
27373,5.0,1,37,3.0,4500,4860,25560.0,1
27374,5.0,1,34,2.0,6072,4800,31107.333333333332,1
27375,2.0,2,64,5.0,18600,5400,59951.333333333336,1
27378,7.5,1,40,2.0,3024,3426,30258.166666666668,1
27381,3.0,1,68,2.0,4800,3600,21668.333333333332,1
27382,1.5,1,94,1.0,3600,1800,15838.166666666666,1
27383,4.0,2,39,4.0,15000,1800,48225.0,1
27384,3.5,2,55,2.0,26766,4800,41628.333333333336,1
27385,4.0,1,42,2.0,3900,3900,45475.0,1
27386,4.0,1,49,2.0,4800,900,16210.0,1
27387,2.5,1,61,2.0,4200,3000,24917.333333333332,1
27388,3.0,1,24,3.0,5400,1200,22086.166666666668,1
27389,5.0,1,44,1.0,5700,2400,25666.666666666668,1
27390,1.0,2,81,1.0,3600,600,8443.333333333334,1
27391,3.0,2,85,1.0,15000,1200,53674.666666666664,1
27393,9.0,1,63,1.0,8718,2544,27038.333333333332,1
27394,4.5,2,66,1.0,9600,1500,30220.0,1
27396,5.0,1,31,2.0,6300,420,35187.0,1
27398,5.0,2,61,1.0,7200,2418,45547.0,1
27402,5.0,1,36,3.0,19800,2400,26166.666666666668,1
27403,2.0,2,71,1.0,8400,1200,29716.333333333332,1
27407,2.0,1,75,4.0,10800,900,31655.666666666668,1
27408,3.0,1,39,2.0,3600,900,24548.333333333332,1
27409,4.0,1,39,4.0,14700,2700,29866.666666666668,1
27410,3.5,1,60,2.0,14700,2700,43585.0,1
27414,5.0,1,36,4.0,12000,6000,59626.666666666664,1
27415,7.0,1,45,5.0,18000,4200,56116.666666666664,1
27416,3.0,1,34,2.0,6600,6000,20600.0,1
27417,1.0,2,50,3.0,5280,3120,42366.666666666664,1
27419,3.5,2,59,4.0,8322,5196,56915.0,1
27420,11.0,1,55,3.0,19200,5676,57625.666666666664,1
27422,5.0,2,32,1.0,6000,5100,34025.666666666664,1
27423,7.0,1,44,2.0,3720,360,26618.5,0
27424,8.0,1,32,1.0,1200,120,11525.0,0
27425,5.0,1,46,1.0,4020,240,38937.0,0
27426,11.0,1,51,1.0,3000,120,20433.333333333332,0
27428,6.5,1,56,2.0,4020,240,30985.5,0
27429,6.0,1,59,2.0,3600,240,24519.166666666668,0
27430,10.0,1,51,1.0,2700,240,27369.833333333332,0
27431,5.0,1,40,1.0,6300,240,32228.5,0
27432,6.0,1,43,2.0,4200,240,37543.5,0
27433,3.0,1,39,1.0,2700,240,12725.5,0
27434,3.5,1,61,2.0,7620,240,56490.833333333336,0
27435,6.0,1,51,1.0,1800,120,12235.5,0
27436,4.0,1,42,2.0,4140,240,22811.5,0
27437,4.0,1,54,2.0,4080,120,18262.666666666668,0
27439,6.5,1,30,2.0,12660,4356,47591.0,0
27441,3.0,1,36,2.0,4500,2256,27128.0,0
27442,3.0,2,72,4.0,6054,5328,30485.166666666668,0
27444,2.0,2,37,3.0,6342,1836,16316.0,0
27445,5.5,1,56,1.0,6012,4248,22845.5,0
27447,3.0,1,59,2.0,10230,3564,21326.666666666668,0
27448,7.5,1,52,2.0,6750,366,46923.666666666664,0
27449,6.0,1,34,1.0,12600,4758,54818.833333333336,0
27450,5.0,1,45,2.0,9648,3264,49066.5,0
27451,9.0,1,43,2.0,3900,2328,32572.666666666668,0
27452,6.0,1,49,3.0,8724,3678,49341.833333333336,0
27453,6.0,1,52,1.0,1200,1266,13371.333333333334,1
27454,6.0,1,41,2.0,10200,2256,37127.333333333336,1
27455,2.0,2,47,2.0,2400,1224,12526.333333333334,1
27456,3.0,2,70,1.0,2550,1500,17739.666666666668,1
27461,8.0,1,37,2.0,4200,2328,41731.0,1
27462,4.0,1,33,2.0,15600,2850,39109.0,1
27463,4.0,1,36,2.0,1152,1764,13991.833333333334,1
27464,2.0,1,55,2.0,3732,2364,17923.5,1
27465,2.0,1,56,2.0,2994,1692,12264.666666666666,1
27467,3.5,1,39,2.0,600,1920,12519.666666666666,1
27468,5.5,2,54,1.0,0,2256,22032.0,1
27469,3.0,1,26,2.0,3558,2598,20548.333333333332,1
27470,3.5,1,37,2.0,4800,3600,20491.666666666668,1
27471,3.0,1,46,2.0,12000,2850,19147.0,1
27472,3.0,1,48,2.0,17400,4200,56293.333333333336,1
27473,5.0,1,49,2.0,8400,3600,31533.333333333332,1
27475,4.0,2,39,2.0,6600,2400,22050.0,1
27476,4.5,2,52,2.0,7800,3270,45483.666666666664,1
27477,4.5,2,65,1.0,10200,2718,27916.666666666668,1
27478,3.5,1,45,2.0,4200,1500,20830.0,1
27479,5.0,1,42,3.0,13068,1992,42150.0,1
27480,4.0,2,64,1.0,6600,102,16662.5,1
27481,5.5,1,30,1.0,4800,240,20720.833333333332,1
27487,6.0,1,32,2.0,18900,2700,57850.0,1
27488,6.5,1,38,2.0,6600,1920,33419.166666666664,1
27489,7.0,1,47,2.0,2520,702,29240.166666666668,1
27490,1.0,2,26,2.0,1380,2082,20500.0,1
27491,7.0,1,46,2.0,3600,3000,27503.333333333332,1
27493,4.0,2,47,1.0,6600,2052,34234.666666666664,1
27494,8.5,1,56,2.0,12600,3600,54643.666666666664,1
27495,1.5,2,70,4.0,15600,5400,38126.333333333336,1
27496,1.0,2,43,2.0,9600,3000,23140.0,1
27497,4.0,1,59,2.0,2640,1452,39088.166666666664,1
27498,8.0,1,42,2.0,6132,1452,49812.0,1
27499,5.5,2,60,2.0,7500,2574,46784.0,1
27504,4.5,2,76,2.0,9000,2520,36933.833333333336,1
27505,8.0,1,47,1.0,5400,1800,27260.0,1
27508,2.0,1,62,3.0,10800,2700,24476.666666666668,1
27510,3.5,1,69,1.0,9600,2460,13107.166666666666,1
27511,7.0,1,41,2.0,12000,6600,49279.0,1
27512,8.5,1,56,1.0,16200,3600,56079.333333333336,1
27513,2.0,2,77,1.0,6900,3600,22418.833333333332,1
27514,5.0,1,59,3.0,5400,1680,24946.0,1
27515,8.0,1,44,2.0,16200,6300,45457.333333333336,1
27516,6.0,1,45,2.0,1800,960,24655.0,1
27517,2.5,1,61,3.0,10200,6000,31100.333333333332,1
27518,8.5,1,50,1.0,9000,4200,56181.166666666664,1
27519,4.0,1,35,2.0,11400,3000,47566.666666666664,1
27520,5.0,1,31,4.0,13800,3000,50499.5,1
27521,4.0,1,30,3.0,6000,2400,45000.0,1
27524,5.0,1,36,4.0,9000,1500,21161.666666666668,1
27527,4.5,1,56,2.0,11400,4200,46229.333333333336,1
27528,7.5,2,57,1.0,5250,1620,32500.333333333332,1
27529,1.0,1,68,2.0,120,840,7670.0,1
27531,7.5,1,59,1.0,13200,9000,53759.833333333336,1
27536,3.0,1,69,1.0,1584,456,20580.166666666668,0
27537,6.0,2,43,4.0,10800,360,26262.666666666668,0
27538,2.0,1,69,1.0,0,420,12971.833333333334,0
27539,8.0,1,41,2.0,0,420,11849.333333333334,0
27540,7.5,2,76,1.0,0,180,6911.333333333333,0
27541,2.0,1,73,1.0,1698,360,8154.166666666667,0
27542,1.0,1,21,3.0,840,180,11921.333333333334,0
27545,4.0,1,48,3.0,4320,240,43914.166666666664,0
27548,4.0,1,42,2.0,5400,240,24209.5,0
27550,2.0,1,49,4.0,3450,240,49633.166666666664,0
27552,6.0,1,60,1.0,780,240,15899.666666666666,0
27553,3.0,1,77,1.0,2658,240,13559.833333333334,0
27556,7.5,1,49,2.0,19800,120,21723.333333333332,0
27557,3.0,2,33,3.0,1926,120,18873.666666666668,0
27559,6.0,1,34,3.0,1320,300,14337.5,0
27561,1.5,1,16,2.0,0,120,11125.5,0
27563,3.0,1,37,1.0,1902,240,15778.166666666666,0
27580,3.0,1,53,1.0,2118,180,8630.166666666666,1
27581,3.5,1,84,1.0,1320,60,12621.166666666666,1
27582,5.0,1,51,4.0,10116,30,38323.166666666664,1
27592,8.5,1,40,2.0,1512,60,22442.333333333332,1
27593,2.0,1,69,2.0,0,240,8879.166666666666,0
27600,5.0,1,51,2.0,3210,120,19433.166666666668,0
27601,3.0,1,47,1.0,3750,120,23474.0,0
27603,5.0,2,69,1.0,8508,600,26005.833333333332,0
27605,2.0,1,59,1.0,1200,690,12905.833333333334,0
27615,2.0,1,52,1.0,0,240,7915.5,0
27616,6.0,1,41,1.0,0,180,10962.833333333334,0
27618,1.5,2,85,1.0,0,90,4945.833333333333,0
27619,7.0,1,34,2.0,0,240,18129.666666666668,0
27620,2.0,1,79,2.0,600,180,3842.8333333333335,0
27621,1.0,2,72,1.0,0,90,4928.0,0
27622,6.0,1,46,1.0,2028,90,17794.833333333332,0
27626,5.5,1,62,1.0,1200,180,12716.833333333334,0
27628,4.5,1,50,2.0,5100,936,26997.5,0
27630,2.0,1,30,4.0,5562,1326,53996.833333333336,0
27633,6.0,1,42,2.0,4572,1332,20293.166666666668,0
27635,4.0,2,21,3.0,3000,1446,20721.333333333332,0
27636,4.0,1,40,2.0,1758,2046,11704.833333333334,0
27637,9.5,1,47,2.0,22200,3630,55020.0,0
27638,5.0,1,51,1.0,2100,1200,23902.666666666668,0
27639,4.0,2,57,2.0,6156,1938,37395.0,0
27643,4.0,2,44,4.0,18600,2946,43651.166666666664,0
27645,4.5,1,47,2.0,2940,180,11297.666666666666,0
27646,2.0,2,49,2.0,4710,120,8376.666666666666,0
27647,3.0,1,43,1.0,12654,120,15190.333333333334,0
27648,3.5,2,30,1.0,0,120,8352.0,0
27649,6.0,1,44,1.0,480,120,11130.333333333334,0
27650,3.0,1,32,3.0,6180,120,16358.333333333334,0
27651,1.0,2,75,1.0,0,120,4612.833333333333,0
27652,4.0,1,74,1.0,5946,120,32312.666666666668,0
27653,5.5,2,72,1.0,2676,60,11641.833333333334,0
27655,2.0,2,75,1.0,240,60,4199.5,0
27656,5.0,1,79,1.0,0,60,8278.0,0
27665,5.5,1,49,1.0,3156,120,23679.833333333332,0
27666,8.0,1,37,1.0,0,120,15094.5,0
27667,7.0,1,42,1.0,0,120,12707.666666666666,0
27672,6.0,1,40,2.0,0,240,14001.333333333334,0
27673,4.0,1,70,1.0,1482,120,11871.333333333334,0
27674,4.0,1,65,1.0,1578,150,5892.0,0
27675,3.0,1,60,1.0,0,150,9549.833333333334,0
27676,2.0,2,75,1.0,0,180,2945.8333333333335,0
27677,5.0,1,35,2.0,1908,150,12739.166666666666,0
27678,3.5,2,46,2.0,3900,180,39661.5,0
27680,1.0,2,55,2.0,180,180,4657.166666666667,0
27681,5.0,1,37,2.0,2592,180,18455.666666666668,0
27682,11.5,1,36,1.0,720,180,25373.166666666668,0
27683,5.5,1,48,1.0,0,90,9494.666666666666,0
27685,9.0,1,36,2.0,1560,180,20030.333333333332,0
27686,3.0,1,59,3.0,900,180,11412.333333333334,0
27687,6.5,1,47,1.0,0,240,11398.833333333334,0
27689,5.0,1,32,3.0,900,240,11869.333333333334,0
27690,2.0,1,54,1.0,360,240,9190.0,0
27691,6.0,2,80,1.0,912,240,14458.166666666666,0
27692,6.5,1,51,2.0,7800,240,34112.666666666664,0
27693,3.0,1,66,1.0,540,240,8409.0,0
27694,5.0,1,63,1.0,420,240,10575.5,0
27695,5.0,2,50,1.0,1350,240,21169.166666666668,0
27696,2.0,2,58,1.0,378,240,6454.333333333333,0
27697,3.5,2,66,1.0,3900,240,14913.333333333334,0
27698,6.0,1,40,1.0,1140,240,14927.0,0
27699,4.0,1,46,2.0,1314,240,13519.666666666666,0
27700,6.0,1,39,1.0,1596,240,14251.666666666666,0
27701,3.0,2,62,1.0,4800,240,22142.833333333332,0
27702,6.0,1,37,2.0,360,240,10918.666666666666,0
27703,3.5,1,30,2.0,1110,360,12400.333333333334,1
27704,9.0,1,48,2.0,2400,300,22767.833333333332,1
27706,8.0,1,45,2.0,3300,300,21487.833333333332,1
27707,3.0,2,75,1.0,3600,300,20195.0,1
27708,5.0,1,41,2.0,3480,300,13581.333333333334,1
27709,10.0,2,53,2.0,3000,300,28192.666666666668,1
27710,8.0,1,45,3.0,9408,300,22754.833333333332,1
27711,2.0,1,53,1.0,600,240,8964.833333333334,1
27712,3.5,1,55,1.0,600,300,9704.666666666666,1
27730,4.0,1,58,1.0,6072,270,34613.833333333336,1
27731,3.5,1,58,1.0,1242,180,16458.666666666668,1
27732,5.0,1,47,1.0,0,270,10147.333333333334,1
27734,5.5,1,49,2.0,3000,180,22132.5,1
27735,3.0,2,87,1.0,5220,270,27427.333333333332,1
27737,4.0,1,50,1.0,4716,270,17522.0,1
27738,5.0,1,34,3.0,1788,270,17370.0,1
27739,6.0,1,50,3.0,3378,180,42810.166666666664,1
27742,7.0,1,39,1.0,1236,180,14249.5,1
27743,4.5,1,45,2.0,0,270,12520.333333333334,1
27757,5.0,2,49,1.0,2100,2184,10506.333333333334,0
27758,4.5,1,65,1.0,1596,2292,7472.333333333333,0
27759,1.0,1,71,1.0,600,870,4769.0,0
27761,4.0,1,65,2.0,1080,2304,37580.0,0
27763,3.0,1,66,1.0,7500,2712,40501.833333333336,0
27765,5.0,1,56,1.0,450,1092,8972.833333333334,0
27766,7.5,1,54,1.0,7200,2070,57559.5,0
27768,9.0,1,50,1.0,2400,5316,24869.833333333332,0
27769,4.5,1,45,1.0,1560,1752,16378.666666666666,0
27770,5.0,1,48,1.0,0,1824,13470.833333333334,0
27771,3.0,1,69,1.0,1560,2184,15778.5,0
27773,3.0,1,30,4.0,8460,3450,53883.333333333336,1
27774,4.0,2,76,4.0,8100,5400,38254.333333333336,1
27775,6.0,1,42,4.0,10800,5400,44924.5,1
27776,8.5,1,33,4.0,7200,4500,53324.5,1
27778,3.0,2,63,3.0,6600,4080,55345.333333333336,1
27779,7.5,1,40,4.0,5100,4800,24360.0,1
27780,5.0,1,42,2.0,4800,726,20237.333333333332,1
27783,2.0,2,35,4.0,18900,5520,58848.333333333336,1
27784,4.5,1,37,1.0,9594,60,28618.333333333332,0
27785,7.0,1,35,1.0,600,60,10805.166666666666,0
27786,5.0,1,56,1.0,1770,60,14377.5,0
27787,7.0,1,36,1.0,2400,60,29810.333333333332,0
27788,4.5,1,41,1.0,2760,60,12007.666666666666,0
27799,4.0,1,49,2.0,2478,3918,21630.0,0
27800,2.0,1,46,1.0,792,900,7413.5,0
27801,5.5,1,46,3.0,4500,3402,36489.666666666664,0
27802,4.0,1,48,2.0,3306,1212,26213.833333333332,0
27803,4.0,1,59,1.0,1380,3138,12314.833333333334,0
27804,8.0,1,42,1.0,5748,3402,27296.666666666668,0
27805,2.0,1,79,1.0,1428,3570,11672.0,0
27806,5.0,1,62,1.0,618,1920,16421.833333333332,0
27807,8.5,1,35,1.0,2790,2748,17004.166666666668,0
27808,5.0,1,55,2.0,5400,3162,21782.333333333332,0
27811,8.0,1,47,2.0,1404,3402,15182.333333333334,0
27812,5.5,1,65,1.0,2778,2124,18945.0,0
27813,5.5,1,58,1.0,822,3402,18665.0,0
27814,4.0,1,24,2.0,618,2100,11264.666666666666,0
27815,3.0,1,81,1.0,1500,3570,20303.333333333332,0
27816,6.0,2,62,1.0,5496,2268,19458.0,0
27843,1.0,2,65,2.0,2448,5070,12029.333333333334,0
27844,3.0,1,32,4.0,4848,7950,38333.333333333336,0
27845,10.0,1,45,2.0,3900,4050,30897.5,0
27846,5.0,1,39,4.0,12852,3690,50662.833333333336,0
27847,4.5,2,38,3.0,2634,3822,16437.166666666668,0
27848,5.0,1,29,2.0,1482,3612,31534.166666666668,0
27849,8.5,1,59,1.0,2100,3060,17698.333333333332,0
27850,2.0,1,27,1.0,2100,3960,13239.0,0
27852,13.0,1,46,1.0,1200,4434,30184.666666666668,0
27853,8.0,1,42,1.0,900,3084,17615.0,0
27854,3.0,1,34,3.0,348,3444,31198.666666666668,0
27855,5.0,1,46,2.0,7920,3960,41802.5,0
27856,4.0,2,60,1.0,3666,4872,18228.333333333332,0
27857,3.5,2,36,3.0,4626,3522,18706.666666666668,0
27858,4.5,2,44,3.0,14340,5034,49351.666666666664,0
27860,7.5,1,27,3.0,11472,7356,55284.0,0
27863,5.5,1,26,1.0,7920,330,27255.666666666668,0
27866,4.5,1,67,1.0,588,510,13244.166666666666,0
27867,4.0,1,47,1.0,0,90,7275.0,0
27868,3.0,1,39,1.0,2700,450,9669.333333333334,0
27869,4.0,1,51,1.0,900,90,13267.166666666666,0
27870,6.0,1,49,1.0,474,90,21332.333333333332,0
