,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_TV,e_Refrigeration,e_AC,Income,Electricity,Water,w,wf
608,608,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,245173.678998,132.663297295,176.1807667,47.56991525423729,55.1525217016432
609,609,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,272531.01303699997,143.112031632,198.617345249,47.56991525423729,0.0
610,610,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,123003.760968,108.721649666,94.94437159530001,47.56991525423729,0.0
611,611,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,280532.403771,139.0364048,201.291287699,47.56991525423729,54.51721411806062
612,612,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,135291.363048,98.3446535263,99.80576603719999,47.56991525423729,125.01386524070425
613,613,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,278245.767614,140.89105014700002,201.18159378599998,47.56991525423729,47.46430304944352
614,614,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,263417.439672,140.290848331,187.79964077,47.56991525423729,24.89281508273963
615,615,sex_male,Urbanity_Rural,Size_3,age_66_75,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,99071.25217960001,87.01679944680001,65.0720438294,47.56991525423729,104.63490685859985
616,616,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,238186.6295,136.448744689,176.064717458,47.56991525423729,0.0
617,617,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,235891.98278299998,132.319988175,174.71948134099998,47.56991525423729,19.624920982531293
618,618,sex_female,Urbanity_Urban,Size_2,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,244790.616198,129.821737083,172.590846332,47.56991525423729,77.75334629840454
619,619,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,221711.63408400002,127.677231209,167.521692222,47.56991525423729,0.0
620,620,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,201649.114249,119.50286543799999,153.724827665,47.56991525423729,3.7126434003053483
621,621,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,261983.131448,144.632003944,189.59118206,47.56991525423729,24.89281508273963
622,622,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,225446.593896,120.639344811,156.135389638,47.56991525423729,136.28619622549792
623,623,sex_female,Urbanity_Rural,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,191830.803622,112.674364937,131.076808565,47.56991525423729,48.184930150377944
624,624,sex_male,Urbanity_Urban,Size_6,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,297197.010989,151.885727397,206.45706725099998,47.56991525423729,45.01560944622376
625,625,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,289412.601679,147.765688685,207.16250117299998,47.56991525423729,0.0
626,626,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,276957.934971,144.831372346,199.819079668,47.56991525423729,47.46430304944352
627,627,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,125351.88551500002,98.9474233255,86.41396333770001,47.56991525423729,53.481730377164965
628,628,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,124270.35857000001,100.765452109,93.7971681045,47.56991525423729,63.611747801358604
629,629,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,220566.23255100002,119.036242282,144.86993960700002,47.56991525423729,136.28619622549792
630,630,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,186130.74308299998,112.268807222,137.280610071,47.56991525423729,119.22105758475615
631,631,sex_male,Urbanity_Urban,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,190716.662961,116.799401604,144.087785626,47.56991525423729,74.51650675820655
632,632,sex_female,Urbanity_Urban,Size_1,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,236396.31717800003,128.674808313,171.042903297,47.56991525423729,16.033448569130776
633,633,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,152067.752868,107.44003077100001,112.422482915,47.56991525423729,0.0
634,634,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,172439.44665,113.752102096,127.003778285,47.56991525423729,57.319847183393605
635,635,sex_male,Urbanity_Rural,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,171508.57893,114.531531271,118.256130324,47.56991525423729,133.04935668529995
636,636,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,238362.55651599998,132.35231669799998,172.70663202400002,47.56991525423729,51.77946753987957
637,637,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,230307.26231100003,133.563165661,166.985233461,47.56991525423729,19.624920982531293
638,638,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,274096.058693,143.056605943,201.296393757,47.56991525423729,0.0
639,639,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,144185.93810899998,108.673383971,106.279561609,47.56991525423729,7.75131273170697
640,640,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,276744.11796999996,146.986403186,196.69651656599999,47.56991525423729,47.46430304944352
641,641,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,230864.38058899998,123.21727952399999,173.967887223,47.56991525423729,137.38656645354553
642,642,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,256150.149031,132.268224129,183.38816886599997,47.56991525423729,171.280673665041
643,643,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,254843.853923,131.095820479,181.958299705,47.56991525423729,139.15546373775018
644,644,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,242464.81287199998,134.424355808,175.023600566,47.56991525423729,20.12401394454825
645,645,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,166564.87810899998,113.407731592,122.8549996,47.56991525423729,56.82075422137664
646,646,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,210963.044032,117.598648395,142.57557806399998,47.56991525423729,113.71470825879402
647,647,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,132551.096252,101.82499249,99.8415321073,47.56991525423729,125.01386524070425
648,648,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,241487.166921,132.962959125,178.851400764,47.56991525423729,51.52395399458963
649,649,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,256238.867146,132.447250603,186.199091125,47.56991525423729,0.0
650,650,sex_female,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,278612.61360599997,139.18247707700002,198.087448436,47.56991525423729,0.0
651,651,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,152164.338174,100.328027992,111.67776607200001,47.56991525423729,0.0
652,652,sex_male,Urbanity_Rural,Size_6,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,253927.418625,129.83472502700002,171.381094411,47.56991525423729,9.522039044663794
653,653,sex_female,Urbanity_Rural,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,125205.951319,98.27441788430001,87.2022005469,47.56991525423729,0.0
654,654,sex_female,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,328580.687617,159.881069169,235.22045453299998,47.56991525423729,44.93726712018267
655,655,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,251424.77313299998,141.376635222,173.757253,47.56991525423729,109.37946326367845
656,656,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,260904.66724,140.71199860299998,180.60674953,47.56991525423729,78.22310263036397
657,657,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,260240.90716,144.68596846100002,191.669285968,47.56991525423729,77.7240096683471
658,658,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,244708.89361300002,128.885337727,172.799837077,47.56991525423729,109.37946326367845
659,659,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,193151.345868,116.390387692,136.93591196,47.56991525423729,119.22105758475615
660,660,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,289459.031032,145.567443777,207.148490565,47.56991525423729,0.0
661,661,sex_male,Urbanity_Urban,Size_6,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,316865.990158,153.709497464,224.244727154,47.56991525423729,0.0
662,662,sex_male,Urbanity_Urban,Size_5,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,286441.76230999996,145.996990491,204.18539633400002,47.56991525423729,54.26170057277077
663,663,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,249407.723992,140.60859197,180.282075831,47.56991525423729,109.37946326367845
664,664,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,235206.270502,126.86633998100001,164.565729865,47.56991525423729,0.0
665,665,sex_male,Urbanity_Urban,Size_1,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,225025.767914,123.53139056200001,161.600260045,47.56991525423729,15.534355607113907
666,666,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,288621.573553,147.977444715,213.631552612,47.56991525423729,0.0
667,667,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,165127.353384,107.028749841,120.24268569700001,47.56991525423729,56.82075422137664
668,668,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,154991.396392,101.945672864,105.38045497899999,47.56991525423729,71.14814628393741
669,669,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,234005.68345,136.134370803,173.38110353599998,47.56991525423729,19.624920982531293
670,670,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,138519.519793,104.143072178,104.80688297399999,47.56991525423729,39.4067663270383
671,671,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,222049.459353,126.228012221,162.466626284,47.56991525423729,169.04202004887685
672,672,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,237746.653791,131.93145831299998,172.20313498599998,47.56991525423729,141.20006029253275
673,673,sex_female,Urbanity_Urban,Size_9,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,283401.08779099997,145.489466832,208.372957703,47.56991525423729,16.010292934388765
674,674,sex_female,Urbanity_Urban,Size_10,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,328085.162967,154.065498569,230.291859811,47.56991525423729,0.0
675,675,sex_female,Urbanity_Urban,Size_10,age_26_35,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,253922.08839299998,133.19235744600002,185.528472727,47.56991525423729,0.0
676,676,sex_male,Urbanity_Urban,Size_9,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,282379.203082,147.093825608,204.61396339400002,47.56991525423729,47.63640989966265
677,677,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,240848.76638699998,138.15870486,177.233560157,47.56991525423729,0.0
678,678,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,253928.293412,132.148634682,178.598309507,47.56991525423729,117.05373210300576
679,679,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,268320.722715,145.900445574,193.678782159,47.56991525423729,139.62522006970966
680,680,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,229560.928557,128.618403274,175.021773538,47.56991525423729,44.726556471262484
681,681,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,165740.333154,111.042731385,114.936906736,47.56991525423729,15.317047844343225
682,682,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,124988.792649,96.80444060319999,85.7299376601,47.56991525423729,53.481730377164965
683,683,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,201060.08356199999,123.86451036700001,147.75127370299998,47.56991525423729,0.0
684,684,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,182609.891537,115.37136879100001,126.514280129,47.56991525423729,15.786804176302649
685,685,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,268061.71496300003,137.41222505,193.228921353,47.56991525423729,0.0
686,686,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,99913.47429260002,99.4849227082,74.5453982728,47.56991525423729,0.0
687,687,sex_male,Urbanity_Urban,Size_3,age_86_100,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,209228.81053599998,126.785010859,155.939293044,47.56991525423729,285.9999939727929
688,688,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,227647.85867800002,132.996255128,176.13767068099997,47.56991525423729,45.22564943327935
689,689,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,208603.258779,126.550867016,152.922815905,47.56991525423729,74.98626309016605
690,690,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,238018.786823,135.845650235,169.07081968399999,47.56991525423729,116.58397577104631
691,691,sex_male,Urbanity_Urban,Size_7,age_56_65,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,278447.73271199997,141.772010465,206.73739317599998,47.56991525423729,0.0
692,692,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,217793.384737,123.2343202,159.574758684,47.56991525423729,169.04202004887685
693,693,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,217979.21710300003,126.435915191,161.374911986,47.56991525423729,0.0
694,694,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,256756.60019,139.061317301,184.29760003200002,47.56991525423729,0.0
695,695,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,115449.67097400001,105.33010068799999,83.8230157963,47.56991525423729,0.0
696,696,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,242264.10270900003,138.955211254,178.675981663,47.56991525423729,6.4503899784863945
697,697,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,326701.353039,152.576116221,228.64318471099998,47.56991525423729,162.1033157395032
698,698,sex_male,Urbanity_Urban,Size_8,age_46_55,Education_Elementary_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,192402.922415,118.139546403,141.77131588700001,47.56991525423729,147.49196091049777
699,699,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_High_School,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,219670.077719,130.953375677,164.273401106,47.56991525423729,55.68946526854362
700,700,sex_female,Urbanity_Urban,Size_7,age_36_45,Education_Post_Secondary,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,263407.05522399995,143.789498267,197.930093907,47.56991525423729,73.85497413733295
701,701,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,331722.893425,154.138378867,235.04957425400002,47.56991525423729,0.0
702,702,sex_male,Urbanity_Urban,Size_7,age_36_45,Education_Post_Graduate,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,296672.62199099996,149.872153331,214.115239002,47.56991525423729,53.522139786793225
703,703,sex_male,Urbanity_Urban,Size_7,age_46_55,Education_College,Lighting_yes,TV_yes,Refrigeration_yes,AC_yes,309817.48078499996,156.415083877,222.028633276,47.56991525423729,44.4381741581658
