,Electricity,Income,Water,e_Cooking,e_Lighting,i_Age,i_Education,i_FamilySize,i_Sex,i_Urbanity,real_index,sw,w,wf
93,37.38206609241999,192279.18901,113.93842641567,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,65,65.0
94,43.02993586293999,221840.532838,137.23901736851,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,15,15.0
96,40.70934465079999,192355.811906,119.41324263028997,Cooking_yes,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,71,71.0
97,27.248845928401998,107450.30978,57.57404263208599,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Rural,,,1,1.0
98,32.696301243144,141427.554,78.282683883644,Cooking_yes,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Rural,,,1,1.0
99,30.549073523469993,116528.210932,71.77024608207499,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,43,43.0
100,38.181475882179996,168880.644747,104.24860093743,Cooking_yes,Lighting_yes,age_46_55,Education_Elementary_School,Size_7,sex_male,Urbanity_Urban,,,4,4.0
101,39.65576641298,216651.302874,120.0437464589,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_female,Urbanity_Rural,,,15,15.0
102,42.967921246399996,251935.529304,137.03031088051,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_6,sex_female,Urbanity_Rural,,,9,9.0
105,45.65048554674,230078.583506,137.85020624056,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,74,74.0
106,45.06810890081999,225282.43605,131.10150247935,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_male,Urbanity_Urban,,,81,81.0
107,35.4649373977,188489.410223,106.97032832618,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,10,10.0
108,34.85880019042,151247.855045,95.15049751621999,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,5,5.0
110,39.79150140474,188788.397481,113.24213491375001,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,10,10.0
111,32.57656673607799,152367.66931199998,86.84152262828,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,27,27.0
112,41.92419143939999,222367.268384,142.34361313473997,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,13,13.0
113,38.164943643979996,149243.353192,84.50242079736998,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,24,24.0
114,46.619816593519985,260840.114606,155.03317011269,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,23,23.0
115,42.865213948139996,264925.348856,158.15724631939997,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,76,76.0
116,33.988692570257996,155760.302944,87.88771640933,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,28,28.0
117,36.969067443019995,165928.860216,98.62414861105,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,36,36.0
118,51.69677264641999,303572.517293,186.67625022715998,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,15,15.0
119,49.89344029624,302232.842137,172.37207031283998,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,18,18.0
121,36.16854346442,162860.678148,102.80751974875,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_2,sex_female,Urbanity_Urban,,,37,37.0
122,38.784608849799994,210448.09125,132.05020141596,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,73,73.0
123,39.12826511323999,210310.865402,119.96907111903,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Rural,,,57,57.0
124,38.603229639359995,215137.068632,122.2199177568,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,10,10.0
126,45.81284837289999,272826.06963600003,162.83283845013,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Urban,,,36,36.0
127,40.14245019965999,206457.500686,128.64147013648,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,7,7.0
128,48.633434737559995,267694.808351,163.05438003157002,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_3,sex_female,Urbanity_Urban,,,83,83.0
130,31.183905437559993,125837.69874,77.848830715844,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,31,31.0
131,48.39665145068,276938.812026,168.82949369649998,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,17,17.0
132,50.39034017511999,286749.93733600003,169.43281968722,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,13,13.0
134,43.96621953056,231791.87213000003,137.74457858135997,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,80,80.0
136,41.943112251719995,194612.424991,121.26564348277,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_female,Urbanity_Urban,,,57,57.0
137,36.462911878439996,160823.259478,98.5575219007,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,39,39.0
138,43.49328296931999,237210.746325,146.29421937704998,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_6,sex_female,Urbanity_Urban,,,12,12.0
139,37.68547924424,217753.122038,122.20097051015999,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Rural,,,12,12.0
140,36.255521461,196640.646986,109.74190861166,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Rural,,,20,20.0
141,32.491126167919994,145925.813875,90.71663328819999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_male,Urbanity_Urban,,,7,7.0
144,37.93793551928,188822.731965,114.83675176833,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,60,60.0
145,33.239653964675995,143922.347106,81.239968343062,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,20,20.0
146,34.84897132456,161706.14339,93.12537703187999,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Rural,,,6,6.0
147,44.153598197739996,266889.687411,156.61250642076,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_4,sex_male,Urbanity_Urban,,,14,14.0
149,44.81803732288,254174.544972,154.81524463623998,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_3,sex_male,Urbanity_Urban,,,87,87.0
150,35.28589624384,123058.502335,79.023967959745,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,1,1.0
151,34.02912087352,130805.280454,83.14725377603999,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,10,10.0
152,36.30345103489999,170549.532895,100.83215045626,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,45,45.0
153,48.22843317444,304338.776798,186.06813637729,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_7,sex_male,Urbanity_Urban,,,19,19.0
154,36.4768429497,190502.754856,116.97263991844,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,18,18.0
155,40.87913135996,207900.599339,129.03928290898997,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,74,74.0
156,45.9615767999,255160.892146,149.82441122807,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_3,sex_male,Urbanity_Urban,,,79,79.0
157,33.010625404596,127682.701928,79.30169647111398,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Urban,,,34,34.0
158,37.95880077494,178451.125741,103.03457485834,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_female,Urbanity_Rural,,,5,5.0
159,38.58611807448,175225.14144500002,100.57219897893,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,6,6.0
160,32.414964933856,146503.972155,83.32777960687,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,26,26.0
161,37.4359709596,159335.096269,97.70172983164,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_3,sex_male,Urbanity_Urban,,,36,36.0
162,43.1391433016,240959.262221,150.62160717625,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,5,5.0
163,39.87462021261999,204229.541577,129.28286616133,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_6,sex_female,Urbanity_Urban,,,12,12.0
164,24.46966425483,69004.9985016,37.236976309237996,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_female,Urbanity_Rural,,,1,1.0
165,45.14987854585999,252326.981778,151.99765174866,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_9,sex_female,Urbanity_Urban,,,19,19.0
166,40.487215273480004,219077.216291,133.86143986762,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_5,sex_male,Urbanity_Urban,,,18,18.0
167,44.11870274687999,229393.713388,146.29809447524,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_female,Urbanity_Urban,,,18,18.0
168,38.23482434888,205757.859029,128.30607319299,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,6,6.0
169,43.348915612499994,240514.829635,148.81767118162,Cooking_no,Lighting_yes,age_76_85,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,39,39.0
171,31.376603781086004,111856.439332,70.56677871394,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,41,41.0
173,45.380966321719995,304597.518123,178.18413715228,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_8,sex_male,Urbanity_Urban,,,23,23.0
175,39.695380660599994,218985.187471,124.39569694112,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
179,30.533430065193997,116687.449645,71.393941586194,Cooking_no,Lighting_yes,age_36_45,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,39,39.0
180,42.58092913988,238931.212525,142.65975201733994,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_2,sex_male,Urbanity_Urban,,,76,76.0
181,35.007616244939996,137644.985093,84.69179414019,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_male,Urbanity_Urban,,,8,8.0
182,47.55534710639999,261207.755485,159.48581938792,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Urban,,,16,16.0
183,42.82272664102,251261.018769,150.64177962157996,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,11,11.0
184,28.93808943975999,133542.478705,74.071377260067,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_2,sex_male,Urbanity_Rural,,,20,20.0
185,40.44334283015999,237982.470392,133.88979025481,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,8,8.0
186,42.810233093159994,236986.472281,146.01088082621004,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_6,sex_male,Urbanity_Urban,,,9,9.0
187,42.288467447559995,224526.01847600003,138.81055967861002,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,14,14.0
188,38.48618206249999,225172.94205,126.29476416927,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,11,11.0
189,39.656536772059994,215273.923284,118.91089613608999,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_4,sex_male,Urbanity_Rural,,,21,21.0
190,43.822346377,255400.576289,151.25151615631,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_4,sex_male,Urbanity_Urban,,,26,26.0
191,39.7185207478,193280.051826,120.51727594073998,Cooking_no,Lighting_yes,age_76_85,Education_High_School,Size_3,sex_female,Urbanity_Urban,,,35,35.0
192,37.659117345259986,185659.544747,111.79899114601999,Cooking_no,Lighting_yes,age_36_45,Education_High_School,Size_5,sex_female,Urbanity_Urban,,,24,24.0
194,44.33375096256,251905.946049,158.14604156176,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,21,21.0
195,38.37771637498,189072.335642,119.29680048691998,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_5,sex_male,Urbanity_Urban,,,11,11.0
196,46.7093050192,270102.541634,160.09444165927002,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Urban,,,23,23.0
198,42.74530745374,223242.641227,133.85349507109999,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,13,13.0
199,38.865692155199994,198464.578517,118.83574178164,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_6,sex_male,Urbanity_Urban,,,10,10.0
201,48.23332705454,280500.594133,166.16375254343,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,13,13.0
202,44.023279521579994,242968.436003,147.24619547404,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_female,Urbanity_Urban,,,5,5.0
203,40.10759796654,195669.392601,122.89965335080998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_2,sex_male,Urbanity_Urban,,,62,62.0
204,35.48927960419999,132401.814351,82.787147672707,Cooking_yes,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,7,7.0
205,42.152299087719996,231228.006842,141.39428904628,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_2,sex_male,Urbanity_Urban,,,73,73.0
206,44.781444458059994,255257.871196,151.05046598172999,Cooking_no,Lighting_yes,age_56_65,Education_College,Size_2,sex_male,Urbanity_Urban,,,12,12.0
207,38.999238129380004,223456.116523,125.63539057433,Cooking_no,Lighting_yes,age_66_75,Education_College,Size_3,sex_male,Urbanity_Rural,,,29,29.0
208,34.87408032795999,161518.464114,93.65575274643,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Rural,,,20,20.0
209,45.64000459181999,260061.989696,155.26476520192998,Cooking_no,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_female,Urbanity_Urban,,,33,33.0
210,41.60367396401999,227819.582943,124.00117386033,Cooking_yes,Lighting_yes,age_36_45,Education_Post_Graduate,Size_6,sex_female,Urbanity_Rural,,,7,7.0
211,32.59504454063799,104110.095198,64.35394318165599,Cooking_no,Lighting_yes,age_19_25,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,60,60.0
212,36.15166432625999,144073.635417,88.37171204508999,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_6,sex_male,Urbanity_Urban,,,9,9.0
213,44.843832871619995,261131.549442,153.97291517133,Cooking_no,Lighting_yes,age_26_35,Education_Post_Graduate,Size_6,sex_male,Urbanity_Urban,,,27,27.0
216,47.24281298503999,270310.639409,161.4581686117,Cooking_no,Lighting_yes,age_26_35,Education_College,Size_5,sex_female,Urbanity_Urban,,,29,29.0
217,44.21000350685999,239972.586214,147.40450871788,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Urban,,,78,78.0
218,35.91023867598,190574.281974,110.02883653401999,Cooking_no,Lighting_yes,age_19_25,Education_Post_Secondary,Size_7,sex_female,Urbanity_Rural,,,43,43.0
219,28.691656533251994,94503.9297711,58.880258922198,Cooking_no,Lighting_yes,age_26_35,Education_Elementary_School,Size_2,sex_male,Urbanity_Urban,,,28,28.0
220,34.420972715299996,180387.34414,103.03789218491,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_5,sex_male,Urbanity_Rural,,,12,12.0
221,46.345103185780005,281319.864758,163.57705278836,Cooking_no,Lighting_yes,age_46_55,Education_College,Size_5,sex_male,Urbanity_Urban,,,20,20.0
222,39.12414676191999,181138.10651,111.25377646321998,Cooking_no,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Urban,,,13,13.0
224,33.54728974874,134107.48308099998,82.737855535514,Cooking_no,Lighting_yes,age_56_65,Education_Elementary_School,Size_3,sex_male,Urbanity_Urban,,,11,11.0
225,38.635835182739996,204307.392307,128.40404121378998,Cooking_no,Lighting_yes,age_46_55,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,78,78.0
226,38.81890825482,216068.847869,132.00794443438,Cooking_no,Lighting_yes,age_36_45,Education_Post_Secondary,Size_4,sex_male,Urbanity_Urban,,,17,17.0
227,45.30547773264,244678.348632,140.55923309381,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Graduate,Size_7,sex_male,Urbanity_Rural,,,22,22.0
228,40.15823446131999,237673.20090100003,138.68438048734998,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,7,7.0
230,45.277662603959996,255769.727669,158.07371892992998,Cooking_yes,Lighting_yes,age_46_55,Education_Post_Secondary,Size_7,sex_male,Urbanity_Urban,,,7,7.0
231,34.82235758214,133028.123103,72.40558766196499,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_male,Urbanity_Rural,,,1,1.0
232,41.593388554319986,179393.22620499996,110.91219769882,Cooking_yes,Lighting_yes,age_46_55,Education_High_School,Size_4,sex_female,Urbanity_Urban,,,7,7.0
235,42.316295398319994,231512.416745,130.16924154001998,Cooking_yes,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Rural,,,4,4.0
236,40.841253120039994,190374.185972,118.94456278698999,Cooking_no,Lighting_yes,age_26_35,Education_Post_Secondary,Size_3,sex_male,Urbanity_Urban,,,71,71.0
237,39.12173227673999,197476.093166,106.11022557161,Cooking_yes,Lighting_yes,age_66_75,Education_Post_Graduate,Size_2,sex_male,Urbanity_Rural,,,23,23.0
238,43.50729434585999,254082.560056,149.12233356458,Cooking_yes,Lighting_yes,age_56_65,Education_Post_Graduate,Size_3,sex_male,Urbanity_Urban,,,19,19.0
239,33.96805604578999,149208.68318599998,93.13612175288999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_5,sex_female,Urbanity_Urban,,,8,8.0
240,48.66387834538,283753.31085500005,174.0363673407,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_6,sex_male,Urbanity_Urban,,,15,15.0
243,45.798467426559995,276850.093612,167.78822830356,Cooking_yes,Lighting_yes,age_46_55,Education_College,Size_4,sex_female,Urbanity_Urban,,,18,18.0
245,40.38512588408,223561.008083,127.45973864192999,Cooking_no,Lighting_yes,age_36_45,Education_College,Size_5,sex_male,Urbanity_Rural,,,18,18.0
246,32.589773207532,141492.983796,88.65986514123999,Cooking_no,Lighting_yes,age_46_55,Education_Elementary_School,Size_4,sex_female,Urbanity_Urban,,,6,6.0
247,42.43950582878,232807.43327,134.48784873187,Cooking_no,Lighting_yes,age_46_55,Education_Post_Graduate,Size_2,sex_female,Urbanity_Urban,,,72,72.0
248,31.674326329276,122691.299026,70.23496688166298,Cooking_no,Lighting_yes,age_56_65,Education_High_School,Size_2,sex_female,Urbanity_Rural,,,1,1.0
249,41.50314613444,223022.799268,136.6676204046,Cooking_no,Lighting_yes,age_56_65,Education_Post_Secondary,Size_3,sex_female,Urbanity_Urban,,,15,15.0
