,index,i_Sex,i_Urbanity,i_FamilySize,i_Age,i_Education,e_Lighting,e_Cooking,e_AC,Income,Electricity,Water,w,wf
875,875,sex_male,Urbanity_Rural,Size_4,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,183529.995102,115.81636726200001,128.938540381,43.96098562628337,30.35628814574127
876,876,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,185470.178708,110.996190556,136.29156817,43.96098562628337,17.916843497002407
877,877,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,222075.261075,121.82794069,164.924699191,43.96098562628337,13.250617118269746
878,878,sex_male,Urbanity_Urban,Size_1,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,182392.059477,111.992708021,133.803817921,43.96098562628337,34.68096614411439
879,879,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,248139.229054,134.526228706,183.664041158,43.96098562628337,20.01884336363622
880,880,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,157451.310329,98.30677733510001,108.753231666,43.96098562628337,87.745857444769
881,881,sex_female,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,85295.244125,85.22431077430001,54.5465872937,43.96098562628337,75.79096153895885
882,882,sex_female,Urbanity_Urban,Size_1,age_56_65,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,174045.304796,111.69585076700001,133.22617608,43.96098562628337,0.0
883,883,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,273545.115029,138.434375376,198.708115127,43.96098562628337,44.58107633382801
884,884,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,182807.718839,108.61906892299999,130.810458443,43.96098562628337,103.8216145057479
885,885,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,209591.879043,121.297198563,156.58596847299998,43.96098562628337,81.87325549089135
886,886,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,273406.772794,136.85678443700002,192.90904645400002,43.96098562628337,44.58107633382801
887,887,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,191408.321101,116.352279701,144.264687278,43.96098562628337,23.119272757345083
888,888,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,187880.174136,104.539707208,141.083740857,43.96098562628337,18.675017565028913
889,889,sex_male,Urbanity_Urban,Size_4,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,149893.097492,113.672260978,108.13180755299999,43.96098562628337,16.12300020359064
890,890,sex_male,Urbanity_Rural,Size_2,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,217208.83786799997,126.561346541,143.387815708,43.96098562628337,23.454824714040853
891,891,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,263919.576008,137.202233063,191.415289244,43.96098562628337,81.09430307919472
892,892,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,257125.011539,137.084631857,183.536286673,43.96098562628337,84.68851299673183
893,893,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,176557.374377,112.563057767,130.51468150899998,43.96098562628337,8.200122559461526
894,894,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,149399.524745,101.065533944,111.240774319,43.96098562628337,33.405132839714526
895,895,sex_female,Urbanity_Urban,Size_2,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,180809.989076,113.81540026399999,135.21093730799998,43.96098562628337,4.6059126419244
896,896,sex_male,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,229862.919447,120.825615644,171.03387867200001,43.96098562628337,41.76581882798754
897,897,sex_male,Urbanity_Rural,Size_2,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,140743.363617,100.521312075,97.1925878887,43.96098562628337,106.73958586714063
898,898,sex_female,Urbanity_Urban,Size_2,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,235011.276312,116.06450422200001,174.65205008900003,43.96098562628337,24.883057846236166
899,899,sex_female,Urbanity_Urban,Size_5,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,314826.954175,141.505245076,227.390099018,43.96098562628337,0.0
900,900,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,308981.785645,146.911510443,228.201853398,43.96098562628337,0.0
901,901,sex_male,Urbanity_Urban,Size_6,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,168594.273837,106.821925284,125.35356036700001,43.96098562628337,14.776184478921344
902,902,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,248414.61826100003,131.13895142799998,182.67474638,43.96098562628337,0.0
903,903,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,139282.319705,94.3453524413,102.788397533,43.96098562628337,101.26959714430967
904,904,sex_male,Urbanity_Rural,Size_2,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,74031.6838958,76.4660046622,45.613714809399994,43.96098562628337,80.1433455245225
905,905,sex_male,Urbanity_Rural,Size_1,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_no,143439.44703900002,57.4495695579,96.194689572,43.96098562628337,42.999999079398584
906,906,sex_male,Urbanity_Urban,Size_1,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,260244.27677399997,133.679837065,192.52814241599998,43.96098562628337,0.0
907,907,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_no,Cooking_no,AC_yes,270004.98219099996,135.95506525,192.73189544299998,43.96098562628337,27.00000462608192
908,908,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,251765.13212800003,129.565523235,182.747186827,43.96098562628337,93.48515217461163
909,909,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,217360.238176,120.76124776700001,162.322886031,43.96098562628337,114.07453832489881
910,910,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,220341.393602,118.91878558299999,159.18726738,43.96098562628337,14.008791186296252
911,911,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,171172.294902,111.79836827,124.254915814,43.96098562628337,0.0
912,912,sex_male,Urbanity_Rural,Size_4,age_26_35,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,169121.207643,99.8838939197,111.997975025,43.96098562628337,49.35001656811294
913,913,sex_male,Urbanity_Urban,Size_3,age_86_100,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,171457.723024,117.702220324,131.264820473,43.96098562628337,158.12517840694895
914,914,sex_male,Urbanity_Rural,Size_3,age_36_45,Education_High_School,Lighting_yes,Cooking_no,AC_yes,115508.471532,81.87234090279999,76.7543288617,43.96098562628337,118.49085563750536
915,915,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,176824.341905,119.208327815,127.966437626,43.96098562628337,103.06344043772141
916,916,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,210793.74879100002,123.600857262,157.03489299700001,43.96098562628337,81.87325549089135
917,917,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,293524.498228,148.938284173,209.43102131,43.96098562628337,31.287837245488657
918,918,sex_female,Urbanity_Urban,Size_5,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,262895.444486,135.098618542,190.903473214,43.96098562628337,0.0
919,919,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,312546.869835,143.216602868,221.15649468599997,43.96098562628337,23.116092123524194
920,920,sex_male,Urbanity_Urban,Size_4,age_66_75,Education_High_School,Lighting_yes,Cooking_no,AC_yes,208726.478212,109.61722854700001,151.681507713,43.96098562628337,0.0
921,921,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_College,Lighting_yes,Cooking_yes,AC_yes,274287.40384600003,140.19865638299999,192.90369921799999,43.96098562628337,31.292525269613776
922,922,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_College,Lighting_yes,Cooking_yes,AC_yes,286224.449922,142.413607373,201.726922555,43.96098562628337,31.74319889002029
923,923,sex_male,Urbanity_Urban,Size_4,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,230673.81118400002,120.751942634,166.216316173,43.96098562628337,32.52215130171694
924,924,sex_female,Urbanity_Urban,Size_4,age_36_45,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,190763.14251099998,113.40364375899999,142.166460989,43.96098562628337,22.361098689318585
925,925,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,200209.124047,128.024773331,149.249204236,43.96098562628337,16.445411789769235
926,926,sex_female,Urbanity_Rural,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,211134.699051,126.471359095,143.52784396200002,43.96098562628337,0.0
927,927,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,269550.708231,143.719951282,196.52493582,43.96098562628337,14.446302265862549
928,928,sex_male,Urbanity_Urban,Size_2,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,132399.82811,103.36482808299999,98.5580244493,43.96098562628337,4.8899311299967385
929,929,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_College,Lighting_yes,Cooking_no,AC_yes,263787.004765,140.157004691,195.52886032900003,43.96098562628337,121.24217981630292
930,930,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,276171.45717199997,141.596565182,196.759164077,43.96098562628337,109.6095047889125
931,931,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_College,Lighting_yes,Cooking_no,AC_yes,288632.778977,134.3573197,211.21138960099998,43.96098562628337,0.0
932,932,sex_female,Urbanity_Urban,Size_7,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,241412.21868400002,127.55248943,173.455834024,43.96098562628337,6.709228095531874
933,933,sex_male,Urbanity_Urban,Size_5,age_56_65,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,176086.557244,108.814285089,131.353408463,43.96098562628337,0.0
934,934,sex_female,Urbanity_Urban,Size_6,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,197791.38365899998,122.988268045,147.690429617,43.96098562628337,0.0
935,935,sex_male,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,254774.92589299998,143.454227861,181.21468815900002,43.96098562628337,84.68851299673183
936,936,sex_male,Urbanity_Urban,Size_3,age_26_35,Education_College,Lighting_yes,Cooking_yes,AC_yes,250368.28695900002,131.038535042,177.5160724,43.96098562628337,130.68109499276824
937,937,sex_female,Urbanity_Urban,Size_2,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,260069.676815,144.91530160899998,185.915840203,43.96098562628337,81.09430307919472
938,938,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,215167.75977399998,121.57890254600001,162.525133235,43.96098562628337,0.0
939,939,sex_female,Urbanity_Urban,Size_5,age_76_85,Education_College,Lighting_yes,Cooking_yes,AC_yes,317963.140221,152.079528657,230.32280919999997,43.96098562628337,0.0
940,940,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,181393.55188299998,106.780649109,123.87217923899999,43.96098562628337,0.0
941,941,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,143670.521321,86.74732909,96.7623279368,43.96098562628337,0.0
942,942,sex_male,Urbanity_Rural,Size_6,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,268548.58824,132.673007678,183.464333178,43.96098562628337,0.0
943,943,sex_male,Urbanity_Rural,Size_4,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,112252.50339000001,86.67887790709999,74.6534751251,43.96098562628337,0.0
944,944,sex_female,Urbanity_Urban,Size_4,age_66_75,Education_College,Lighting_yes,Cooking_no,AC_yes,301407.056515,143.740711634,216.42902663599997,43.96098562628337,0.0
945,945,sex_female,Urbanity_Urban,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,191354.763527,109.65748603799999,147.186966671,43.96098562628337,15.080807647491786
946,946,sex_female,Urbanity_Rural,Size_6,age_56_65,Education_High_School,Lighting_yes,Cooking_no,AC_yes,171571.313025,101.42980810700001,118.375144998,43.96098562628337,0.0
947,947,sex_female,Urbanity_Urban,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,234402.172446,118.47928546,173.94178125599998,43.96098562628337,38.1716089104504
948,948,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,311949.69829000003,150.554431877,233.331336614,43.96098562628337,23.116092123524194
949,949,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,254800.478954,136.78220863200002,186.070690515,43.96098562628337,108.38953838446135
950,950,sex_female,Urbanity_Urban,Size_3,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,233079.5567,124.23002155,176.30242486,43.96098562628337,106.03607321504552
951,951,sex_female,Urbanity_Urban,Size_6,age_46_55,Education_High_School,Lighting_yes,Cooking_no,AC_yes,222178.99608200003,121.551990933,162.35124698299998,43.96098562628337,13.733991922822492
952,952,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,157098.78261700002,99.6232799051,115.09312878200001,43.96098562628337,19.353719683348675
953,953,sex_male,Urbanity_Urban,Size_1,age_56_65,Education_College,Lighting_yes,Cooking_yes,AC_yes,249262.19830999998,137.245128026,180.896640135,43.96098562628337,0.0
954,954,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,243503.95886599997,124.451408018,182.300131761,43.96098562628337,27.714405671621673
955,955,sex_male,Urbanity_Rural,Size_5,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,119825.735886,90.89059864010001,77.0293301625,43.96098562628337,0.0
956,956,sex_female,Urbanity_Urban,Size_1,age_66_75,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,225008.013554,136.34145354,164.457155278,43.96098562628337,0.0
957,957,sex_male,Urbanity_Rural,Size_1,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_no,AC_yes,188164.74544,116.022982481,119.883099705,43.96098562628337,0.0
958,958,sex_male,Urbanity_Urban,Size_1,age_46_55,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,114153.611853,109.30832116100001,81.43078075449999,43.96098562628337,8.08472580149623
959,959,sex_male,Urbanity_Urban,Size_4,age_56_65,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,271156.298604,143.225158479,192.058826602,43.96098562628337,0.0
960,960,sex_female,Urbanity_Urban,Size_5,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,248394.87636999998,130.50473828399998,185.927029482,43.96098562628337,24.120195754084545
961,961,sex_male,Urbanity_Urban,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,269998.954617,139.387269581,191.307122732,43.96098562628337,113.20371470644962
962,962,sex_female,Urbanity_Rural,Size_3,age_46_55,Education_College,Lighting_yes,Cooking_no,AC_yes,227994.88375500002,118.82743396299999,155.40422580700002,43.96098562628337,116.24028081081661
963,963,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Graduate,Lighting_yes,Cooking_yes,AC_yes,259064.87258899998,137.135435358,186.540137619,43.96098562628337,107.63136431643484
964,964,sex_female,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,223775.091441,120.66062739799999,169.612052954,43.96098562628337,114.07453832489881
965,965,sex_male,Urbanity_Urban,Size_2,age_66_75,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,145376.940417,103.58868187700001,107.329049619,43.96098562628337,20.116581775500293
966,966,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,214490.504154,116.931923145,158.152408879,43.96098562628337,117.66874824243597
967,967,sex_female,Urbanity_Urban,Size_3,age_26_35,Education_Elementary_School,Lighting_yes,Cooking_yes,AC_yes,127382.22145299999,98.84971462360001,95.4015703841,43.96098562628337,115.15276751309116
968,968,sex_male,Urbanity_Urban,Size_2,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,113468.904443,89.41259582549999,84.4072574626,43.96098562628337,81.55103461247165
969,969,sex_female,Urbanity_Rural,Size_4,age_46_55,Education_High_School,Lighting_yes,Cooking_yes,AC_yes,149831.544231,99.4059447984,104.199692526,43.96098562628337,20.953409601369415
970,970,sex_female,Urbanity_Rural,Size_7,age_46_55,Education_Post_Secondary,Lighting_yes,Cooking_yes,AC_yes,225078.69323099998,124.34823063399999,156.403545527,43.96098562628337,86.25496298083932
971,971,sex_male,Urbanity_Urban,Size_5,age_46_55,Education_College,Lighting_yes,Cooking_yes,AC_yes,293717.149609,147.235841685,210.94250890200001,43.96098562628337,30.529663177462158
972,972,sex_male,Urbanity_Rural,Size_3,age_56_65,Education_Post_Secondary,Lighting_yes,Cooking_no,AC_yes,187067.751099,100.472578035,132.015691501,43.96098562628337,48.39659484989166
973,973,sex_male,Urbanity_Urban,Size_3,age_36_45,Education_Elementary_School,Lighting_yes,Cooking_no,AC_yes,132655.23720899998,94.81580609379999,97.46240485690001,43.96098562628337,109.30806225416293
