,index,c_w_age,w_dutyp,c_w_dutyp,w_urban,c_w_urban,w_sex,c_w_sex,w_ban,w_connectio,e_sqm,c_e_sqm,c_e_income,e_hhsize,c_e_hhsize,c_e_sex,c_e_urban,c_e_dutyp,e_edu,w_age,w_Intercept,c_w_ban,c_w_connectio,Water,e_cdd,e_income,e_Intercept,c_e_edu,Electricity,w
545,570,0.42563481067950504,1,-1.7367332982069854,1,125.00238608534842,1,-0.7568437226027618,0,2,57.184695381760605,15.067949083694954,0.043590892583662805,4.5154660698298725,912.5083817698896,-262.85250551133754,-3456.9683580843025,1875.6306369642127,2,41.01587502251767,367.537176956256,1.0,151.172192043,294.78943358971463,6394.0,731.9702583565836,3329.17321052453,-625.98194077,2816.145797819198,403.4970187777844
546,571,0.6118901453171316,1,-13.751282307656504,1,129.94456046661267,1,1.4565159567788115,0,2,107.2866963170449,15.656991841101894,0.0495006825898634,2.259050700909268,1020.2264754314226,-366.75706829784684,-3555.737708421109,1927.7776106342362,2,60.8337819879632,367.537176956256,1.0,151.172192043,300.2155926908444,6394.0,720.1504140905901,3329.17321052453,-625.98194077,2539.317684563425,403.4970187777844
547,572,0.4144526951936045,1,3.9814025327624862,1,124.51901243676416,1,4.6193496615475,0,2,97.69427945880496,14.695170348853916,0.04490373958191205,0.2057666893793273,1018.6218516331777,-53.45190972690472,-3511.9391664824384,1644.2737165802039,2,33.186413538297536,367.537176956256,1.0,151.172192043,297.30375636732305,6394.0,721.199919571628,3329.17321052453,-625.98194077,1990.4185247138666,403.4970187777844
548,573,0.3212629401923328,1,-11.706087425020945,1,117.50546502827987,1,0.8508294458098091,0,2,102.35577445653996,15.933078571327163,0.04144450881969182,3.4905772331876226,946.1237876462168,-66.58537619454628,-3698.027369865392,1887.19624259275,2,53.83756988829547,367.537176956256,1.0,151.172192043,288.9579257470943,6394.0,731.0106694476387,3329.17321052453,-625.98194077,2795.937763026595,403.4970187777844
549,574,0.3722219526049281,1,-24.110705824680075,1,121.08056303066077,1,6.934103728280832,1,2,117.03742978562605,15.533015827420096,0.04536818023485716,1.182532889998388,929.8924849109097,-187.50000523932303,-3659.6214318795833,2029.7078172964248,2,39.33272892239445,367.537176956256,67.5373352024,151.172192043,311.5756372546548,6394.0,730.599354571557,3329.17321052453,-625.98194077,2323.4904350880306,403.4970187777844
550,575,0.3504158069438503,1,-24.337993251837762,1,120.82506778088214,1,6.015760231342789,2,2,124.43438639113859,15.348585576602595,0.046372083187442674,1.1547869998243243,919.7758824737886,-178.07346097478316,-3635.5276353506206,1912.9763084020774,0,27.766881192688736,367.537176956256,105.833817796,151.172192043,361.74241683653497,6394.0,732.7133510477022,3329.17321052453,1.0,2619.607969724173,403.4970187777844
551,576,0.5060320439499203,1,-3.13326617780432,1,118.8626648258066,1,5.330424104534009,5,2,159.5682242973706,15.655853223645394,0.05050539726698074,6.119567369331138,1014.1245277124623,-63.54411090240046,-3228.185741089399,2067.5279346558864,2,66.34112494967688,367.537176956256,-124.911760486,151.172192043,72.78416895644538,6394.0,727.8995624744217,3329.17321052453,-625.98194077,3867.748878556637,403.4970187777844
552,577,0.2437609783709634,1,-25.168284934832517,1,123.52796654213199,1,-7.0769801079517505,1,2,203.2317012994928,16.196442288911754,0.040669770002990026,4.363371510717142,1009.2723894471362,-58.15470831396754,-3445.8482077996405,2007.6243605706127,2,43.6489158325524,367.537176956256,67.5373352024,151.172192043,305.52518284846883,6394.0,746.9546224034485,3329.17321052453,-625.98194077,3556.3345723635907,403.4970187777844
553,578,0.40147750246717,1,-35.9144314706886,1,128.85459314494662,1,3.3438910502863486,2,2,70.10405508089205,15.255015104160721,0.038871867053523884,1.6802060492717372,903.0594618685843,-176.7518487724339,-3668.979774395037,1781.0466972442575,1,43.36295566114004,367.537176956256,105.833817796,151.172192043,362.27405279091727,6394.0,737.1292370442452,3329.17321052453,-705.469135987,2314.7627554449145,403.4970187777844
554,579,0.3288028515650272,1,-27.47857199956163,1,121.99433146552292,1,0.4672506137676457,0,2,52.65181328548764,16.521035423523394,0.04280019979697668,3.0296479313396745,1019.0107618718381,-155.21711876093374,-3440.763183981304,2076.8250595043287,0,52.22015446119256,367.537176956256,1.0,151.172192043,284.66517710062266,6394.0,731.9178678195058,3329.17321052453,1.0,2949.554872686007,403.4970187777844
555,580,0.4728048377584411,1,-20.968966809545954,1,119.78102778710873,1,0.1424011570995486,0,2,163.55639922859154,15.232901807732622,0.04213562901332157,2.622813670124049,957.586777565752,-236.2577147671379,-3266.578279354972,2147.5911844356124,2,48.47845095452642,367.537176956256,1.0,151.172192043,288.20410073784234,6394.0,721.0692069601329,3329.17321052453,-625.98194077,2939.1299571441727,403.4970187777844
556,581,0.3366704881611882,1,0.7005486480819179,1,126.36528976594812,1,-4.657682907246056,0,2,80.02472723814607,14.827117364512846,0.033775706483835176,3.848113603993672,956.5633290053996,-327.1113780677801,-3598.29251915687,1978.8985224927076,2,47.396652353594035,367.537176956256,1.0,151.172192043,294.20652062839883,6394.0,737.135111137771,3329.17321052453,-625.98194077,2761.9851805345893,403.4970187777844
557,582,0.3878036949124982,1,-18.24751539887094,1,127.72462494092976,1,0.4851216413946646,0,2,169.5657783036573,15.897172452770528,0.044323485014035546,6.4279547157906975,1001.4865589366713,-277.76309559717146,-3663.868307274092,1993.7488755281845,2,36.36681053008452,367.537176956256,1.0,151.172192043,289.0013121947715,6394.0,738.3507508586175,3329.17321052453,-625.98194077,3795.471346114008,403.4970187777844
558,583,0.4971171974922135,1,-10.558737550026496,1,120.67832742734299,1,-3.727447207608214,0,2,95.22534656254028,16.724954945610403,0.043139515422293176,3.1467619591933285,896.623165164994,-216.88399693289986,-3586.6201751514286,2054.922087526284,2,48.95002716328181,367.537176956256,1.0,151.172192043,291.42581959993623,6394.0,729.4654270029947,3329.17321052453,-625.98194077,2701.7706491945137,403.4970187777844
559,584,0.2632884920142051,1,-17.150482151073383,1,128.21157792014463,1,3.6650192283304306,2,2,133.77841028023468,14.832652084422556,0.04949375160154516,2.6035829047853087,1053.9417105465773,-303.256224321383,-3451.6195772301808,1962.2622107882041,2,22.247168326332407,367.537176956256,105.833817796,151.172192043,364.7821381955317,6394.0,736.86981169259,3329.17321052453,-625.98194077,2768.3422210899957,403.4970187777844
560,585,0.3199875834202299,1,-11.582662052165364,1,125.60595803921079,1,-4.152997860823582,2,2,98.69401135159927,14.908931701343038,0.04488679599804734,0.5628551930894852,1077.9550413890877,-169.4963220328743,-3510.5100660962657,2057.6970480265736,2,61.83424814746761,367.537176956256,105.833817796,151.172192043,368.08474520885824,6394.0,731.7902423342722,3329.17321052453,-625.98194077,2167.5482105405704,403.4970187777844
561,586,0.4346883332352897,1,3.299985118211304,1,126.38775715262436,1,1.2680731551550082,0,2,126.07320988178827,15.488949181154648,0.0453056859924218,1.8048971782517444,1058.8145141466782,-262.97337854932994,-3583.8335205165145,2266.0650877410253,2,43.619481869316814,367.537176956256,1.0,151.172192043,298.41132854187333,6394.0,723.8190388733369,3329.17321052453,-625.98194077,2609.566156038178,403.4970187777844
562,587,0.43855631753267854,1,-9.810141271151512,1,125.02666559009882,1,1.138852592158485,3,2,111.64361999119006,16.062129222237743,0.043972576652570615,1.377676846263415,1031.9253664379903,-326.63213701733576,-3544.915923095913,1955.7369919178168,2,47.843565666272134,367.537176956256,145.15303581,151.172192043,452.342064456306,6394.0,730.7824917634139,3329.17321052453,-625.98194077,2371.3686644132404,403.4970187777844
563,588,0.4325184223743643,1,-22.35738703641345,1,124.65300259009251,1,2.134443515829193,0,2,96.36113962504294,15.954417401028858,0.042528336686435735,0.9038738943475888,1039.4527931089756,-369.3697789694355,-3570.325599375809,1992.9999489440972,2,48.95361090881107,367.537176956256,1.0,151.172192043,289.56114692468134,6394.0,728.0558263915167,3329.17321052453,-625.98194077,2185.0858049692342,403.4970187777844
564,589,0.3967652123650103,0,-9.031827584386873,1,125.78136509931231,1,0.13688344418555687,1,2,161.79144369187398,17.137811380405207,0.042183995493858935,1.402474030297388,989.0034038506103,-117.18007921387111,-3601.8904492496545,2140.257554682859,2,54.584431608770046,367.537176956256,67.5373352024,151.172192043,322.14308485330963,6394.0,730.7886095304755,3329.17321052453,-625.98194077,2163.4033688802333,403.4970187777844
565,590,0.2698222816926768,1,-31.47230795895303,1,124.23890816850931,1,0.6672797547139577,1,2,86.40575189300417,14.819373411520688,0.04285253118286963,2.781149225063417,873.1633024374919,-22.876642274589592,-3749.5568122348177,1726.7981528063517,2,54.13689859470169,367.537176956256,67.5373352024,151.172192043,307.75239518349787,6394.0,740.041170285717,3329.17321052453,-625.98194077,2459.362552762408,403.4970187777844
566,591,0.333332382052324,0,5.078045679039006,1,120.4148386794544,1,-4.277940925215482,0,2,93.48298436480458,16.680378892968854,0.05212371590367711,6.204927411592108,993.0705911423796,-157.84679782510617,-3537.000739748765,2079.58039616162,2,39.50528641457159,367.537176956256,1.0,151.172192043,290.90865688469484,6394.0,725.9060388259932,3329.17321052453,-625.98194077,3032.5348246603608,403.4970187777844
567,592,0.3393710317368526,0,-31.366497341106488,1,128.49945043985187,1,-4.389166076129413,0,2,108.55619687745505,15.325972641835447,0.04025877868881296,3.009674141884622,994.8399527486273,-296.5430483897564,-3780.2156305785884,2003.111192214678,2,51.68993893773234,367.537176956256,1.0,151.172192043,295.4030596628869,6394.0,735.1939602508669,3329.17321052453,-625.98194077,2197.066732767993,403.4970187777844
568,593,0.3841353936804329,0,-8.234311639506807,1,129.0223178951731,1,-3.8451894488201783,3,2,25.060585462583326,15.958077084490066,0.05021243109049519,5.255033462542029,1016.2037504501843,-127.74134154810551,-3651.2087080981123,1674.6191529064208,0,53.675417931520826,367.537176956256,145.15303581,151.172192043,455.4209280150383,6394.0,725.923033044291,3329.17321052453,1.0,2835.449266793465,403.4970187777844
569,594,0.33383394209010897,1,-1.7788574289664751,1,126.72108249799193,0,-6.030810207255616,1,1,20.990465523790746,15.744303661848743,0.04886444659104371,4.587160879345798,1015.8100630347568,-198.45767616614344,-3659.255843762594,1747.2055075191697,2,40.2622597544064,367.537176956256,67.5373352024,27.358894639899997,218.700711731848,6394.0,726.4745915908313,3329.17321052453,-625.98194077,2802.5595650466576,403.4970187777844
570,595,0.4201044205774797,0,-4.242065187866857,1,125.74981166741505,0,1.5019040686235117,0,2,88.97110127113487,16.954373781221456,0.04281117073315222,3.177858425792272,990.458971678828,-146.89921587926045,-3571.9041115161467,2238.009026733716,2,60.193339751250726,367.537176956256,1.0,151.172192043,298.8192350871868,6394.0,726.7165467804231,3329.17321052453,-625.98194077,2319.10935876455,403.4970187777844
571,596,0.32125375967886466,1,0.734464242013118,1,124.28966285654772,1,-1.6225423626509423,0,2,134.85328861753834,14.83288366604992,0.041608387383882034,4.3211069538026825,960.1786368316417,-208.79173419399686,-3508.254074184543,1785.7131249204133,0,27.428866012925802,367.537176956256,1.0,151.172192043,291.96715742042306,6394.0,734.9145791076159,3329.17321052453,1.0,3379.9887477584257,403.4970187777844
572,597,0.4717896171377609,1,-14.737622081733509,1,126.65381485924969,1,-1.6181031629508764,5,2,170.2009795659007,14.834354792323225,0.044627618775664166,4.169506192091099,969.9644553691124,-245.20330660928107,-3444.002458936104,1923.7588651020278,0,48.34798395159735,367.537176956256,-124.911760486,151.172192043,64.94989345223547,6394.0,734.741391786299,3329.17321052453,1.0,3522.2099359257286,403.4970187777844
573,598,0.3567725539330529,1,-0.6980760540363029,1,117.994534012836,1,7.311816030409986,0,2,129.31067900150694,16.601370238192438,0.04221450177438127,4.827069381131513,967.3905247552631,-277.78943380786666,-3885.425582346679,2201.345715844884,2,37.63203856900493,367.537176956256,1.0,151.172192043,294.08608672429506,6394.0,718.4588474085733,3329.17321052453,-625.98194077,3231.052419965382,403.4970187777844
574,599,0.3181463924923164,1,8.040058567493897,1,123.79093722572668,1,-1.9679582886328235,0,2,97.6873266523997,15.933405076195047,0.04132720835358792,3.154864342716621,1015.0411869573677,-13.602145957337274,-3472.3230882385487,1809.823453475535,2,31.648150001009988,367.537176956256,1.0,151.172192043,294.7767621804918,6394.0,731.8760567427527,3329.17321052453,-625.98194077,2802.400074148313,403.4970187777844
575,600,0.29397417838916984,1,-13.806837821032367,1,123.80298613033905,0,-1.0569506812140614,0,2,102.36428709284974,16.12082069446144,0.04042385015006597,2.7744239973528755,958.5500350814772,-267.2327607470192,-3414.7992372171802,1702.8025084761746,0,31.437315830654526,367.537176956256,1.0,151.172192043,287.2440714966107,6394.0,722.0199666458542,3329.17321052453,1.0,2987.664783216779,403.4970187777844
576,601,0.3675197947579889,1,-8.879710077262306,1,127.5491578250137,0,-1.3205542898857914,0,2,35.125987110085816,17.184221014957902,0.0376549309335035,3.4982056801175725,951.5767967424292,-273.1801998706974,-3397.0300930827216,1703.5480686112742,2,28.220314124237003,367.537176956256,1.0,151.172192043,290.81244389696496,6394.0,726.4601437512068,3329.17321052453,-625.98194077,2597.579843772393,403.4970187777844
577,602,0.3800688079993761,1,6.411257313201084,1,132.02528286908728,0,3.2844441563408213,0,1,84.97771948620262,15.55084421740365,0.045488647549621064,2.7462893689109444,979.9887705445904,-302.2549684609678,-3176.5671642917323,1919.4469669474993,2,55.59433109709993,367.537176956256,1.0,27.358894639899997,201.82749255223308,6394.0,746.5570267755876,3329.17321052453,-625.98194077,2724.1870409488924,403.4970187777844
578,604,0.4287753430115927,0,-9.785537962102936,1,123.4977047359708,0,-1.0745711971409988,2,2,89.4710704092296,15.694722517676034,0.04024086938908529,3.623658714958821,916.712670622584,-136.68559438396375,-3538.192233418699,2067.525252885164,2,54.238969245976534,367.537176956256,105.833817796,151.172192043,374.3083518819539,6394.0,732.2681971678369,3329.17321052453,-625.98194077,2343.8228672077207,403.4970187777844
579,605,0.3554495627607205,1,-16.62635016358582,1,124.38925124699527,0,3.658608386346032,1,2,125.71183124444572,15.973919067794291,0.0403591911023103,2.9810223996335177,1025.5865856265043,-1.5426416124300038,-3794.249120688852,1848.8253762551865,2,77.16072904968672,367.537176956256,67.5373352024,151.172192043,317.634580357826,6394.0,736.7719277023851,3329.17321052453,-625.98194077,2811.294223584379,403.4970187777844
580,606,0.5628545915173634,1,-12.962472658721945,1,121.3674028286032,0,0.9241463904030108,1,2,152.73615913403702,16.021769257378224,0.0452964996733586,4.1662934991305764,960.1514688223401,-131.87850903768805,-3716.2008261401756,2150.3053182102894,2,64.43181653336325,367.537176956256,67.5373352024,151.172192043,321.0857287120765,6394.0,731.1606772544618,3329.17321052453,-625.98194077,3238.248011139301,403.4970187777844
581,607,0.2987565485116354,1,-8.574128099448755,1,122.66173312740808,0,-2.1264520236229063,1,2,172.96673351064788,14.95902680014407,0.043120095239847264,2.977055594771244,1013.1374247118532,-238.4502124513492,-3563.9945528430158,2184.372154060669,2,54.10631681916253,367.537176956256,67.5373352024,151.172192043,315.83732824471815,6394.0,725.5972980236993,3329.17321052453,-625.98194077,3078.739411751067,403.4970187777844
582,608,0.3995026208271496,0,-16.235972620666125,1,127.00319156169708,0,5.4001649282387865,1,2,108.08428126940836,16.36678371295946,0.04790696201855617,1.6949658896959032,987.0145809250492,-153.49823378119882,-3500.5076689471834,1959.107170588437,0,42.61728914607053,367.537176956256,67.5373352024,151.172192043,320.8521230046983,6394.0,739.4617672778888,3329.17321052453,1.0,2346.599421203185,403.4970187777844
583,610,0.4259577377282385,1,0.22075758407225976,1,126.30000087053776,0,5.804154141079767,1,2,115.26995648506373,15.938896529091892,0.043282915745248986,2.2729784205792654,947.252753931171,-262.8983627728682,-3438.038687789452,1649.8508184747018,2,49.27307315254793,367.537176956256,67.5373352024,151.172192043,322.11889778945283,6394.0,727.9973888510978,3329.17321052453,-625.98194077,2589.690002199175,403.4970187777844
584,611,0.2974517125084644,1,-5.756548582753173,1,128.47053340678946,1,8.028733733991185,1,2,67.14073423259444,15.145570185676767,0.04746150325396032,3.4570623579295914,956.1481286549421,-134.75087836526578,-3570.5299838892656,1702.3442415695022,2,51.92852471227106,367.537176956256,67.5373352024,151.172192043,321.6383889843387,6394.0,730.8214750452139,3329.17321052453,-625.98194077,2618.82030748379,403.4970187777844
