,Age,ConstructionType,ConstructionYear,Energy,Gender,HHSize,Income,Waste,Water,w
9907,75,appartements,1940,32,femme,2.25,23254.0,110.1,64,38.87
9908,32,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9909,28,"ouvert, fermes, châteaux",1932,32,femme,2.25,23254.0,110.1,64,38.87
9910,21,"ouvert, fermes, châteaux",1978,32,femme,2.25,23254.0,110.1,64,38.87
9911,33,fermé,1976,32,homme,2.25,23254.0,110.1,64,38.87
9912,46,"ouvert, fermes, châteaux",1981,32,homme,2.25,23254.0,110.1,64,38.87
9913,6,demi-fermé,1963,32,homme,2.25,23254.0,110.1,64,38.87
9914,18,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9915,35,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9916,48,"ouvert, fermes, châteaux",1967,32,femme,2.25,23254.0,110.1,64,38.87
9917,60,fermé,1956,32,femme,2.25,23254.0,110.1,64,38.87
9918,75,demi-fermé,1953,32,homme,2.25,23254.0,110.1,64,38.87
9919,70,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9920,7,demi-fermé,1900,32,homme,2.25,23254.0,110.1,64,38.87
9921,57,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9922,65,"ouvert, fermes, châteaux",1976,32,homme,2.25,23254.0,110.1,64,38.87
9923,40,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9924,43,"ouvert, fermes, châteaux",1944,32,femme,2.25,23254.0,110.1,64,38.87
9925,41,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9926,52,"ouvert, fermes, châteaux",1981,32,homme,2.25,23254.0,110.1,64,38.87
9927,58,appartements,1900,32,femme,2.25,23254.0,110.1,64,38.87
9928,16,demi-fermé,1923,32,homme,2.25,23254.0,110.1,64,38.87
9929,26,fermé,1969,32,femme,2.25,23254.0,110.1,64,38.87
9930,8,demi-fermé,1927,32,femme,2.25,23254.0,110.1,64,38.87
9931,62,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9932,63,"ouvert, fermes, châteaux",1929,32,femme,2.25,23254.0,110.1,64,38.87
9933,70,demi-fermé,1900,32,femme,2.25,23254.0,110.1,64,38.87
9934,37,fermé,1981,32,femme,2.25,23254.0,110.1,64,38.87
9935,43,"ouvert, fermes, châteaux",1911,32,homme,2.25,23254.0,110.1,64,38.87
9936,17,"ouvert, fermes, châteaux",1926,32,femme,2.25,23254.0,110.1,64,38.87
9937,52,appartements,1900,32,femme,2.25,23254.0,110.1,64,38.87
9938,20,"ouvert, fermes, châteaux",1963,32,femme,2.25,23254.0,110.1,64,38.87
9939,17,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9940,30,appartements,1942,32,femme,2.25,23254.0,110.1,64,38.87
9941,71,"ouvert, fermes, châteaux",1933,32,homme,2.25,23254.0,110.1,64,38.87
9942,25,"ouvert, fermes, châteaux",1975,32,femme,2.25,23254.0,110.1,64,38.87
9943,55,fermé,1900,32,femme,2.25,23254.0,110.1,64,38.87
9944,15,"ouvert, fermes, châteaux",1981,32,homme,2.25,23254.0,110.1,64,38.87
9945,23,appartements,1950,32,femme,2.25,23254.0,110.1,64,38.87
9946,3,"ouvert, fermes, châteaux",1927,32,homme,2.25,23254.0,110.1,64,38.87
9947,13,appartements,1914,32,homme,2.25,23254.0,110.1,64,38.87
9948,75,demi-fermé,1948,32,femme,2.25,23254.0,110.1,64,38.87
9949,71,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9950,57,fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9951,41,fermé,1900,32,femme,2.25,23254.0,110.1,64,38.87
9952,75,demi-fermé,1967,32,homme,2.25,23254.0,110.1,64,38.87
9953,51,fermé,1900,32,femme,2.25,23254.0,110.1,64,38.87
9954,48,fermé,1963,32,femme,2.25,23254.0,110.1,64,38.87
9955,75,"ouvert, fermes, châteaux",1977,32,homme,2.25,23254.0,110.1,64,38.87
9956,38,"ouvert, fermes, châteaux",1980,32,femme,2.25,23254.0,110.1,64,38.87
9957,32,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9958,48,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9960,71,"ouvert, fermes, châteaux",1981,32,femme,2.25,23254.0,110.1,64,38.87
9961,56,demi-fermé,1926,32,homme,2.25,23254.0,110.1,64,38.87
9962,1,"ouvert, fermes, châteaux",1963,32,homme,2.25,23254.0,110.1,64,38.87
9963,45,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9964,10,"ouvert, fermes, châteaux",1943,32,homme,2.25,23254.0,110.1,64,38.87
9965,75,demi-fermé,1953,32,femme,2.25,23254.0,110.1,64,38.87
9966,62,demi-fermé,1953,32,femme,2.25,23254.0,110.1,64,38.87
9968,51,fermé,1981,32,femme,2.25,23254.0,110.1,64,38.87
9969,46,"ouvert, fermes, châteaux",1959,32,femme,2.25,23254.0,110.1,64,38.87
9970,17,"ouvert, fermes, châteaux",1901,32,homme,2.25,23254.0,110.1,64,38.87
9971,67,fermé,1932,32,homme,2.25,23254.0,110.1,64,38.87
9972,65,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9973,65,"ouvert, fermes, châteaux",1981,32,homme,2.25,23254.0,110.1,64,38.87
9974,1,demi-fermé,1936,32,homme,2.25,23254.0,110.1,64,38.87
9975,30,"ouvert, fermes, châteaux",1979,32,femme,2.25,23254.0,110.1,64,38.87
9976,65,demi-fermé,1948,32,homme,2.25,23254.0,110.1,64,38.87
9977,51,fermé,1975,32,homme,2.25,23254.0,110.1,64,38.87
9979,15,demi-fermé,1974,32,homme,2.25,23254.0,110.1,64,38.87
9980,66,"ouvert, fermes, châteaux",1909,32,homme,2.25,23254.0,110.1,64,38.87
9981,26,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9982,33,fermé,1931,32,femme,2.25,23254.0,110.1,64,38.87
9983,8,"ouvert, fermes, châteaux",1972,32,homme,2.25,23254.0,110.1,64,38.87
9984,71,fermé,1931,32,femme,2.25,23254.0,110.1,64,38.87
9985,30,"ouvert, fermes, châteaux",1981,32,femme,2.25,23254.0,110.1,64,38.87
9986,55,appartements,1952,32,homme,2.25,23254.0,110.1,64,38.87
9987,36,demi-fermé,1900,32,femme,2.25,23254.0,110.1,64,38.87
9988,46,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9989,22,"ouvert, fermes, châteaux",1960,32,femme,2.25,23254.0,110.1,64,38.87
9990,58,fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9991,3,"ouvert, fermes, châteaux",1900,32,homme,2.25,23254.0,110.1,64,38.87
9992,75,"ouvert, fermes, châteaux",1981,32,femme,2.25,23254.0,110.1,64,38.87
9993,68,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9994,73,demi-fermé,1962,32,femme,2.25,23254.0,110.1,64,38.87
9995,75,"ouvert, fermes, châteaux",1900,32,femme,2.25,23254.0,110.1,64,38.87
9996,11,appartements,1920,32,homme,2.25,23254.0,110.1,64,38.87
9997,25,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
9998,75,"ouvert, fermes, châteaux",1960,32,femme,2.25,23254.0,110.1,64,38.87
9999,37,demi-fermé,1981,32,homme,2.25,23254.0,110.1,64,38.87
10000,32,demi-fermé,1948,42,femme,2.59,23254.0,114.4,74,52.25
10001,11,"ouvert, fermes, châteaux",1920,42,femme,2.59,23254.0,114.4,74,52.25
10002,70,"ouvert, fermes, châteaux",1976,42,homme,2.59,23254.0,114.4,74,52.25
10003,17,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10004,75,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10005,50,demi-fermé,1900,42,homme,2.59,23254.0,114.4,74,52.25
10006,5,"ouvert, fermes, châteaux",1916,42,femme,2.59,23254.0,114.4,74,52.25
10007,43,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10008,43,fermé,1981,42,femme,2.59,23254.0,114.4,74,52.25
10009,73,"ouvert, fermes, châteaux",1964,42,homme,2.59,23254.0,114.4,74,52.25
10010,46,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10011,48,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10012,22,demi-fermé,1968,42,homme,2.59,23254.0,114.4,74,52.25
10013,5,demi-fermé,1981,42,femme,2.59,23254.0,114.4,74,52.25
10014,6,appartements,1900,42,femme,2.59,23254.0,114.4,74,52.25
10015,46,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10016,16,demi-fermé,1900,42,homme,2.59,23254.0,114.4,74,52.25
10017,42,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10018,75,demi-fermé,1981,42,homme,2.59,23254.0,114.4,74,52.25
10019,47,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10020,20,demi-fermé,1974,42,femme,2.59,23254.0,114.4,74,52.25
10021,11,"ouvert, fermes, châteaux",1917,42,femme,2.59,23254.0,114.4,74,52.25
10022,3,demi-fermé,1981,42,homme,2.59,23254.0,114.4,74,52.25
10023,75,"ouvert, fermes, châteaux",1926,42,femme,2.59,23254.0,114.4,74,52.25
10024,10,"ouvert, fermes, châteaux",1932,42,homme,2.59,23254.0,114.4,74,52.25
10025,48,appartements,1900,42,homme,2.59,23254.0,114.4,74,52.25
10026,75,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10027,17,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10028,21,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10029,7,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10030,28,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10031,6,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10032,5,"ouvert, fermes, châteaux",1949,42,femme,2.59,23254.0,114.4,74,52.25
10033,43,"ouvert, fermes, châteaux",1917,42,femme,2.59,23254.0,114.4,74,52.25
10034,33,"ouvert, fermes, châteaux",1908,42,femme,2.59,23254.0,114.4,74,52.25
10035,27,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10036,20,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10037,28,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10038,37,"ouvert, fermes, châteaux",1979,42,femme,2.59,23254.0,114.4,74,52.25
10039,31,demi-fermé,1908,42,homme,2.59,23254.0,114.4,74,52.25
10040,20,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10041,28,"ouvert, fermes, châteaux",1906,42,femme,2.59,23254.0,114.4,74,52.25
10042,61,demi-fermé,1900,42,homme,2.59,23254.0,114.4,74,52.25
10043,66,appartements,1900,42,homme,2.59,23254.0,114.4,74,52.25
10044,48,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10045,61,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10046,53,"ouvert, fermes, châteaux",1901,42,femme,2.59,23254.0,114.4,74,52.25
10047,42,appartements,1981,42,homme,2.59,23254.0,114.4,74,52.25
10048,2,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10050,57,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10051,25,demi-fermé,1981,42,homme,2.59,23254.0,114.4,74,52.25
10052,43,demi-fermé,1979,42,homme,2.59,23254.0,114.4,74,52.25
10053,45,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10054,72,"ouvert, fermes, châteaux",1972,42,homme,2.59,23254.0,114.4,74,52.25
10055,31,"ouvert, fermes, châteaux",1955,42,homme,2.59,23254.0,114.4,74,52.25
10056,67,demi-fermé,1909,42,femme,2.59,23254.0,114.4,74,52.25
10057,75,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10058,16,"ouvert, fermes, châteaux",1956,42,femme,2.59,23254.0,114.4,74,52.25
10059,30,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10060,36,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10061,5,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10062,45,"ouvert, fermes, châteaux",1911,42,femme,2.59,23254.0,114.4,74,52.25
10063,31,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10064,60,"ouvert, fermes, châteaux",1977,42,femme,2.59,23254.0,114.4,74,52.25
10065,15,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10066,32,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10067,10,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10068,61,"ouvert, fermes, châteaux",1943,42,homme,2.59,23254.0,114.4,74,52.25
10069,18,fermé,1900,42,homme,2.59,23254.0,114.4,74,52.25
10070,11,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10072,13,demi-fermé,1981,42,homme,2.59,23254.0,114.4,74,52.25
10073,27,demi-fermé,1916,42,femme,2.59,23254.0,114.4,74,52.25
10075,50,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10076,22,"ouvert, fermes, châteaux",1980,42,homme,2.59,23254.0,114.4,74,52.25
10077,53,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10078,43,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10079,12,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10080,17,fermé,1932,42,homme,2.59,23254.0,114.4,74,52.25
10081,16,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10082,36,"ouvert, fermes, châteaux",1906,42,femme,2.59,23254.0,114.4,74,52.25
10083,22,fermé,1900,42,homme,2.59,23254.0,114.4,74,52.25
10084,75,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10085,8,"ouvert, fermes, châteaux",1981,42,femme,2.59,23254.0,114.4,74,52.25
10087,37,"ouvert, fermes, châteaux",1980,42,femme,2.59,23254.0,114.4,74,52.25
10088,40,"ouvert, fermes, châteaux",1981,42,homme,2.59,23254.0,114.4,74,52.25
10089,32,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10090,2,"ouvert, fermes, châteaux",1900,42,femme,2.59,23254.0,114.4,74,52.25
10091,47,demi-fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10092,45,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10093,62,fermé,1900,42,femme,2.59,23254.0,114.4,74,52.25
10094,53,"ouvert, fermes, châteaux",1911,42,homme,2.59,23254.0,114.4,74,52.25
10096,16,demi-fermé,1979,42,homme,2.59,23254.0,114.4,74,52.25
10097,3,"ouvert, fermes, châteaux",1900,42,homme,2.59,23254.0,114.4,74,52.25
10098,30,demi-fermé,1909,42,femme,2.59,23254.0,114.4,74,52.25
10099,43,"ouvert, fermes, châteaux",1912,42,femme,2.59,23254.0,114.4,74,52.25
10100,75,fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10101,55,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10102,75,appartements,1913,161,homme,2.06,23254.0,114.5,60,213.01
10103,56,"ouvert, fermes, châteaux",1900,161,femme,2.06,23254.0,114.5,60,213.01
10104,8,fermé,1964,161,femme,2.06,23254.0,114.5,60,213.01
10105,33,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10106,8,"ouvert, fermes, châteaux",1981,161,homme,2.06,23254.0,114.5,60,213.01
10107,21,appartements,1981,161,homme,2.06,23254.0,114.5,60,213.01
10108,37,fermé,1923,161,homme,2.06,23254.0,114.5,60,213.01
10109,8,demi-fermé,1981,161,homme,2.06,23254.0,114.5,60,213.01
10110,11,appartements,1951,161,homme,2.06,23254.0,114.5,60,213.01
10111,36,"ouvert, fermes, châteaux",1900,161,femme,2.06,23254.0,114.5,60,213.01
10112,7,"ouvert, fermes, châteaux",1952,161,femme,2.06,23254.0,114.5,60,213.01
10113,25,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10114,30,demi-fermé,1914,161,femme,2.06,23254.0,114.5,60,213.01
10115,12,demi-fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10116,23,demi-fermé,1981,161,homme,2.06,23254.0,114.5,60,213.01
10117,31,demi-fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10118,32,appartements,1946,161,homme,2.06,23254.0,114.5,60,213.01
10119,61,appartements,1959,161,homme,2.06,23254.0,114.5,60,213.01
10120,75,fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10121,47,fermé,1951,161,femme,2.06,23254.0,114.5,60,213.01
10122,17,appartements,1981,161,homme,2.06,23254.0,114.5,60,213.01
10123,75,fermé,1964,161,homme,2.06,23254.0,114.5,60,213.01
10124,67,fermé,1977,161,femme,2.06,23254.0,114.5,60,213.01
10125,28,fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10126,15,demi-fermé,1958,161,femme,2.06,23254.0,114.5,60,213.01
10127,75,fermé,1981,161,homme,2.06,23254.0,114.5,60,213.01
10128,12,appartements,1900,161,homme,2.06,23254.0,114.5,60,213.01
10129,42,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10130,0,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10131,8,"ouvert, fermes, châteaux",1940,161,homme,2.06,23254.0,114.5,60,213.01
10132,75,appartements,1975,161,femme,2.06,23254.0,114.5,60,213.01
10133,38,"ouvert, fermes, châteaux",1979,161,femme,2.06,23254.0,114.5,60,213.01
10134,35,demi-fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10135,12,"ouvert, fermes, châteaux",1900,161,femme,2.06,23254.0,114.5,60,213.01
10136,47,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10137,38,appartements,1920,161,femme,2.06,23254.0,114.5,60,213.01
10138,70,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10139,37,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10140,52,fermé,1901,161,homme,2.06,23254.0,114.5,60,213.01
10141,75,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10142,75,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10143,35,"ouvert, fermes, châteaux",1981,161,femme,2.06,23254.0,114.5,60,213.01
10144,1,fermé,1981,161,homme,2.06,23254.0,114.5,60,213.01
10145,50,fermé,1981,161,homme,2.06,23254.0,114.5,60,213.01
10146,66,appartements,1980,161,femme,2.06,23254.0,114.5,60,213.01
10147,43,fermé,1936,161,homme,2.06,23254.0,114.5,60,213.01
10148,3,appartements,1924,161,homme,2.06,23254.0,114.5,60,213.01
10149,51,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10150,31,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10151,40,appartements,1975,161,femme,2.06,23254.0,114.5,60,213.01
10152,46,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10153,27,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10154,1,fermé,1910,161,femme,2.06,23254.0,114.5,60,213.01
10155,47,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10156,55,appartements,1959,161,homme,2.06,23254.0,114.5,60,213.01
10157,31,"ouvert, fermes, châteaux",1981,161,femme,2.06,23254.0,114.5,60,213.01
10158,67,fermé,1910,161,homme,2.06,23254.0,114.5,60,213.01
10159,58,"ouvert, fermes, châteaux",1933,161,femme,2.06,23254.0,114.5,60,213.01
10160,28,appartements,1900,161,femme,2.06,23254.0,114.5,60,213.01
10161,75,demi-fermé,1904,161,homme,2.06,23254.0,114.5,60,213.01
10162,17,demi-fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10163,13,"ouvert, fermes, châteaux",1968,161,femme,2.06,23254.0,114.5,60,213.01
10165,57,appartements,1936,161,homme,2.06,23254.0,114.5,60,213.01
10166,42,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10167,11,fermé,1926,161,femme,2.06,23254.0,114.5,60,213.01
10168,32,fermé,1964,161,femme,2.06,23254.0,114.5,60,213.01
10169,56,"ouvert, fermes, châteaux",1901,161,femme,2.06,23254.0,114.5,60,213.01
10170,21,fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10171,28,"ouvert, fermes, châteaux",1952,161,femme,2.06,23254.0,114.5,60,213.01
10172,51,demi-fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10173,3,fermé,1950,161,homme,2.06,23254.0,114.5,60,213.01
10174,12,demi-fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10175,25,appartements,1959,161,femme,2.06,23254.0,114.5,60,213.01
10176,6,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10177,45,"ouvert, fermes, châteaux",1981,161,homme,2.06,23254.0,114.5,60,213.01
10178,17,"ouvert, fermes, châteaux",1981,161,femme,2.06,23254.0,114.5,60,213.01
10179,66,appartements,1981,161,femme,2.06,23254.0,114.5,60,213.01
10180,47,fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10181,75,appartements,1900,161,homme,2.06,23254.0,114.5,60,213.01
10182,16,demi-fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10183,70,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10184,7,fermé,1980,161,homme,2.06,23254.0,114.5,60,213.01
10185,45,"ouvert, fermes, châteaux",1922,161,femme,2.06,23254.0,114.5,60,213.01
10186,28,"ouvert, fermes, châteaux",1900,161,homme,2.06,23254.0,114.5,60,213.01
10187,75,demi-fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10188,6,fermé,1900,161,homme,2.06,23254.0,114.5,60,213.01
10189,75,appartements,1946,161,femme,2.06,23254.0,114.5,60,213.01
10190,2,appartements,1976,161,femme,2.06,23254.0,114.5,60,213.01
10191,11,"ouvert, fermes, châteaux",1900,161,femme,2.06,23254.0,114.5,60,213.01
10193,75,"ouvert, fermes, châteaux",1900,161,femme,2.06,23254.0,114.5,60,213.01
10194,53,demi-fermé,1912,161,homme,2.06,23254.0,114.5,60,213.01
10195,75,fermé,1972,161,homme,2.06,23254.0,114.5,60,213.01
10196,73,fermé,1900,161,femme,2.06,23254.0,114.5,60,213.01
10197,55,fermé,1981,161,femme,2.06,23254.0,114.5,60,213.01
10198,33,fermé,1971,161,homme,2.06,23254.0,114.5,60,213.01
10199,38,appartements,1980,161,homme,2.06,23254.0,114.5,60,213.01
10200,75,"ouvert, fermes, châteaux",1981,47,homme,2.4,23254.0,91.8,67,53.91
10201,45,demi-fermé,1973,47,femme,2.4,23254.0,91.8,67,53.91
10202,28,"ouvert, fermes, châteaux",1900,47,homme,2.4,23254.0,91.8,67,53.91
10203,46,"ouvert, fermes, châteaux",1981,47,femme,2.4,23254.0,91.8,67,53.91
10204,46,"ouvert, fermes, châteaux",1924,47,homme,2.4,23254.0,91.8,67,53.91
10205,16,demi-fermé,1981,47,homme,2.4,23254.0,91.8,67,53.91
10206,27,"ouvert, fermes, châteaux",1900,47,femme,2.4,23254.0,91.8,67,53.91
10207,1,fermé,1974,47,homme,2.4,23254.0,91.8,67,53.91
10208,56,"ouvert, fermes, châteaux",1981,47,femme,2.4,23254.0,91.8,67,53.91
10209,63,fermé,1981,47,homme,2.4,23254.0,91.8,67,53.91
10210,30,"ouvert, fermes, châteaux",1981,47,homme,2.4,23254.0,91.8,67,53.91
10211,3,"ouvert, fermes, châteaux",1900,47,femme,2.4,23254.0,91.8,67,53.91
10212,42,"ouvert, fermes, châteaux",1907,47,femme,2.4,23254.0,91.8,67,53.91
10213,62,demi-fermé,1981,47,femme,2.4,23254.0,91.8,67,53.91
10214,75,"ouvert, fermes, châteaux",1981,47,femme,2.4,23254.0,91.8,67,53.91
10215,11,demi-fermé,1911,47,femme,2.4,23254.0,91.8,67,53.91
10216,26,demi-fermé,1900,47,homme,2.4,23254.0,91.8,67,53.91
10217,37,"ouvert, fermes, châteaux",1981,47,femme,2.4,23254.0,91.8,67,53.91
10218,36,"ouvert, fermes, châteaux",1981,47,femme,2.4,23254.0,91.8,67,53.91
10219,68,"ouvert, fermes, châteaux",1900,47,homme,2.4,23254.0,91.8,67,53.91
10220,1,demi-fermé,1900,47,homme,2.4,23254.0,91.8,67,53.91
10221,3,"ouvert, fermes, châteaux",1972,47,homme,2.4,23254.0,91.8,67,53.91
10222,75,"ouvert, fermes, châteaux",1900,47,homme,2.4,23254.0,91.8,67,53.91
10223,12,fermé,1900,47,femme,2.4,23254.0,91.8,67,53.91
10224,38,"ouvert, fermes, châteaux",1900,47,homme,2.4,23254.0,91.8,67,53.91
10225,66,demi-fermé,1981,47,femme,2.4,23254.0,91.8,67,53.91
10226,35,fermé,1966,47,homme,2.4,23254.0,91.8,67,53.91
10227,47,"ouvert, fermes, châteaux",1900,47,femme,2.4,23254.0,91.8,67,53.91
10228,46,"ouvert, fermes, châteaux",1950,47,homme,2.4,23254.0,91.8,67,53.91
10230,31,fermé,1900,47,homme,2.4,23254.0,91.8,67,53.91
10231,75,demi-fermé,1979,47,femme,2.4,23254.0,91.8,67,53.91
10232,36,fermé,1941,47,femme,2.4,23254.0,91.8,67,53.91
10233,75,appartements,1981,47,homme,2.4,23254.0,91.8,67,53.91
10235,68,demi-fermé,1900,47,femme,2.4,23254.0,91.8,67,53.91
10236,23,"ouvert, fermes, châteaux",1900,47,homme,2.4,23254.0,91.8,67,53.91
10237,62,"ouvert, fermes, châteaux",1981,47,homme,2.4,23254.0,91.8,67,53.91
10238,8,demi-fermé,1981,47,homme,2.4,23254.0,91.8,67,53.91
10239,20,demi-fermé,1900,47,femme,2.4,23254.0,91.8,67,53.91
